"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"CRITIC: Large Language Models Can Self-Correct with Tool-Interactive Critiquing","https://scispace.com/paper/critic-large-language-models-can-self-correct-with-tool-366vxg4x","2023","Journal Article","arXiv.org","Zhibin Gou
Zhihong Shao
Yeyun Gong
Yelong Shen
Yujiu Yang
Nan Duan
Weizhu Chen","10.48550/arXiv.2305.11738","","Recent developments in large language models (LLMs) have been impressive. However, these models sometimes show inconsistencies and problematic behavior, such as hallucinating facts, generating flawed code, or creating offensive and toxic content. Unlike these models, humans typically utilize external tools to cross-check and refine their initial content, like using a search engine for fact-checking, or a code interpreter for debugging. Inspired by this observation, we introduce a framework called CRITIC that allows LLMs, which are essentially""black boxes""to validate and progressively amend their own outputs in a manner similar to human interaction with tools. More specifically, starting with an initial output, CRITIC interacts with appropriate tools to evaluate certain aspects of the text, and then revises the output based on the feedback obtained during this validation process. Comprehensive evaluations involving free-form question answering, mathematical program synthesis, and toxicity reduction demonstrate that CRITIC consistently enhances the performance of LLMs. Meanwhile, our research highlights the crucial importance of external feedback in promoting the ongoing self-improvement of LLMs.","This article proposed a framework called CRITIC that allows LLMs to validate and progressively amend their own outputs in a manner similar to human interaction with tools, starting with an initial output, and then revising the output based on the feedback obtained during this validation process."
"Self-Convinced Prompting: Few-Shot Question Answering with Repeated Introspection","https://scispace.com/paper/self-convinced-prompting-few-shot-question-answering-with-41iida84hn","2023","Journal Article","arXiv.org","Haodi Zhang
Min Cai
Xinhe Zhang
Chen Jason Zhang
Rui Mao
Kaishun Wu","10.48550/arxiv.2310.05035","https://scispace.compdf/self-convinced-prompting-few-shot-question-answering-with-41iida84hn.pdf","While large language models (LLMs) such as ChatGPT and PaLM have demonstrated remarkable performance in various language understanding and generation tasks, their capabilities in complex reasoning and intricate knowledge utilization still fall short of human-level proficiency. Recent studies have established the effectiveness of prompts in steering LLMs towards generating desired outputs. Building on these insights, we introduce a novel framework that harnesses the potential of large-scale pre-trained language models, to iteratively enhance performance of the LLMs. Our framework incorporates three components: \textit{Normal CoT}, a \textit{Convincer}, and an \textit{Answerer}. It processes the output of a typical few-shot chain-of-thought prompt, assesses the correctness of the response, scrutinizes the answer, refines the reasoning, and ultimately produces a new solution. Experimental results on the 7 datasets of miscellaneous problems validate the efficacy of the Self-Convince framework, achieving substantial improvements compared to the baselines. This study contributes to the burgeoning body of research focused on integrating pre-trained language models with tailored prompts and iterative refinement processes to augment their performance in complex tasks.","A novel framework that harnesses the potential of large-scale pre-trained language models, to iteratively enhance performance of the LLMs, and validate the efficacy of the Self-Convince framework on the 7 datasets of miscellaneous problems."
"SETS: Leveraging Self-Verification and Self-Correction for Improved Test-Time Scaling","https://scispace.com/paper/sets-leveraging-self-verification-and-self-correction-for-f7clmh9dlw3z","2025","Journal Article","arXiv.org","Jiefeng Chen
Jie Ren
Xinyun Chen
Chengrun Yang
Ruoxi Sun
Sercan O. Arik","10.48550/arxiv.2501.19306","https://scispace.compdf/sets-leveraging-self-verification-and-self-correction-for-f7clmh9dlw3z.pdf","Recent advancements in Large Language Models (LLMs) have created new opportunities to enhance performance on complex reasoning tasks by leveraging test-time computation. However, existing scaling methods have key limitations: parallel methods like repeated sampling are often inefficient and quickly saturate, while sequential methods like SELF-REFINE struggle to improve after a few rounds. Although combining these approaches shows promise, current methods require fine-tuned reward and revision models. This paper proposes Self-Enhanced Test-Time Scaling (SETS), a simple yet effective approach that overcomes these limitations by strategically combining parallel and sequential techniques and fully leveraging LLMs'self-improvement abilities. SETS exploits the inherent self-verification and self-correction capabilities of LLMs, unifying sampling, verification, and correction within a single framework. This facilitates efficient and scalable test-time computation for enhanced performance on complex tasks without any model training. Our comprehensive experimental results on challenging benchmarks spanning planning, reasoning, math, and coding demonstrate that SETS achieves significant performance improvements and more advantageous test-time scaling behavior than the alternatives.","This paper proposes SETS, a novel approach that leverages self-verification and self-correction capabilities of Large Language Models to improve test-time scaling, achieving significant performance gains on complex tasks without model retraining."
"RELIC: Investigating Large Language Model Responses using Self-Consistency","https://scispace.com/paper/relic-investigating-large-language-model-responses-using-38jcozpifh","2023","Journal Article","arXiv.org","Furui Cheng
Vilém Zouhar
Simran Arora
Mrinmaya Sachan
Hendrik Strobelt
Mennatallah El-Assady","10.48550/arxiv.2311.16842","","Large Language Models (LLMs) are notorious for blending fact with fiction and generating non-factual content, known as hallucinations. To tackle this challenge, we propose an interactive system that helps users obtain insights into the reliability of the generated text. Our approach is based on the idea that the self-consistency of multiple samples generated by the same LLM relates to its confidence in individual claims in the generated texts. Using this idea, we design RELIC, an interactive system that enables users to investigate and verify semantic-level variations in multiple long-form responses. This allows users to recognize potentially inaccurate information in the generated text and make necessary corrections. From a user study with ten participants, we demonstrate that our approach helps users better verify the reliability of the generated text. We further summarize the design implications and lessons learned from this research for inspiring future studies on reliable human-LLM interactions.","RELIC is an interactive system that enables users to investigate and verify semantic-level variations in multiple long-form responses and helps users better verify the reliability of the generated text."
"RELIC: Investigating Large Language Model Responses using Self-Consistency","https://scispace.com/paper/relic-investigating-large-language-model-responses-using-2nrmumivqc","2024","Journal Article","","Furui Cheng
Vilém Zouhar
Simran Arora
Mrinmaya Sachan
Hendrik Strobelt
Mennatallah El‐Assady","10.1145/3613904.3641904","","Large Language Models (LLMs) are notorious for blending fact with fiction and generating non-factual content, known as hallucinations. To address this challenge, we propose an interactive system that helps users gain insight into the reliability of the generated text. Our approach is based on the idea that the self-consistency of multiple samples generated by the same LLM relates to its confidence in individual claims in the generated texts. Using this idea, we design RELIC, an interactive system that enables users to investigate and verify semantic-level variations in multiple long-form responses. This allows users to recognize potentially inaccurate information in the generated text and make necessary corrections. From a user study with ten participants, we demonstrate that our approach helps users better verify the reliability of the generated text. We further summarize the design implications and lessons learned from this research for future studies of reliable human-LLM interactions. ","RELIC investigates the self-consistency of LLM responses to assess their reliability. It helps users verify the accuracy of generated text by exploring semantic-level variations in multiple responses."
"DCR-Consistency: Divide-Conquer-Reasoning for Consistency Evaluation and Improvement of Large Language Models","https://scispace.com/paper/dcr-consistency-divide-conquer-reasoning-for-consistency-rxoeag0pxn","2024","Journal Article","arXiv.org","Wendi Cui
Jiaxin Zhang
Zhuohang Li
Lopez Damien
Kamalika Das
Bradley Malin
Kumar Sricharan","10.48550/arxiv.2401.02132","","Evaluating the quality and variability of text generated by Large Language Models (LLMs) poses a significant, yet unresolved research challenge. Traditional evaluation methods, such as ROUGE and BERTScore, which measure token similarity, often fail to capture the holistic semantic equivalence. This results in a low correlation with human judgments and intuition, which is especially problematic in high-stakes applications like healthcare and finance where reliability, safety, and robust decision-making are highly critical. This work proposes DCR, an automated framework for evaluating and improving the consistency of LLM-generated texts using a divide-conquer-reasoning approach. Unlike existing LLM-based evaluators that operate at the paragraph level, our method employs a divide-and-conquer evaluator (DCE) that breaks down the paragraph-to-paragraph comparison between two generated responses into individual sentence-to-paragraph comparisons, each evaluated based on predefined criteria. To facilitate this approach, we introduce an automatic metric converter (AMC) that translates the output from DCE into an interpretable numeric score. Beyond the consistency evaluation, we further present a reason-assisted improver (RAI) that leverages the analytical reasons with explanations identified by DCE to generate new responses aimed at reducing these inconsistencies. Through comprehensive and systematic empirical analysis, we show that our approach outperforms state-of-the-art methods by a large margin (e.g., +19.3% and +24.3% on the SummEval dataset) in evaluating the consistency of LLM generation across multiple benchmarks in semantic, factual, and summarization consistency tasks. Our approach also substantially reduces nearly 90% of output inconsistencies, showing promise for effective hallucination mitigation.","This work proposes DCR, an automated framework for evaluating and improving the consistency of LLM-generated texts using a divide-conquer-reasoning approach that outperforms state-of-the-art methods by a large margin and substantially reduces nearly 90% of output inconsistencies, showing promise for effective hallucination mitigation."
"MArgE: Meshing Argumentative Evidence from Multiple Large Language Models for Justifiable Claim Verification","https://scispace.com/paper/marge-meshing-argumentative-evidence-from-multiple-large-vem5gdoho6ef","2025","Journal Article","arXiv.org","Ming Pok Ng
Junqi Jiang
Gabriel Freedman
Antonio Rago
Francesca Toni","10.48550/arxiv.2508.02584","https://scispace.compdf/marge-meshing-argumentative-evidence-from-multiple-large-vem5gdoho6ef.pdf","Leveraging outputs from multiple large language models (LLMs) is emerging as a method for harnessing their power across a wide range of tasks while mitigating their capacity for making errors, e.g., hallucinations. However, current approaches to combining insights from multiple LLMs often involve unstructured interactions (e.g., free debate), resulting in model generations that are not faithfully justifiable. In this work, we introduce MArgE, a novel framework to provide formal structure to the evidence from each LLM, in the form of a tree of extracted arguments, for the task of claim verification. We use a variant of Argumentative LLMs (ArgLLMs), i.e. LLMs driven by frameworks and semantics from the field of computational argumentation, to construct structured argument trees for given claims. This process creates an inspectable pathway from the initial arguments to the final claim verification decisions, providing a faithful justification thereof. We show experimentally that MArgE can significantly outperform single LLMs, including three open-source models (4B to 8B parameters), GPT-4o-mini and existing ArgLLMs, as well as prior methods for unstructured multi-LLM debates. We thus demonstrate the advantages of incorporating formal, argumentative reasoning mechanisms when combining multiple LLM outputs.","MArgE, a novel framework, leverages multiple large language models to provide formal, justifiable evidence for claim verification through structured argument trees, outperforming single LLMs and prior methods in experimental evaluations."
"Aligning with Logic: Measuring, Evaluating and Improving Logical
  Consistency in Large Language Models","https://scispace.com/paper/aligning-with-logic-measuring-evaluating-and-improving-1up1i0x29enw","2024","Journal Article","","Yinhong Liu
Zhijiang Guo
Timothy C. S. Liang
Ehsan Shareghi
Ivan Vulić
Nigel Collier","10.48550/arxiv.2410.02205","","Recent research in Large Language Models (LLMs) has shown promising progress related to LLM alignment with human preferences. LLM-empowered decision-making systems are expected to be predictable, reliable and trustworthy, which implies being free from paradoxes or contradictions that could undermine their credibility and validity. However, LLMs still exhibit inconsistent and biased behaviour when making decisions or judgements. In this work, we focus on studying logical consistency of LLMs as a prerequisite for more reliable and trustworthy systems. Logical consistency ensures that decisions are based on a stable and coherent understanding of the problem, reducing the risk of erratic or contradictory outputs. We first propose a universal framework to quantify the logical consistency via three fundamental proxies: transitivity, commutativity and negation invariance. We then evaluate logical consistency, using the defined measures, of a wide range of LLMs, demonstrating that it can serve as a strong proxy for overall robustness. Additionally, we introduce a data refinement and augmentation technique that enhances the logical consistency of LLMs without sacrificing alignment to human preferences. It augments noisy and sparse pairwise-comparison annotations by estimating a partially or totally ordered preference rankings using rank aggregation methods. Finally, we show that logical consistency impacts the performance of LLM-based logic-dependent algorithms, where LLMs serve as logical operators. ","This study proposes a framework to quantify logical consistency in Large Language Models (LLMs) via transitivity, commutativity, and negation invariance, and evaluates its impact on LLM robustness and performance in logic-dependent algorithms."
"Boosting the Power of Small Multimodal Reasoning Models to Match Larger Models with Self-Consistency Training","https://scispace.com/paper/boosting-the-power-of-small-multimodal-reasoning-models-to-47wji2aimgid","","","","Cheng Tan
Jingxuan Wei
Zhangyang Gao
Linzhuang Sun
Siyuan Li
Ruifeng Guo
BiHui Yu
Stan Z. Li","10.1007/978-3-031-73661-2_17","","Multimodal reasoning is a challenging task that requires models to reason across multiple modalities to answer questions. Existing approaches have made progress by incorporating language and visual modalities into a two-stage reasoning framework, separating rationale generation from answer inference. However, these approaches often fall short due to the inadequate quality of the generated rationales. In this work, we delve into the importance of rationales in model reasoning. We observe that when rationales are completely accurate, the model's accuracy significantly improves, highlighting the need for high-quality rationale generation. Motivated by this, we propose MC-CoT, a self-consistency training strategy that generates multiple rationales and answers, subsequently selecting the most accurate through a voting process. This approach not only enhances the quality of generated rationales but also leads to more accurate and robust answers. Through extensive experiments, we demonstrate that our approach significantly improves model performance across various benchmarks. Remarkably, we show that even smaller base models, when equipped with our proposed approach, can achieve results comparable to those of larger models, illustrating the potential of our approach in harnessing the power of rationales for improved multimodal reasoning. The code is available at https://github.com/chengtan9907/mc-cot.","Researchers propose MC-CoT, a self-consistency training strategy that generates multiple rationales and answers, improving multimodal reasoning model performance by 10-20% across benchmarks, and enabling smaller models to match larger models' accuracy."
"Evaluating Consistency and Reasoning Capabilities of Large Language
  Models","https://scispace.com/paper/evaluating-consistency-and-reasoning-capabilities-of-large-59ta9l2x2v","2024","Preprint","","Yash Saxena
Sarthak Chopra
Anand Tripathi","10.48550/arxiv.2404.16478","https://scispace.compdf/evaluating-consistency-and-reasoning-capabilities-of-large-59ta9l2x2v.pdf","Large Language Models (LLMs) are extensively used today across various sectors, including academia, research, business, and finance, for tasks such as text generation, summarization, and translation. Despite their widespread adoption, these models often produce incorrect and misleading information, exhibiting a tendency to hallucinate. This behavior can be attributed to several factors, with consistency and reasoning capabilities being significant contributors. LLMs frequently lack the ability to generate explanations and engage in coherent reasoning, leading to inaccurate responses. Moreover, they exhibit inconsistencies in their outputs. This paper aims to evaluate and compare the consistency and reasoning capabilities of both public and proprietary LLMs. The experiments utilize the Boolq dataset as the ground truth, comprising questions, answers, and corresponding explanations. Queries from the dataset are presented as prompts to the LLMs, and the generated responses are evaluated against the ground truth answers. Additionally, explanations are generated to assess the models' reasoning abilities. Consistency is evaluated by repeatedly presenting the same query to the models and observing for variations in their responses. For measuring reasoning capabilities, the generated explanations are compared to the ground truth explanations using metrics such as BERT, BLEU, and F-1 scores. The findings reveal that proprietary models generally outperform public models in terms of both consistency and reasoning capabilities. However, even when presented with basic general knowledge questions, none of the models achieved a score of 90\% in both consistency and reasoning. This study underscores the direct correlation between consistency and reasoning abilities in LLMs and highlights the inherent reasoning challenges present in current language models. ","Large Language Models often produce inaccurate and misleading information due to their lack of consistency and reasoning capabilities."
"Too Consistent to Detect: A Study of Self-Consistent Errors in LLMs","https://scispace.com/paper/too-consistent-to-detect-a-study-of-self-consistent-errors-ierlitg42nnx","2025","Journal Article","arXiv.org","Hexiang Tan
Feixiang Sun
Shan Liu
Du Su
Qi Cao
Xin Chen
Jingang Wang
Xunliang Cai
Yuanzhuo Wang
Huawei Shen
Xueqi Cheng","10.48550/arxiv.2505.17656","https://scispace.compdf/too-consistent-to-detect-a-study-of-self-consistent-errors-ierlitg42nnx.pdf","As large language models (LLMs) often generate plausible but incorrect content, error detection has become increasingly critical to ensure truthfulness. However, existing detection methods often overlook a critical problem we term as self-consistent error, where LLMs repeatedly generate the same incorrect response across multiple stochastic samples. This work formally defines self-consistent errors and evaluates mainstream detection methods on them. Our investigation reveals two key findings: (1) Unlike inconsistent errors, whose frequency diminishes significantly as the LLM scale increases, the frequency of self-consistent errors remains stable or even increases. (2) All four types of detection methods significantly struggle to detect self-consistent errors. These findings reveal critical limitations in current detection methods and underscore the need for improvement. Motivated by the observation that self-consistent errors often differ across LLMs, we propose a simple but effective cross-model probe method that fuses hidden state evidence from an external verifier LLM. Our method significantly enhances performance on self-consistent errors across three LLM families.","This study identifies self-consistent errors in large language models (LLMs), where incorrect responses are consistently generated across multiple samples, and proposes a cross-model probe method to detect these errors, improving performance across three LLM families."
"Condor: Enhance LLM Alignment with Knowledge-Driven Data Synthesis and
  Refinement","https://scispace.com/paper/condor-enhance-llm-alignment-with-knowledge-driven-data-5kd05jwtamtf","2025","Journal Article","","Maosong Cao
Taolin Zhang
Mo Li
Chuyu Zhang
Yunxin Liu
Haodong Duan
Songyang Zhang
Kai Chen","10.48550/arxiv.2501.12273","https://scispace.compdf/condor-enhance-llm-alignment-with-knowledge-driven-data-5kd05jwtamtf.pdf","The quality of Supervised Fine-Tuning (SFT) data plays a critical role in enhancing the conversational capabilities of Large Language Models (LLMs). However, as LLMs become more advanced, the availability of high-quality human-annotated SFT data has become a significant bottleneck, necessitating a greater reliance on synthetic training data. In this work, we introduce Condor, a novel two-stage synthetic data generation framework that incorporates World Knowledge Tree and Self-Reflection Refinement to produce high-quality SFT data at scale. Our experimental results demonstrate that a base model fine-tuned on only 20K Condor-generated samples achieves superior performance compared to counterparts. The additional refinement stage in Condor further enables iterative self-improvement for LLMs at various scales (up to 72B), validating the effectiveness of our approach. Furthermore, our investigation into the scaling for synthetic data in post-training reveals substantial unexplored potential for performance improvements, opening promising avenues for future research. ","Condor, a two-stage synthetic data generation framework, enhances Large Language Model alignment by incorporating World Knowledge Tree and Self-Reflection Refinement, achieving superior performance with 20K generated samples and enabling iterative self-improvement at various scales."
"Adaptive Dual-Inference Framework for Self-Training in Large Language Models to Enhance Cognitive Task Performance","https://scispace.com/paper/adaptive-dual-inference-framework-for-self-training-in-large-4skaxbsm5db8","2024","Journal Article","","Thomas Valiv
Daniel Langley
Abigail Navarro
M.P.L. Perera","10.31219/osf.io/62kwm","","The need for improved task performance and adaptability in models designed to handle complex reasoning tasks has driven significant efforts toward more efficient learning mechanisms. The introduction of a dual-inference self-training framework presents a novel approach to enhancing cognitive task performance through iterative self-assessment and refinement without external supervision. This framework, applied to the Llama model, demonstrated the ability to improve accuracy, generalization, and reasoning efficiency across tasks of varying complexity. The dual-inference mechanism allowed the model to engage in recursive refinement cycles, enabling it to reduce errors and optimize output coherence in a manner that traditional fine-tuning techniques do not achieve. Experiments conducted across a range of cognitive challenges revealed substantial improvements in task complexity resolution, reasoning speed, and multi-domain generalization, further showing the framework’s efficacy. The findings suggest that autonomous learning frameworks, such as the one presented here, offer significant advantages in terms of scalability, cost-efficiency, and performance, providing new avenues for the development of intelligent systems capable of handling real-world cognitive tasks. ","A dual-inference self-training framework enhances cognitive task performance in large language models by iterative self-assessment and refinement, improving accuracy, generalization, and reasoning efficiency across tasks of varying complexity through recursive refinement cycles."
"Automatically Correcting Large Language Models: Surveying the landscape of diverse self-correction strategies","https://scispace.com/paper/automatically-correcting-large-language-models-surveying-the-17w2xjejzs","2023","Journal Article","arXiv.org","Liangming Pan
Michael Saxon
Wenda Xu
Deepak Nathani
Xinyi Wang
William Yang Wang","10.48550/arxiv.2308.03188","https://scispace.compdf/automatically-correcting-large-language-models-surveying-the-17w2xjejzs.pdf","Large language models (LLMs) have demonstrated remarkable performance across a wide array of NLP tasks. However, their efficacy is undermined by undesired and inconsistent behaviors, including hallucination, unfaithful reasoning, and toxic content. A promising approach to rectify these flaws is self-correction, where the LLM itself is prompted or guided to fix problems in its own output. Techniques leveraging automated feedback -- either produced by the LLM itself or some external system -- are of particular interest as they are a promising way to make LLM-based solutions more practical and deployable with minimal human feedback. This paper presents a comprehensive review of this emerging class of techniques. We analyze and taxonomize a wide array of recent work utilizing these strategies, including training-time, generation-time, and post-hoc correction. We also summarize the major applications of this strategy and conclude by discussing future directions and challenges. ","A comprehensive review of techniques leveraging automated feedback to make LLM-based solutions more practical and deployable with minimal human feedback, including training-time, generation- time, and post-hoc correction."
"Towards Zero-shot Commonsense Reasoning with Self-supervised Refinement of Language Models","https://scispace.com/paper/towards-zero-shot-commonsense-reasoning-with-self-supervised-mcsuc7c99v7w","","","","Tassilo Klein
Moin Nabi","10.18653/v1/2021.emnlp-main.688","","Can we get existing language models and refine them for zero-shot commonsense reasoning? This paper presents an initial study exploring the feasibility of zero-shot commonsense reasoning for the Winograd Schema Challenge by formulating the task as self-supervised refinement of a pre-trained language model. In contrast to previous studies that rely on fine-tuning annotated datasets, we seek to boost conceptualization via loss landscape refinement. To this end, we propose a novel self-supervised learning approach that refines the language model utilizing a set of linguistic perturbations of similar concept relationships. Empirical analysis of our conceptually simple framework demonstrates the viability of zero-shot commonsense reasoning on multiple benchmarks.","This study explores refining pre-trained language models for zero-shot commonsense reasoning via self-supervised learning, leveraging linguistic perturbations to boost conceptualization and achieve viability on multiple benchmarks for the Winograd Schema Challenge."
"Calibrating Reasoning in Language Models with Internal Consistency","https://scispace.com/paper/calibrating-reasoning-in-language-models-with-internal-57maleacg3","2024","Preprint","","Zhihui Xie
Jizhou Guo
Tong Yu
Шуай Ли","10.48550/arxiv.2405.18711","https://scispace.compdf/calibrating-reasoning-in-language-models-with-internal-57maleacg3.pdf","Large language models (LLMs) have demonstrated impressive capabilities in various reasoning tasks, aided by techniques like chain-of-thought (CoT) prompting that elicits verbalized reasoning. However, LLMs often generate text with obvious mistakes and contradictions, raising doubts about their ability to robustly process and utilize generated rationales. In this work, we investigate CoT reasoning in LLMs through the lens of internal representations, focusing on how these representations are influenced by generated rationales. Our preliminary analysis reveals that while generated rationales improve answer accuracy, inconsistencies emerge between the model's internal representations in middle layers and those in final layers, potentially undermining the reliability of their reasoning processes. To address this, we propose internal consistency as a measure of the model's confidence by examining the agreement of latent predictions decoded from intermediate layers. Extensive empirical studies across different models and datasets demonstrate that internal consistency effectively distinguishes between correct and incorrect reasoning paths. Motivated by this, we propose a new approach to calibrate CoT reasoning by up-weighting reasoning paths with high internal consistency, resulting in a significant boost in reasoning performance. Further analysis uncovers distinct patterns in attention and feed-forward modules across layers, providing insights into the emergence of internal inconsistency. In summary, our results demonstrate the potential of using internal representations for self-evaluation of LLMs. ","Calibrating reasoning in language models with internal consistency reveals inconsistencies between internal representations and generated rationales, undermining the reliability of their reasoning processes. Internal consistency can be used to distinguish between correct and incorrect reasoning paths, leading to significant improvements in reasoning performance."
"Rethinking Chain-of-Thought from the Perspective of Self-Training","https://scispace.com/paper/rethinking-chain-of-thought-from-the-perspective-of-self-18gcey5xrnv3","2024","Journal Article","","Zongqian Wu
Bing Xu
Ruochen Cui
Mengmeng Zhan
Xiaofeng Zhu
Lei Feng","10.48550/arxiv.2412.10827","https://scispace.compdf/rethinking-chain-of-thought-from-the-perspective-of-self-18gcey5xrnv3.pdf","Chain-of-thought (CoT) reasoning has emerged as an effective approach for activating latent capabilities in large language models (LLMs). We observe that CoT shares significant similarities with self-training in terms of their learning processes. Motivated by these parallels, this paper explores the underlying relationship between CoT and self-training, demonstrating how insights from self-training can enhance CoT performance. Specifically, our study first reveals that CoT, like self-training, follows the principle of semantic entropy minimization. Leveraging this insight, we propose a novel CoT framework that incorporates two key components: (i) a task-specific prompt module designed to guide LLMs in generating high-quality initial reasoning processes, and (ii) an adaptive reasoning iteration module for progressively refining the reasoning process. ","This study explores the relationship between chain-of-thought (CoT) reasoning and self-training, revealing similarities in their learning processes and proposing a novel CoT framework that incorporates task-specific prompts and adaptive reasoning iterations to enhance LLM performance."
"ProgCo: Program Helps Self-Correction of Large Language Models","https://scispace.com/paper/progco-program-helps-self-correction-of-large-language-1zy9qc16ilx1","2025","Journal Article","","Xiaoshuai Song
Yanan Wu
Weixun Wang
Jiaheng Liu
Wenbo Su
Bo Zheng","10.48550/arxiv.2501.01264","https://scispace.compdf/progco-program-helps-self-correction-of-large-language-1zy9qc16ilx1.pdf","Self-Correction aims to enable large language models (LLMs) to self-verify and self-refine their initial responses without external feedback. However, LLMs often fail to effectively self-verify and generate correct feedback, further misleading refinement and leading to the failure of self-correction, especially in complex reasoning tasks. In this paper, we propose Program-driven Self-Correction (ProgCo). First, program-driven verification (ProgVe) achieves complex verification logic and extensive validation through self-generated, self-executing verification pseudo-programs. Then, program-driven refinement (ProgRe) receives feedback from ProgVe, conducts dual reflection and refinement on both responses and verification programs to mitigate misleading of incorrect feedback in complex reasoning tasks. Experiments on three instruction-following and mathematical benchmarks indicate that ProgCo achieves effective self-correction, and can be further enhance performance when combined with real program tools. ","ProgCo, a program-driven self-correction framework, enables large language models to effectively self-verify and refine their responses through self-generated verification pseudo-programs and dual reflection, improving performance on complex reasoning tasks and benchmarks."
"Context-Grounded Factuality Enhancement in LLM Responses via Multi-Stage Critique and Refinement","https://scispace.com/paper/context-grounded-factuality-enhancement-in-llm-responses-via-iangoqennx3k","2025","Journal Article","","Salma Ali","10.20944/preprints202508.0700.v1","","Large Language Models (LLMs) often suffer from factual hallucinations and contextual detachment, significantly limiting their reliability in critical applications. To address these issues, we propose an innovative automated framework, ""Context-Grounded Factuality Enhancement in LLM Responses via Multi-Stage Critique and Refinement."" Our method leverages the inherent reasoning capabilities of pre-trained LLMs themselves, operating in a zero-shot manner without requiring any fine-tuning. It simulates a ""Fact Verifier-Content Reviser"" role within the LLM, guiding it through a multi-stage Chain-of-Thought (CoT) reasoning process to systematically identify, classify, and correct factual inconsistencies and ungrounded statements against provided source documents. Evaluated on challenging datasets, HotpotQA and ELI5, our framework significantly outperforms baseline LLMs and existing simple self-correction strategies in terms of Fact Consistency Score (FCS) and Context Grounding Score (CGS). Notably, our CoT-guided prompting strategy consistently yields superior results, achieving state-of-the-art performance with Llama 3 70B. Human evaluations further corroborate the enhanced factual accuracy and contextual grounding, alongside maintained fluency. While involving increased computational cost due to explicit reasoning, our framework demonstrates a robust and effective approach to improving the trustworthiness of LLM-generated content. ","This research proposes a multi-stage framework to enhance factuality in Large Language Model (LLM) responses, leveraging pre-trained LLMs' reasoning capabilities to identify and correct factual inconsistencies, achieving state-of-the-art performance and improved trustworthiness."
"Judgment aggregation, discursive dilemma and reflective equilibrium: Neural language models as self-improving doxastic agents","https://scispace.com/paper/judgment-aggregation-discursive-dilemma-and-reflective-1ns3lpz7","2022","Journal Article","Frontiers in artificial intelligence","Gregor Betz
Kyle Richardson","10.3389/frai.2022.900943","https://scispace.com/pdf/judgment-aggregation-discursive-dilemma-and-reflective-1ns3lpz7.pdf","Neural language models (NLMs) are susceptible to producing inconsistent output. This paper proposes a new diagnosis as well as a novel remedy for NLMs' incoherence. We train NLMs on synthetic text corpora that are created by simulating text production in a society. For diagnostic purposes, we explicitly model the individual belief systems of artificial agents (authors) who produce corpus texts. NLMs, trained on those texts, can be shown to aggregate the judgments of individual authors during pre-training according to sentence-wise vote ratios (roughly, reporting frequencies), which inevitably leads to so-called discursive dilemmas: aggregate judgments are inconsistent even though all individual belief states are consistent. As a remedy for such inconsistencies, we develop a self-training procedure—inspired by the concept of reflective equilibrium—that effectively reduces the extent of logical incoherence in a model's belief system, corrects global mis-confidence, and eventually allows the model to settle on a new, epistemically superior belief state. Thus, social choice theory helps to understand why NLMs are prone to produce inconsistencies; epistemology suggests how to get rid of them.","The authors proposed a self-training procedure that reduces the extent of logical incoherence in a model's belief system, corrects global mis-confidence, and eventually allows the model to settle on a new, epistemically superior belief state."
"Thinking About Thinking: SAGE-nano's Inverse Reasoning for Self-Aware Language Models","https://scispace.com/paper/thinking-about-thinking-sage-nano-s-inverse-reasoning-for-kc2om1wqbfvp","2025","Journal Article","arXiv.org","Basab Jha
Firoj Paudel
Ujjwal Puri
Yuting Zhang
Junhao Wang","10.48550/arxiv.2507.00092","https://scispace.compdf/thinking-about-thinking-sage-nano-s-inverse-reasoning-for-kc2om1wqbfvp.pdf","Large Language Models (LLMs) have demonstrated remarkable capabilities at solving complex reasoning tasks with Chain-of-Thought (CoT) prompting, but their decision-making processes remain somewhat blackbox. We introduce textbfinverse reasoning, a novel paradigm enabling LLMs to decompose and explain their own reasoning chains post-hoc. Our approach, used in SAGE-nano, a 4-billion-parameter reasoning model, employs a metacognitive structure that reflects back via attention processes to identify major decision points and generate explanations of reasoning choices. While typical CoT approaches are directed towards forward reasoning generation, inverse reasoning provides insight into why specific reasoning chains were selected over others. Through thorough testing of logical reasoning puzzles, math problems and ethical dilemmas from AQUA-RAT, CommonsenseQA, and customized benchmarks, we demonstrate that SAGE-nano is at the cutting edge both on reasoning accuracy (74.6% on AQUA-RAT) and explanation quality (92.1% human preference score) for its task, and offers performance almost on par with models like Claude-3.5 Sonnet or GPT-4o. Our contributions are: (i) the first rigorous framework for LLM self-reflection via inverse reasoning, (ii) a novel metalearning framework to reverse the attention flow, (iii) comprehensive evaluation frameworks for reasoning transparency, and (iv) evidence that increasing reasoning using inverse reasoning improves interpretability along with reasoning performance. Our work creates new avenues for transparent AI systems and closes significant gaps in AI safety, education, and scientific discovery.","This study introduces SAGE-nano, a 4-billion-parameter model that employs inverse reasoning to decompose and explain its own reasoning chains, achieving state-of-the-art performance on logical reasoning, math problems, and ethical dilemmas with high explanation quality and transparency."
