"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"An argumentation framework for learning, information exchange, and joint-deliberation in multi-agent systems","https://scispace.com/paper/an-argumentation-framework-for-learning-information-exchange-3g4nnn14d7","2011","Journal Article","Multiagent and Grid Systems","Santiago Ontaòón
Enric Plaza","10.3233/MGS-2011-0169","https://scispace.com/pdf/an-argumentation-framework-for-learning-information-exchange-3g4nnn14d7.pdf","Case-Based Reasoning CBR can give agents the capability of learning from their own experience and solve new problems, however, in a multi-agent system, the ability of agents to collaborate is also crucial. In this paper we present an argumentation framework AMAL designed to provide learning agents with collaborative problem solving joint deliberation and information sharing capabilities learning from communication. We will introduce the idea of CBR multi-agent systems MAC systems, outline our argumentation framework and provide several examples of new tasks that agents in a MAC system can undertake thanks to the argumentation processes.","In this article, the authors present an argumentation framework AMAL designed to provide learning agents with collaborative problem solving joint deliberation and information sharing capabilities learning from communication in case-based reasoning."
"Exploring Design of Multi-Agent LLM Dialogues for Research Ideation","https://scispace.com/paper/exploring-design-of-multi-agent-llm-dialogues-for-research-nuah5kntxrdo","2025","Journal Article","arXiv.org","Keisuke Ueda
Wataru Hirota
Takuto Asakura
Takahiro Omi
Kosuke Takahashi
Kosuke Arima
Tatsuya Ishigaki","10.48550/arxiv.2507.08350","https://scispace.compdf/exploring-design-of-multi-agent-llm-dialogues-for-research-nuah5kntxrdo.pdf","Large language models (LLMs) are increasingly used to support creative tasks such as research idea generation. While recent work has shown that structured dialogues between LLMs can improve the novelty and feasibility of generated ideas, the optimal design of such interactions remains unclear. In this study, we conduct a comprehensive analysis of multi-agent LLM dialogues for scientific ideation. We compare different configurations of agent roles, number of agents, and dialogue depth to understand how these factors influence the novelty and feasibility of generated ideas. Our experimental setup includes settings where one agent generates ideas and another critiques them, enabling iterative improvement. Our results show that enlarging the agent cohort, deepening the interaction depth, and broadening agent persona heterogeneity each enrich the diversity of generated ideas. Moreover, specifically increasing critic-side diversity within the ideation-critique-revision loop further boosts the feasibility of the final proposals. Our findings offer practical guidelines for building effective multi-agent LLM systems for scientific ideation. Our code is available at https://github.com/g6000/MultiAgent-Research-Ideator.","This study explores optimal design of multi-agent LLM dialogues for research ideation, analyzing agent roles, number, and dialogue depth to improve novelty and feasibility of generated ideas, providing practical guidelines for effective multi-agent LLM systems."
"Selective agreement, not sycophancy: investigating opinion dynamics in LLM interactions","https://scispace.com/paper/selective-agreement-not-sycophancy-investigating-opinion-a1bsr1detlli","2025","Journal Article","EPJ Data Science","Erica Cau
Valentina Pansanella
Dino Pedreschi
Giulio Rossetti","10.1140/epjds/s13688-025-00579-1","","Understanding how opinions evolve is essential for addressing phenomena such as polarization, radicalization, and consensus formation. In this work, we investigate how language shapes opinion dynamics among Large Language Model (LLM) agents by simulating multi-round debates.Using our framework, we find that agent populations consistently converge toward agreement, not through sycophancy or blind conformity, but via a structured and asymmetric persuasion process. Agents are more likely to accept, and thus be persuaded by, opinions that are more agreeable relative to the discussion framing, revealing a directional bias in how opinions evolve. LLM agents selectively adopt peers' views, showing neither bounded confidence nor indiscriminate agreement. Moreover, agents frequently produce fallacious arguments, and are significantly influenced by them: logical fallacies, especially those of relevance and credibility, play a measurable role in driving opinion change. These results not only uncover emergent behaviours in agents' dynamics, but also highlight the dual role of LLMs as both generators and victims of flawed reasoning, raising important considerations for their deployment in socially sensitive contexts. ","This study investigates opinion dynamics in Large Language Model (LLM) interactions, finding that agents converge towards agreement through a structured persuasion process, influenced by directional bias and logical fallacies, with implications for LLM deployment in socially sensitive contexts."
"Language Model Council: Benchmarking Foundation Models on Highly
  Subjective Tasks by Consensus","https://scispace.com/paper/language-model-council-benchmarking-foundation-models-on-3yp43ek9dt","2024","Preprint","","Justin Zhao
Flor Miriam Plaza-del-Arco
Amanda Cercas Curry","10.48550/arxiv.2406.08598","https://scispace.compdf/language-model-council-benchmarking-foundation-models-on-3yp43ek9dt.pdf","The rapid advancement of Large Language Models (LLMs) necessitates robust and challenging benchmarks. Leaderboards like Chatbot Arena rank LLMs based on how well their responses align with human preferences. However, many tasks such as those related to emotional intelligence, creative writing, or persuasiveness, are highly subjective and often lack majoritarian human agreement. Judges may have irreconcilable disagreements about what constitutes a better response. To address the challenge of ranking LLMs on highly subjective tasks, we propose a novel benchmarking framework, the Language Model Council (LMC). The LMC operates through a democratic process to: 1) formulate a test set through equal participation, 2) administer the test among council members, and 3) evaluate responses as a collective jury. We deploy a council of 20 newest LLMs on an open-ended emotional intelligence task: responding to interpersonal dilemmas. Our results show that the LMC produces rankings that are more separable, robust, and less biased than those from any individual LLM judge, and is more consistent with a human-established leaderboard compared to other benchmarks. ","The Language Model Council (LMC) benchmarks LLMs on highly subjective tasks through a democratic process, producing more separable, robust, and less biased rankings than individual judges."
"ArgMed-Agents: Explainable Clinical Decision Reasoning with LLM Disscusion via Argumentation Schemes","https://scispace.com/paper/argmed-agents-explainable-clinical-decision-reasoning-with-24g9zsmga6l0","2024","Proceedings Article","","Shengxin Hong
Xiao Liang
Xin Zhang
Jianxia Chen","10.1109/bibm62325.2024.10822109","https://scispace.compdf/argmed-agents-explainable-clinical-decision-reasoning-with-24g9zsmga6l0.pdf","There are two main barriers to using large language models (LLMs) in clinical reasoning. Firstly, while LLMs exhibit significant promise in Natural Language Processing (NLP) tasks, their performance in complex reasoning and planning falls short of expectations. Secondly, LLMs use uninterpretable methods to make clinical decisions that are fundamentally different from the clinician’s cognitive processes. This leads to user distrust. In this paper, we present a multi-agent framework called ArgMed-Agents, which aims to enable LLM-based agents to make explainable clinical decision reasoning through interaction. ArgMed-Agents performs self-argumentation iterations via Argumentation Scheme for Clinical Discussion (a reasoning mechanism for modeling cognitive processes in clinical reasoning), and then constructs the argumentation process as a directed graph representing conflicting relationships. Ultimately, use symbolic solver to identify a series of rational and coherent arguments to support decision. We construct a formal model of ArgMed-Agents and present conjectures for theoretical guarantees. ArgMed-Agents enables LLMs to mimic the process of clinical argumentative reasoning by generating explanations of reasoning in a self-directed manner. The setup experiments show that ArgMed-Agents not only improves accuracy in complex clinical decision reasoning problems compared to other prompt methods, but more importantly, it provides users with decision explanations that increase their confidence.","This paper presents ArgMed-Agents, a multi-agent framework that enables large language models to make explainable clinical decisions through self-argumentation and symbolic reasoning, improving accuracy and user confidence in complex clinical decision-making tasks."
"COMAS: A Multi-agent System for Performing Consensus Processes","https://scispace.com/paper/comas-a-multi-agent-system-for-performing-consensus-54rtpgw84y","2011","Book Chapter","Distributed Computing and Artificial Intelligence","Iván Palomares
Pedro J. Sánchez
Francisco J. Miguel Quesada
Francisco Mata
Luis Martínez","10.1007/978-3-642-19934-9_16","","The need for achieving consensus in group decision making problems is a common and sometimes necessary task in a myriad of social and business environments. Different consensus reaching processes have been proposed in the literature to achieve agreement among a group of experts. Initially, such processes were guided by a human moderator, but afterwards, some proposals to facilitate such a process arose by automating the moderator tasks. However, not many consensus support systems have been developed so far, due to the difficulty to manage intelligent tasks and cope with the negotiation process involved in consensus. This paper aims to present an initial prototype of an automatic consensus support system, developed by using the multi-agent paradigm that provides intelligent tools and capacities to tackle the inherent complexity found in this problem. To do so, we focus on the consensus model considered, the multi-agent architecture designed to develop such a system, and the ontology used for reasoning and communication tasks.","This paper aims to present an initial prototype of an automatic consensus support system, developed by using the multi-agent paradigm that provides intelligent tools and capacities to tackle the inherent complexity found in this problem."
"DynTaskMAS: A Dynamic Task Graph-driven Framework for Asynchronous and Parallel LLM-based Multi-Agent Systems","https://scispace.com/paper/dyntaskmas-a-dynamic-task-graph-driven-framework-for-11w5h9gnm8ze","2025","Journal Article","Proceedings of the  ... International Conference on Automated Planning and Scheduling","Junwei Yu
Yepeng Ding
Hiroyuki Sato","10.1609/icaps.v35i1.36130","","The emergence of Large Language Models (LLMs) in Multi-Agent Systems (MAS) has opened new possibilities for artificial intelligence, yet current implementations face significant challenges in resource management, task coordination, and system efficiency. While existing frameworks demonstrate the potential of LLM-based agents in collaborative problem-solving, they often lack sophisticated mechanisms for parallel execution and dynamic task management. This paper introduces DynTaskMAS, a novel framework that orchestrates asynchronous and parallel operations in LLM-based MAS through dynamic task graphs. The framework features four key innovations: (1) a Dynamic Task Graph Generator that intelligently decomposes complex tasks while maintaining logical dependencies, (2) an Asynchronous Parallel Execution Engine that optimizes resource utilization through efficient task scheduling, (3) a Semantic-Aware Context Management System that enables efficient information sharing among agents, and (4) an Adaptive Workflow Manager that dynamically optimizes system performance. Experimental evaluations demonstrate that DynTaskMAS achieves significant improvements over traditional approaches: a 21-33% reduction in execution time across task complexities (with higher gains for more complex tasks), a 35.4% improvement in resource utilization (from 65% to 88%), and near-linear throughput scaling up to 16 concurrent agents (3.47× improvement for 4× agents). Our framework establishes a foundation for building scalable, high-performance LLM-based multi-agent systems capable of handling complex, dynamic tasks efficiently. ","DynTaskMAS introduces a dynamic task graph-driven framework for LLM-based multi-agent systems, featuring innovations in task decomposition, parallel execution, context management, and workflow optimization, achieving 21-33% execution time reduction and 35.4% resource utilization improvement."
"Examining Inter-Consistency of Large Language Models Collaboration: An In-depth Analysis via Debate","https://scispace.com/paper/examining-inter-consistency-of-large-language-models-2hr6r91038","2023","Journal Article","","Kai Xiong
Xiaoqing Ding
Yixin Cao
Ting Liu
Bing Qin","10.18653/v1/2023.findings-emnlp.508","https://scispace.compdf/examining-inter-consistency-of-large-language-models-2hr6r91038.pdf","Large Language Models (LLMs) have shown impressive capabilities in various applications, but they still face various inconsistency issues. Existing works primarily focus on the inconsistency issues within a single LLM, while we complementarily explore the inter-consistency among multiple LLMs for collaboration. To examine whether LLMs can collaborate effectively to achieve a consensus for a shared goal, we focus on commonsense reasoning, and introduce a formal debate framework (FORD) to conduct a three-stage debate among LLMs with real-world scenarios alignment: fair debate, mismatched debate, and roundtable debate. Through extensive experiments on various datasets, LLMs can effectively collaborate to reach a consensus despite noticeable inter-inconsistencies, but imbalances in their abilities can lead to domination by superior LLMs. Leveraging a more advanced LLM like GPT-4 as an authoritative judge can boost collaboration performance. Our work contributes to understanding the inter-consistency among LLMs and lays the foundation for developing future collaboration methods. Codes and data are available at https://github.com/Waste-Wood/FORD. ","Examining inter-consistency of large language models collaboration: LLMs can effectively collaborate to reach a consensus despite inter-inconsistencies, but imbalances in their abilities can lead to domination by superior LLMs."
"LLM-based Agentic Reasoning Frameworks: A Survey from Methods to Scenarios","https://scispace.com/paper/llm-based-agentic-reasoning-frameworks-a-survey-from-methods-qswcj88cfisk","2025","Journal Article","arXiv.org","Bingxi Zhao
Lin Geng Foo
Ping Hu
Christian Theobalt
Hossein Rahmani
Jun Liu","10.48550/arxiv.2508.17692","","Recent advances in the intrinsic reasoning capabilities of large language models (LLMs) have given rise to LLM-based agent systems that exhibit near-human performance on a variety of automated tasks. However, although these systems share similarities in terms of their use of LLMs, different reasoning frameworks of the agent system steer and organize the reasoning process in different ways. In this survey, we propose a systematic taxonomy that decomposes agentic reasoning frameworks and analyze how these frameworks dominate framework-level reasoning by comparing their applications across different scenarios. Specifically, we propose an unified formal language to further classify agentic reasoning systems into single-agent methods, tool-based methods, and multi-agent methods. After that, we provide a comprehensive review of their key application scenarios in scientific discovery, healthcare, software engineering, social simulation, and economics. We also analyze the characteristic features of each framework and summarize different evaluation strategies. Our survey aims to provide the research community with a panoramic view to facilitate understanding of the strengths, suitable scenarios, and evaluation practices of different agentic reasoning frameworks.","This survey proposes a taxonomy for LLM-based agentic reasoning frameworks, categorizing them into single-agent, tool-based, and multi-agent methods, and reviews their applications in scientific discovery, healthcare, and other domains, highlighting strengths and evaluation strategies."
"Forced Bipartite Consensus for Multi-Agent Systems","https://scispace.com/paper/forced-bipartite-consensus-for-multi-agent-systems-4owap8q1b5","2018","Proceedings Article","Conference of the Industrial Electronics Society","J. A. Guerrero
D. Olivares
Gerardo Romero","10.1109/IECON.2018.8592732","","This paper addresses the problem of forced bipartite consensus on multi-agent systems (MAS) with application to quadrotor coordination. Opposite to standard consensus algorithms, the purpose of bipartite consensus is to divide the MAS into two groups or clusters. Resulting groups or clusters converge to the exact same solution with opposite sign, i.e. agents in the same group find a consensus or agreement while clusters, between them, get to a disagreed consensus. We extend the concept of multi-agent bipartite consensus to the case of forced bipartite consensus on leader-based multi-agent systems. Since tracking of a desired reference is based on the center of mass of the entire group, we analyze the controllability and observability properties from input and output of the leader. Quadrotor platoon switching behavior between coordination and danger avoidance shows a potential application of the proposed control approach. Results have been validated in simulation.","This paper addresses the problem of forced bipartite consensus on multi-agent systems (MAS) with application to quadrotor coordination by analyzing the controllability and observability properties from input and output of the leader."
"A Semisupervised Multiagent System Model to Support Consensus-Reaching Processes","https://scispace.com/paper/a-semisupervised-multiagent-system-model-to-support-1k493y6v17","2014","Journal Article","IEEE Transactions on Fuzzy Systems","Iván Palomares
Luis Martínez","10.1109/TFUZZ.2013.2272588","","Consensus reaching processes as part of solving group decision-making problems attempt to reach a mutual agreement in the group before making a decision. Most consensus models and consensus support systems that are proposed in the literature present some noticeable drawbacks: the need for constant human supervision by experts to guarantee an effective process and the difficulty to manage large groups of experts, which are increasingly common in current decisions and may imply a higher cost and complexity to carry out such processes. In order to overcome these problems, this paper presents a novel consensus support system based on the multiagent system paradigm, which automates and supports consensus reaching processes by providing agents with the necessary degree of autonomy to conduct discussion processes by themselves, with a semisupervised methodology. The main novelty of such a system is the agent semisupervised autonomy approach it incorporates, which lets agents conduct most of the discussion process by themselves and allows them to interact with their corresponding human experts under certain circumstances in which human supervision might be convenient and necessary.","A novel consensus support system based on the multiagent system paradigm is presented, which automates and supports consensus reaching processes by providing agents with the necessary degree of autonomy to conduct discussion processes by themselves, with a semisupervised methodology."
"Apollo's Oracle: Retrieval-Augmented Reasoning in Multi-Agent Debates","https://scispace.com/paper/apollo-s-oracle-retrieval-augmented-reasoning-in-multi-agent-45j164o6g3","2023","Journal Article","arXiv.org","Haotian Wang
Xiyuan Du
Weijiang Yu
Qianglong Chen
Kun Zhu
Zheng Chu
Lian Yan
Yi Guan","10.48550/arxiv.2312.04854","","Multi-agent debate systems are designed to derive accurate and consistent conclusions through adversarial interactions among agents. However, these systems often encounter challenges due to cognitive constraints, manifesting as (1) agents' obstinate adherence to incorrect viewpoints and (2) their propensity to abandon correct viewpoints. These issues are primarily responsible for the ineffectiveness of such debates. Addressing the challenge of cognitive constraints, we introduce a novel framework, the Multi-Agent Debate with Retrieval Augmented (MADRA). MADRA incorporates retrieval of prior knowledge into the debate process, effectively breaking cognitive constraints and enhancing the agents' reasoning capabilities. Furthermore, we have developed a self-selection module within this framework, enabling agents to autonomously select pertinent evidence, thereby minimizing the impact of irrelevant or noisy data. We have comprehensively tested and analyzed MADRA across six diverse datasets. The experimental results demonstrate that our approach significantly enhances performance across various tasks, proving the effectiveness of our proposed method.","MADRA incorporates retrieval of prior knowledge into the debate process, effectively breaking cognitive constraints and enhancing the agents' reasoning capabilities, and has developed a self-selection module within this framework, enabling agents to autonomously select pertinent evidence, thereby minimizing the impact of irrelevant or noisy data."
"Consensus-based Participatory Budgeting for Legitimacy: Decision Support via Multi-agent Reinforcement Learning","https://scispace.com/paper/consensus-based-participatory-budgeting-for-legitimacy-4ekcb1i1xg","2023","Journal Article","arXiv.org","Srijoni Majumdar
Evangelos Pournaras","10.48550/arxiv.2307.12915","","The legitimacy of bottom-up democratic processes for the distribution of public funds by policy-makers is challenging and complex. Participatory budgeting is such a process, where voting outcomes may not always be fair or inclusive. Deliberation for which project ideas to put for voting and choose for implementation lack systematization and do not scale. This paper addresses these grand challenges by introducing a novel and legitimate iterative consensus-based participatory budgeting process. Consensus is designed to be a result of decision support via an innovative multi-agent reinforcement learning approach. Voters are assisted to interact with each other to make viable compromises. Extensive experimental evaluation with real-world participatory budgeting data from Poland reveal striking findings: Consensus is reachable, efficient and robust. Compromise is required, which is though comparable to the one of existing voting aggregation methods that promote fairness and inclusion without though attaining consensus. ","Extensive experimental evaluation with real-world participatory budgeting data from Poland reveal striking findings: Consensus is reachable, efficient and robust, and compromise is required."
"Modelling Political Coalition Negotiations Using LLM-based Agents","https://scispace.com/paper/modelling-political-coalition-negotiations-using-llm-based-3bk11io93d","2024","Preprint","","Farhad Moghimifar
Yuanfang Li
Robert Thomson
Gholamreza Haffari","10.48550/arxiv.2402.11712","https://scispace.compdf/modelling-political-coalition-negotiations-using-llm-based-3bk11io93d.pdf","Coalition negotiations are a cornerstone of parliamentary democracies, characterised by complex interactions and strategic communications among political parties. Despite its significance, the modelling of these negotiations has remained unexplored with the domain of Natural Language Processing (NLP), mostly due to lack of proper data. In this paper, we introduce coalition negotiations as a novel NLP task, and model it as a negotiation between large language model-based agents. We introduce a multilingual dataset, POLCA, comprising manifestos of European political parties and coalition agreements over a number of elections in these countries. This dataset addresses the challenge of the current scope limitations in political negotiation modelling by providing a diverse, real-world basis for simulation. Additionally, we propose a hierarchical Markov decision process designed to simulate the process of coalition negotiation between political parties and predict the outcomes. We evaluate the performance of state-of-the-art large language models (LLMs) as agents in handling coalition negotiations, offering insights into their capabilities and paving the way for future advancements in political modelling. ","Modelling political coalition negotiations using LLM-based agents introduces a novel NLP task and models it as a negotiation between large language model-based agents. It introduces a multilingual dataset, POLCA, and a hierarchical Markov decision process to simulate the process of coalition negotiation."
"Can LLM-Augmented autonomous agents cooperate?, An evaluation of their cooperative capabilities through Melting Pot","https://scispace.com/paper/can-llm-augmented-autonomous-agents-cooperate-an-evaluation-1k29x8itm6","2024","Journal Article","arXiv.org","Manuel Mosquera
Juan Sebastian Pinzon
Manuel Sebastian Rios
Yesid Fonseca
Luis Felipe Giraldo
Nicanor Quijano
Ruben Manrique","10.48550/arxiv.2403.11381","","As the field of AI continues to evolve, a significant dimension of this progression is the development of Large Language Models and their potential to enhance multi-agent artificial intelligence systems. This paper explores the cooperative capabilities of Large Language Model-augmented Autonomous Agents (LAAs) using the well-known Meltin Pot environments along with reference models such as GPT4 and GPT3.5. Preliminary results suggest that while these agents demonstrate a propensity for cooperation, they still struggle with effective collaboration in given environments, emphasizing the need for more robust architectures. The study's contributions include an abstraction layer to adapt Melting Pot game scenarios for LLMs, the implementation of a reusable architecture for LLM-mediated agent development - which includes short and long-term memories and different cognitive modules, and the evaluation of cooperation capabilities using a set of metrics tied to the Melting Pot's""Commons Harvest""game. The paper closes, by discussing the limitations of the current architectural framework and the potential of a new set of modules that fosters better cooperation among LAAs.","LLM-augmented autonomous agents demonstrate cooperation capabilities in the Melting Pot environment, but struggle with effective collaboration."
"Intrinsic Memory Agents: Heterogeneous Multi-Agent LLM Systems through Structured Contextual Memory","https://scispace.com/paper/intrinsic-memory-agents-heterogeneous-multi-agent-llm-eop88kjzo1gx","2025","Journal Article","arXiv.org","Sizhe Yuen
Francisco Gomez Medina
Ting Su
Yali Du
A. Sobey","10.48550/arxiv.2508.08997","https://scispace.compdf/intrinsic-memory-agents-heterogeneous-multi-agent-llm-eop88kjzo1gx.pdf","Multi-agent systems built on Large Language Models (LLMs) show exceptional promise for complex collaborative problem-solving, yet they face fundamental challenges stemming from context window limitations that impair memory consistency, role adherence, and procedural integrity. This paper introduces Intrinsic Memory Agents, a novel framework that addresses these limitations through structured agent-specific memories that evolve intrinsically with agent outputs. Specifically, our method maintains role-aligned memory templates that preserve specialized perspectives while focusing on task-relevant information. We benchmark our approach on the PDDL dataset, comparing its performance to existing state-of-the-art multi-agentic memory approaches and showing an improvement of 38.6\% with the highest token efficiency. An additional evaluation is performed on a complex data pipeline design task, we demonstrate that our approach produces higher quality designs when comparing 5 metrics: scalability, reliability, usability, cost-effectiveness and documentation with additional qualitative evidence of the improvements. Our findings suggest that addressing memory limitations through structured, intrinsic approaches can improve the capabilities of multi-agent LLM systems on structured planning tasks.","This paper introduces Intrinsic Memory Agents, a novel framework that addresses context window limitations in multi-agent LLM systems through structured, agent-specific memories, improving performance by 38.6% on PDDL and a complex data pipeline design task."
"ReDel: A Toolkit for LLM-Powered Recursive Multi-Agent Systems","https://scispace.com/paper/redel-a-toolkit-for-llm-powered-recursive-multi-agent-174630kl3msc","2024","Journal Article","arXiv.org","Andrew Zhu
Liam Dugan
Christopher Callison-Burch","10.48550/arxiv.2408.02248","","Recently, there has been increasing interest in using Large Language Models (LLMs) to construct complex multi-agent systems to perform tasks such as compiling literature reviews, drafting consumer reports, and planning vacations. Many tools and libraries exist for helping create such systems, however none support recursive multi-agent systems -- where the models themselves flexibly decide when to delegate tasks and how to organize their delegation structure. In this work, we introduce ReDel: a toolkit for recursive multi-agent systems that supports custom tool-use, delegation schemes, event-based logging, and interactive replay in an easy-to-use web interface. We show that, using ReDel, we are able to achieve significant performance gains on agentic benchmarks and easily identify potential areas of improvements through the visualization and debugging tools. Our code, documentation, and PyPI package are open-source and free to use under the MIT license.","Researchers introduce ReDel, a toolkit for recursive multi-agent systems powered by Large Language Models, enabling custom delegation schemes, event-based logging, and interactive replay, achieving significant performance gains on agentic benchmarks with improved debugging and visualization tools."
"Rapid Think Tanks (RTTs): An Atomic Approach to Accelerating Collective Deliberation","https://scispace.com/paper/rapid-think-tanks-rtts-an-atomic-approach-to-accelerating-7iq7nsfswj","2024","Journal Article","","Ezequiel Lopez-Lopez
Christoph M. Abels
Dawn Liu Holford
Ulrike Hahn","10.31234/osf.io/sw7jx","","Collective deliberation manifests across society in multiple forms, encompassing parliamentary debates, expert panels, and grassroots citizen assemblies. Despite its ubiquity, the inherent diversity and context dependency of these deliberative processes often results in poorly defined processes that resist standardization, complicating efforts at analysis, transparency, and optimization. This paper advocates for a novel conceptual framework that systematically deconstructs existing deliberation methods into standardized, modular components, thereby facilitating the assembly of measurable deliberative processes that can preserve flexibility and structure. Based on the deficiencies of traditional deliberative approaches exposed by the COVID-19 pandemic, particularly within the context of policymaking, as well as the growing potential of emerging technologies—most notably Large Language Models (LLMs)—to substantially enhance the efficacy of deliberation, we introduce the Rapid Think Tank (RTT). The RTT is an innovative approach that harnesses collective intelligence through a streamlined, machine-supported, and transparent methodology. The RTT model is designed to deliver clear, direct outcomes within compressed time frames, addressing the challenges posed by conventional deliberative methods. ","This paper proposes the Rapid Think Tank (RTT), a novel framework that deconstructs deliberation methods into modular components, facilitating measurable and transparent processes, leveraging Large Language Models to enhance collective intelligence and deliver clear outcomes within compressed time frames."
"From Divergence to Alignment: Evaluating the Role of Large Language Models in Facilitating Agreement Through Adaptive Strategies","https://scispace.com/paper/from-divergence-to-alignment-evaluating-the-role-of-large-fxtup1zj6939","2025","Journal Article","Future Internet","Loukas Triantafyllopoulos
Dimitris Kalles","10.3390/fi17090407","","Achieving consensus in group decision-making often involves overcoming significant challenges, particularly reconciling diverse perspectives and mitigating biases hindering agreement. Traditional methods relying on human facilitators are usually constrained by scalability and efficiency, especially in large-scale, fast-paced discussions. To address these challenges, this study proposes a novel real-time facilitation framework, employing large language models (LLMs) as automated facilitators within a custom-built multi-user chat system. This framework is distinguished by its real-time adaptive system architecture, which enables dynamic adjustments to facilitation strategies based on ongoing discussion dynamics. Leveraging cosine similarity as a core metric, this approach evaluates the ability of three state-of-the-art LLMs—ChatGPT 4.0, Mistral Large 2, and AI21 Jamba-Instruct—to synthesize consensus proposals that align with participants’ viewpoints. Unlike conventional techniques, the system integrates adaptive facilitation strategies, including clarifying misunderstandings, summarizing discussions, and proposing compromises, enabling the LLMs to refine consensus proposals based on user feedback iteratively. Experimental results indicate that ChatGPT 4.0 achieved the highest alignment with participant opinions and required fewer iterations to reach consensus. A one-way ANOVA confirmed that differences in performance between models were statistically significant. Moreover, descriptive analyses revealed nuanced differences in model behavior across various sustainability-focused discussion topics, including climate action, quality education, good health and well-being, and access to clean water and sanitation. These findings highlight the promise of LLM-driven facilitation for improving collective decision-making processes and underscore the need for further research into robust evaluation metrics, ethical considerations, and cross-cultural adaptability. ","This study evaluates the use of large language models as automated facilitators in group decision-making, proposing a real-time adaptive framework that leverages cosine similarity to synthesize consensus proposals and adapt facilitation strategies based on discussion dynamics and user feedback."
"A Parliamentary Architecture of multi-agent system","https://scispace.com/paper/a-parliamentary-architecture-of-multi-agent-system-4df4h7iyb5","2001","Proceedings Article","Systems, Man and Cybernetics","Sun Zhiyonq
Liu Zongtian
Shao Kun","10.1109/ICSMC.2001.969917","","The paper presents an architecture of MAS called Parliamentary Architecture. It employs the concepts of management role and councilman role to perform management tasks and to speak for the agent community. The mechanism of electing a public servant role can significantly enhance the capability of self-organization. In order to achieve interoperability of a legacy system, the architecture allows for two types of communication languages: global communicative language and local communicative language. It briefly introduces a case to illustrate the architecture.","The paper presents an architecture of MAS called Parliamentary Architecture, which employs the concepts of management role and councilman role to perform management tasks and to speak for the agent community."
"A Deep Reinforcement Learning Based Facilitation Agent for Consensus Building Among Multi-Round Discussions","https://scispace.com/paper/a-deep-reinforcement-learning-based-facilitation-agent-for-1fo4eh3cvb","","Journal Article","","Shiyao Ding
Takayuki Ito","10.1007/978-981-99-7025-4_23","","Achieving consensus among diverse opinions through multi-round discussions can be a complex process. The advent of large language models (LLMs) offers promising avenues for resolving this challenge, given their prowess in understanding and analyzing human sentiments. However, existing approaches typically focus on single-round discussion, limiting their effectiveness in real-world discussion scenarios. In response to this, we proposes a two-layer facilitation agent modeled a multi-round discussion as a Markov decision process (MDP) to foster efficient agreement. The model comprises a high-level reinforcement learning-based agent, deciding the optimal facilitation action such as facilitation time and facilitation prompt. In the low-level, a large language model that generates the facilitation message based on the facilitation action. Our agent dynamically chooses facilitation moments, generates novel content, and directs the discussion towards consensus. Our methodology was validated across several different topic-based discussions, demonstrating excellent performance in achieving agreement swiftly across all. ","A deep reinforcement learning-based facilitation agent is proposed to achieve consensus in multi-round discussions, leveraging large language models to dynamically choose facilitation moments, generate novel content, and direct discussions towards swift agreement."
"Self-Agreement: A Framework for Fine-tuning Language Models to Find Agreement among Diverse Opinions","https://scispace.com/paper/self-agreement-a-framework-for-fine-tuning-language-models-2ym4n78a","2023","Journal Article","arXiv.org","Shiyao Ding
Takayuki Ito","10.48550/arXiv.2305.11460","https://scispace.compdf/self-agreement-a-framework-for-fine-tuning-language-models-2ym4n78a.pdf","Finding an agreement among diverse opinions is a challenging topic in multiagent systems. Recently, large language models (LLMs) have shown great potential in addressing this challenge due to their remarkable capabilities in comprehending human opinions and generating human-like text. However, they typically rely on extensive human-annotated data. In this paper, we propose Self-Agreement, a novel framework for fine-tuning LLMs to autonomously find agreement using data generated by LLM itself. Specifically, our approach employs the generative pre-trained transformer-3 (GPT-3) to generate multiple opinions for each question in a question dataset and create several agreement candidates among these opinions. Then, a bidirectional encoder representations from transformers (BERT)-based model evaluates the agreement score of each agreement candidate and selects the one with the highest agreement score. This process yields a dataset of question-opinion-agreements, which we use to fine-tune a pre-trained LLM for discovering agreements among diverse opinions. Remarkably, a pre-trained LLM fine-tuned by our Self-Agreement framework achieves comparable performance to GPT-3 with only 1/25 of its parameters, showcasing its ability to identify agreement among various opinions without the need for human-annotated data.","Self-Agreement as discussed by the authors employs the generative pre-trained transformer-3 (GPT-3) to generate multiple opinions for each question in a question dataset and create several agreement candidates among these opinions."
