"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"AI-driven software engineering","https://scispace.com/paper/ai-driven-software-engineering-3ra6h6g40q","2023","Journal Article","","Josh Mahmood Ali","10.54254/2977-3903/3/2023030","","The intersection of artificial intelligence (AI) and software engineering marks a transformative phase in the technology industry. This paper delves into AI-driven software engineering, exploring its methodologies, implications, challenges, and benefits. Drawing from data sources such as GitHub and Bitbucket and insights from industry experts, the study offers a comprehensive view of the current landscape. While the results indicate a promising uptrend in the integration of AI techniques in software development, challenges like model interpretability, ethical concerns, and integration complexities emerge as significant. Nevertheless, the transformative potential of AI within software engineering is profound, ushering in new paradigms of efficiency, innovation, and user experience. The study concludes by emphasizing the need for further research, better tooling, ethical guidelines, and education to fully harness the potential of AI-driven software engineering.","The study concludes by emphasizing the need for further research, better tooling, ethical guidelines, and education to fully harness the potential of AI-driven software engineering."
"LLM-Powered Test Case Generation for Detecting Tricky Bugs","https://scispace.com/paper/llm-powered-test-case-generation-for-detecting-tricky-bugs-1dfk3xa3i6","2024","Journal Article","arXiv.org","Kaibo Liu
Yiyang Liu
Zhenpeng Chen
Jie M. Zhang
Yudong Han
Yun Ma
Ge Li
Gang Huang","10.48550/arxiv.2404.10304","","Conventional automated test generation tools struggle to generate test oracles and tricky bug-revealing test inputs. Large Language Models (LLMs) can be prompted to produce test inputs and oracles for a program directly, but the precision of the tests can be very low for complex scenarios (only 6.3% based on our experiments). To fill this gap, this paper proposes AID, which combines LLMs with differential testing to generate fault-revealing test inputs and oracles targeting plausibly correct programs (i.e., programs that have passed all the existing tests). In particular, AID selects test inputs that yield diverse outputs on a set of program variants generated by LLMs, then constructs the test oracle based on the outputs. We evaluate AID on two large-scale datasets with tricky bugs: TrickyBugs and EvalPlus, and compare it with three state-of-the-art baselines. The evaluation results show that the recall, precision, and F1 score of AID outperform the state-of-the-art by up to 1.80x, 2.65x, and 1.66x, respectively.","LLM-powered test case generation for detecting tricky bugs is effective but imprecise. AID combines LLMs with differential testing to generate fault-revealing test inputs and oracles for complex scenarios, significantly improving precision and recall over state-of-the-art tools."
"TOGLL: Correct and Strong Test Oracle Generation with LLMs","https://scispace.com/paper/togll-correct-and-strong-test-oracle-generation-with-llms-3nonulzku0","2024","Preprint","","Soneya Binta Hossain
Matthew B. Dwyer","10.48550/arxiv.2405.03786","https://scispace.compdf/togll-correct-and-strong-test-oracle-generation-with-llms-3nonulzku0.pdf","Test oracles play a crucial role in software testing, enabling effective bug detection. Despite initial promise, neural-based methods for automated test oracle generation often result in a large number of false positives and weaker test oracles. While LLMs have demonstrated impressive effectiveness in various software engineering tasks, including code generation, test case creation, and bug fixing, there remains a notable absence of large-scale studies exploring their effectiveness in test oracle generation. The question of whether LLMs can address the challenges in effective oracle generation is both compelling and requires thorough investigation. In this research, we present the first comprehensive study to investigate the capabilities of LLMs in generating correct, diverse, and strong test oracles capable of effectively identifying a large number of unique bugs. To this end, we fine-tuned seven code LLMs using six distinct prompts on the SF110 dataset. Utilizing the most effective fine-tuned LLM and prompt pair, we introduce TOGLL, a novel LLM-based method for test oracle generation. To investigate the generalizability of TOGLL, we conduct studies on 25 large-scale Java projects. Besides assessing the correctness, we also assess the diversity and strength of the generated oracles. We compare the results against EvoSuite and the state-of-the-art neural method, TOGA. Our findings reveal that TOGLL can produce 3.8 times more correct assertion oracles and 4.9 times more exception oracles. Moreover, our findings demonstrate that TOGLL is capable of generating significantly diverse test oracles. It can detect 1,023 unique bugs that EvoSuite cannot, which is ten times more than what the previous SOTA neural-based method, TOGA, can detect. ","TOGLL is a novel LLM-based method for generating correct, diverse, and strong test oracles capable of effectively identifying a large number of unique bugs."
"ChatAssert: LLM-based Test Oracle Generation with External Tools Assistance","https://scispace.com/paper/chatassert-llm-based-test-oracle-generation-with-external-69tw1rwarycl","2024","Journal Article","IEEE Transactions on Software Engineering","Ishrak Hayet
Adam Scott
Marcelo d’Amorim","10.1109/tse.2024.3519159","","Test oracle generation is an important and challenging problem. Neural-based solutions have been recently proposed for oracle generation but they are still inaccurate. For example, the accuracy of the state-of-the-art technique teco is only 27.5% on its dataset including 3,540 test cases. We propose ChatAssert, a prompt engineering framework designed for oracle generation that uses dynamic and static information to iteratively refine prompts for querying large language models (LLMs). ChatAssert uses code summaries and examples to assist an LLM in generating candidate test oracles, uses a lightweight static analysis to assist the LLM in repairing generated oracles that fail to compile, and uses dynamic information obtained from test runs to help the LLM in repairing oracles that compile but do not pass. Experimental results using an independent publicly-available dataset show that ChatAssert improves the state-of-the-art technique, teco, on key evaluation metrics. For example, it improves Acc@1 by 15%. Overall, results provide initial yet strong evidence that using external tools in the formulation of prompts is an important aid in LLM-based oracle generation.","ChatAssert, a prompt engineering framework, improves LLM-based test oracle generation by 15% using external tools, such as code summaries and static analysis, to refine prompts and repair generated oracles, outperforming state-of-the-art technique teco on key evaluation metrics."
"Validating LLM-Generated Programs with Metamorphic Prompt Testing","https://scispace.com/paper/validating-llm-generated-programs-with-metamorphic-prompt-18esj0zz90","2024","Preprint","","Xiaoyin Wang
Di Zhu","10.48550/arxiv.2406.06864","https://scispace.compdf/validating-llm-generated-programs-with-metamorphic-prompt-18esj0zz90.pdf","The latest paradigm shift in software development brings in the innovation and automation afforded by Large Language Models (LLMs), showcased by Generative Pre-trained Transformer (GPT), which has shown remarkable capacity to generate code autonomously, significantly reducing the manual effort required for various programming tasks. Although, the potential benefits of LLM-generated code are vast, most notably in efficiency and rapid prototyping, as LLMs become increasingly integrated into the software development lifecycle and hence the supply chain, complex and multifaceted challenges arise as the code generated from these language models carry profound questions on quality and correctness. Research is required to comprehensively explore these critical concerns surrounding LLM-generated code. In this paper, we propose a novel solution called metamorphic prompt testing to address these challenges. Our intuitive observation is that intrinsic consistency always exists among correct code pieces but may not exist among flawed code pieces, so we can detect flaws in the code by detecting inconsistencies. Therefore, we can vary a given prompt to multiple prompts with paraphrasing, and to ask the LLM to acquire multiple versions of generated code, so that we can validate whether the semantic relations still hold in the acquired code through cross-validation. Our evaluation on HumanEval shows that metamorphic prompt testing is able to detect 75 percent of the erroneous programs generated by GPT-4, with a false positive rate of 8.6 percent. ","Validate LLM-generated programs with metamorphic prompt testing to assess code quality and correctness."
"Code Agents are State of the Art Software Testers","https://scispace.com/paper/code-agents-are-state-of-the-art-software-testers-2tu70fvdvt","2024","Preprint","","Niels Mündler
Mark Niklas Müller
Jingxuan He
Martin Vechev","10.48550/arxiv.2406.12952","https://scispace.compdf/code-agents-are-state-of-the-art-software-testers-2tu70fvdvt.pdf","Rigorous software testing is crucial for developing and maintaining high-quality code, making automated test generation a promising avenue for both improving software quality and boosting the effectiveness of code generation methods. However, while code generation with Large Language Models (LLMs) is an extraordinarily active research area, test generation remains relatively unexplored. We address this gap and investigate the capability of LLM-based Code Agents for formalizing user issues into test cases. To this end, we propose a novel benchmark based on popular GitHub repositories, containing real-world issues, ground-truth patches, and golden tests. We find that LLMs generally perform surprisingly well at generating relevant test cases with Code Agents designed for code repair exceeding the performance of systems designed specifically for test generation. Further, as test generation is a similar but more structured task than code generation, it allows for a more fine-grained analysis using fail-to-pass rate and coverage metrics, providing a dual metric for analyzing systems designed for code repair. Finally, we find that generated tests are an effective filter for proposed code fixes, doubling the precision of SWE-Agent. ","Code Agents are state-of-the-art software testers that leverage LLMs to generate test cases from user issues. They outperform systems designed specifically for test generation and provide a novel benchmark for evaluating code repair systems."
"Integrating Generative AI into the Software Development Lifecycle: Impacts on Code Quality and Maintenance","https://scispace.com/paper/integrating-generative-ai-into-the-software-development-6aal8ojjoglj","2024","Journal Article","International Journal of Science and Research Archive","Ayyappa Sajja
Dheerender Thakur
Aditya Mehra","10.30574/ijsra.2024.13.1.1837","","Recent advances in generative AI have depicted it as a revolutionary approach in the software development technologies pioneered to improve the codes' reliability and sustain their quality and performance. Generative AI tools can help develop code independently, suggest intelligent solutions and ideas, and enhance several development procedures thanks to superior algorithms and machine learning features. This paper discusses how generative AI can/has been applied within software development to achieve the following three goals: First, to increase the code quality using automated code generation/review. Second, the code maintainability should be improved through standards and documentation. Third, to increase the up-to-speed development productivity due to AI-based automation, namely the automation of repetitive tasks and fast prototyping. The paper also considers issues and difficulties that can be tied to AI in this context: problems of dependence on AI, ethical and security issues, and technical imperfections. Finally, the implications of generative AI in software development in the future are presented, which can open a new direction in the development of software products while primarily pointing to the processes of managing the introduction of generative AI. Using the evaluation of the current possibilities and future perspectives of generative AI presented in this paper, one can conclude its impact on the future of software engineering. ","This paper explores the integration of generative AI in software development, discussing its potential to improve code quality, maintainability, and development productivity through automated code generation, review, and AI-based automation, while addressing related challenges and future implications."
"LLM-based Unit Test Generation via Property Retrieval","https://scispace.com/paper/llm-based-unit-test-generation-via-property-retrieval-1mss8cowed3x","2024","Journal Article","","Zhang Zhe
Xingyu Liu
Yuanzhang Lin
Xiang Gao
Sun Hailong
Yuan Yuan","10.48550/arxiv.2410.13542","http://arxiv.org/pdf/2410.13542","Automated unit test generation has been widely studied, with Large Language Models (LLMs) recently showing significant potential. Moreover, in the context of unit test generation, these tools prioritize high code coverage, often at the expense of practical usability, correctness, and maintainability. In response, we propose Property-Based Retrieval Augmentation, a novel mechanism that extends LLM-based Retrieval-Augmented Generation (RAG) beyond basic vector, text similarity, and graph-based methods. Our approach considers task-specific context and introduces a tailored property retrieval mechanism. Specifically, in the unit test generation task, we account for the unique structure of unit tests by dividing the test generation process into Given, When, and Then phases. When generating tests for a focal method, we not only retrieve general context for the code under test but also consider task-specific context such as pre-existing tests of other methods, which can provide valuable insights for any of the Given, When, and Then phases. This forms property relationships between focal method and other methods, thereby expanding the scope of retrieval beyond traditional RAG. We implement this approach in a tool called APT, which sequentially performs preprocessing, property retrieval, and unit test generation, using an iterative strategy where newly generated tests guide the creation of subsequent ones. We evaluated APT on 12 open-source projects with 1515 methods, and the results demonstrate that APT consistently outperforms existing tools in terms of correctness, completeness, and maintainability of the generated tests. Moreover, we introduce a novel code-context-aware retrieval mechanism for LLMs beyond general context, offering valuable insights and potential applications for other code-related tasks. ","This study proposes Property-Based Retrieval Augmentation for LLM-based unit test generation, enhancing Retrieval-Augmented Generation with task-specific context and property retrieval, outperforming existing tools in correctness, completeness, and maintainability of generated tests."
"ChatUniTest: A Framework for LLM-Based Test Generation","https://scispace.com/paper/chatunitest-a-framework-for-llm-based-test-generation-37jbgz8feq","2024","Journal Article","","Y. S. Chen
Zhenguo Hu
Chongyang Zhi
Junxiao Han
Shuiguang Deng
J. Q. Yin","10.1145/3663529.3663801","","Unit testing is an essential yet frequently arduous task. Various automated unit test generation tools have been introduced to mitigate this challenge. Notably, methods based on large language models (LLMs) have garnered considerable attention and exhibited promising results in recent years. Nevertheless, LLM-based tools encounter limitations in generating accurate unit tests. This paper presents ChatUniTest, an LLM-based automated unit test generation framework. ChatUniTest incorporates an adaptive focal context mechanism to encompass valuable context in prompts and adheres to a generation-validation-repair mechanism to rectify errors in generated unit tests. Subsequently, we have developed ChatUniTest Core, a common library that implements core workflow, complemented by the ChatUniTest Toolchain, a suite of seamlessly integrated tools enhancing the capabilities of ChatUniTest. Our effectiveness evaluation reveals that ChatUniTest outperforms TestSpark and EvoSuite in half of the evaluated projects, achieving the highest overall line coverage. Furthermore, insights from our user study affirm that ChatUniTest delivers substantial value to various stakeholders in the software testing domain. ChatUniTest is available at https://github.com/ZJU-ACES-ISE/ChatUniTest, and the demo video is available at https://www.youtube.com/watch?v=GmfxQUqm2ZQ.","This paper presents ChatUniTest, an LLM-based framework for automated unit test generation, incorporating an adaptive context mechanism and generation-validation-repair process, outperforming existing tools in half of evaluated projects with higher line coverage."
"A Generative AI Framework for Enhancing Software Test Automation: Design, Implementation, and Validation","https://scispace.com/paper/a-generative-ai-framework-for-enhancing-software-test-4whv67x89u","2024","Journal Article","International journal of science and research","Narendar Kumar Ale","10.21275/sr24604032016","","The integration of Generative AI in software test automation can revolutionize testing processes by enhancing efficiency, accuracy, and coverage. This paper introduces a novel framework that leverages Generative AI for autonomous test case generation, execution, and validation. By utilizing advanced machine learning algorithms, our framework addresses key challenges in traditional test automation, such as maintaining test coverage and adapting to frequent software changes. Experimental results on a realworld ecommerce platform show a 20% improvement in defect detection and a 30% reduction in test execution time compared to traditional methods, validating the effectiveness of our approach. ","A Generative AI Framework for Enhancing Software Test Automation significantly improves test coverage and execution efficiency, reducing time and defects."
"Beyond Accuracy and Robustness Metrics for Large Language Models for Code","https://scispace.com/paper/beyond-accuracy-and-robustness-metrics-for-large-language-51eblk60wt","2024","Journal Article","","Daniel Rodríguez-Cárdenas","10.1145/3639478.3639792","","In recent years, Large Language Models for code (LLMc) have transformed the landscape of software engineering (SE), demonstrating significant efficacy in tasks such as code completion, summarization, review, tracing, translation, test case generation, clone detection, and bug fixing. Notably, GitHub Copilot [31] and Google's CodeBot [21] exemplify how LLMc contributes to substantial time and effort savings in software development. However, despite their widespread use, there is a growing need to thoroughly assess LLMc, as current evaluation processes heavily rely on accuracy and robustness metrics, lacking consensus on additional influential factors in code generation. This gap hinders a holistic understanding of LLMc performance, impacting interpretability, efficiency, bias, fairness, and robustness. The challenges in benchmarking and data maintenance compound this issue, underscoring the necessity for a comprehensive evaluation approach. To address these issues, this dissertation proposes the development of a benchmarking infrastructure, named HolBench, aimed at overcoming gaps in evaluating LLMc quality. The goal is to standardize testing scenarios, facilitate meaningful comparisons across LLMc, and provide multi-metric measurements beyond a sole focus on accuracy. This approach aims to decrease the costs associated with advancing LLMc research, enhancing their reliability for adoption in academia and industry.","The current evaluation process for Large Language Models for Code (LLMc) heavily relies on accuracy and robustness metrics, neglecting other influential factors. This lack of consensus hinders a comprehensive understanding of LLMc performance and impacts various aspects of software development. To address this issue, this dissertation proposes HolBench, a benchmarking infrastructure for LLMc, aiming to standardize testing scenarios, facilitate comparisons, and provide multi-metric measurements beyond accuracy."
"State Diagram Extension and Test Case Generation Based on Large Language Models for Improving Test Engineers’ Efficiency in Safety Testing","https://scispace.com/paper/state-diagram-extension-and-test-case-generation-based-on-2f6o8xekvaq5","2024","Journal Article","","Qingran Su
Xing Li
Yuming Ren
Xinyi Ouyang
Chunming Hu
Yongfeng Yin","10.1109/issrew63542.2024.00092","","Safety testing is a key method to ensure software quality. But the quality of the test depends on the level of the test engineers. The method of generating safety test cases based on state diagrams often perform poorly due to lack of personnel experience. Meanwhile, the manual construction of test cases constrains the improvement of safety testing efficiency. This article utilizes LLMs to achieve automated extension and testing of safety state diagrams. The main contributions include extracting safety properties from aviation standards and extending the basic state diagram with LLMs to enable safety testing capabilities. In addition, a genetic algorithm combining edge first depth traversal and LLMs optimization was proposed to improve the efficiency of test case generation. Compared to classical genetic algorithms, the average execution round achieved a 90% reduction. Our LLMs optimization strategy can also enhance other improved genetic algorithms, further improving the efficiency of safety testing.","This study leverages Large Language Models (LLMs) to automate state diagram extension and test case generation for safety testing, improving efficiency by 90% compared to classical genetic algorithms, and enhancing other improved algorithms."
"Multi-role Consensus through LLMs Discussions for Vulnerability Detection","https://scispace.com/paper/multi-role-consensus-through-llms-discussions-for-52p5dcqfqk","2024","Journal Article","arXiv.org","Zhenyu Mao
Jialong Li
Munan Li
Kenji Tei","10.48550/arxiv.2403.14274","","Recent advancements in large language models (LLMs) have highlighted the potential for vulnerability detection, a crucial component of software quality assurance. Despite this progress, most studies have been limited to the perspective of a single role, usually testers, lacking diverse viewpoints from different roles in a typical software development life-cycle, including both developers and testers. To this end, this paper introduces a multi-role approach to employ LLMs to act as different roles to simulate real-life code review process, engaging in discussions towards a consensus on the existence and classification of vulnerabilities in the code. Preliminary evaluation of the proposed approach indicates a 4.73% increase in the precision rate, 58.9% increase in the recall rate, and a 28.1% increase in the F1 score.","A multi-role approach to employ LLMs to act as different roles simulating a real-life code review process and engaging in discussions toward a consensus on the existence and classification of vulnerabilities in the code is introduced."
"LLM for Test Script Generation and Migration: Challenges, Capabilities, and Opportunities","https://scispace.com/paper/llm-for-test-script-generation-and-migration-challenges-cji69bpzu3","2023","Journal Article","","Shuling Yu
Chunrong Fang
Yunchao Ling
Chien-Hsun Wu
Zhenyu Chen","10.1109/qrs60937.2023.00029","","This paper investigates the application of large language models (LLM) in the domain of mobile application test script generation. Test script generation is a vital component of software testing, enabling efficient and reliable automation of repetitive test tasks. However, existing generation approaches often encounter limitations, such as difficulties in accurately capturing and reproducing test scripts across diverse devices, platforms, and applications. These challenges arise due to differences in screen sizes, input modalities, platform behaviors, API inconsistencies, and application architectures. Overcoming these limitations is crucial for achieving robust and comprehensive test automation.By leveraging the capabilities of LLMs, we aim to address these challenges and explore its potential as a versatile tool for test automation. We investigate how well LLMs can adapt to diverse devices and systems while accurately capturing and generating test scripts. Additionally, we evaluate its cross-platform generation capabilities by assessing its ability to handle operating system variations and platform-specific behaviors. Furthermore, we explore the application of LLMs in cross-app migration, where it generates test scripts across different applications and software environments based on existing scripts.Throughout the investigation, we analyze its adaptability to various user interfaces, app architectures, and interaction patterns, ensuring accurate script generation and compatibility. The findings of this research contribute to the understanding of LLMs’ capabilities in test automation. Ultimately, this research aims to enhance software testing practices, empowering app developers to achieve higher levels of software quality and development efficiency. ","LLM-based test script generation and migration explores the potential of large language models in addressing challenges associated with existing approaches. LLMs excel in adapting to diverse devices, platforms, and applications, accurately capturing and generating test scripts. Their cross-platform generation capabilities handle operating system variations and platform-specific behaviors effectively. Additionally, LLMs facilitate cross-app migration by generating test scripts across different applications based on existing scripts."
"Python Symbolic Execution with LLM-powered Code Generation","https://scispace.com/paper/python-symbolic-execution-with-llm-powered-code-generation-1cneaq8l9sxf","2024","Journal Article","","Wenhan Wang
Kaibo Liu
An Ran Chen
Ge Li
Zhi Jin
Gang Huang
Lei Ma","10.48550/arxiv.2409.09271","https://scispace.compdf/python-symbolic-execution-with-llm-powered-code-generation-1cneaq8l9sxf.pdf","Symbolic execution is a key technology in software testing, which generates test cases by collecting symbolic path constraints and then solving constraints with SMT solvers. Symbolic execution has been proven helpful in generating high-coverage test cases, but its limitations, e.g., the difficulties in solving path constraints, prevent it from broader usage in software testing. Moreover, symbolic execution has encountered many difficulties when applied to dynamically typed languages like Python, because it is extremely challenging to translate the flexible Python grammar into rigid solvers. To overcome the main challenges of applying symbolic execution in Python, we proposed an LLM-empowered agent, LLM-Sym, that automatically calls an SMT solver, Z3, to solve execution path constraints. Based on an introductory-level symbolic execution engine, our LLM agent can extend it to supporting programs with complex data type `list'. The core contribution of LLM-Sym is translating complex Python path constraints into Z3 code. To enable accurate path-to-Z3 translation, we design a multiple-step code generation pipeline including type inference, retrieval and self-refine. Our experiments demonstrate that LLM-Sym is capable of solving path constraints on Leetcode problems with complicated control flows and list data structures, which is impossible for the backbone symbolic execution engine. Our approach paves the way for the combination of the generation ability of LLMs with the reasoning ability of symbolic solvers, and opens up new opportunities in LLM-augmented test case generation. ","This paper proposes LLM-Sym, an LLM-powered agent that extends symbolic execution to Python by translating complex path constraints into Z3 code, enabling accurate test case generation for dynamically typed languages."
"ChatGPT Prompt Patterns for Improving Code Quality, Refactoring, Requirements Elicitation, and Software Design","https://scispace.com/paper/chatgpt-prompt-patterns-for-improving-code-quality-di8yg8w2","2023","Journal Article","arXiv.org","Jules White
Sam Hays
Quchen Fu
Jesse Spencer-Smith
Douglas C. Schmidt","10.48550/arXiv.2303.07839","","This paper presents prompt design techniques for software engineering, in the form of patterns, to solve common problems when using large language models (LLMs), such as ChatGPT to automate common software engineering activities, such as ensuring code is decoupled from third-party libraries and simulating a web application API before it is implemented. This paper provides two contributions to research on using LLMs for software engineering. First, it provides a catalog of patterns for software engineering that classifies patterns according to the types of problems they solve. Second, it explores several prompt patterns that have been applied to improve requirements elicitation, rapid prototyping, code quality, refactoring, and system design.","In this article , the authors present prompt design techniques for software engineering, in the form of patterns, to solve common problems when using large language models (LLMs), such as ChatGPT to automate common software engineering activities, such as ensuring code is decoupled from third-party libraries and simulating a web application API before it is implemented."
"Autonomous Agents in Software Development: A Vision Paper","https://scispace.com/paper/autonomous-agents-in-software-development-a-vision-paper-1b4rq9u3u2","2023","Journal Article","arXiv.org","Zeeshan Rasheed
Muhammad Waseem
Kai-Kristian Kemell
Xiaofeng Wang
Anh Nguyen Duc
Kari Systä
Pekka Abrahamsson","10.48550/arxiv.2311.18440","","Large Language Models (LLM) and Generative Pre-trained Transformers (GPT), are reshaping the field of Software Engineering (SE). They enable innovative methods for executing many software engineering tasks, including automated code generation, debugging, maintenance, etc. However, only a limited number of existing works have thoroughly explored the potential of GPT agents in SE. This vision paper inquires about the role of GPT-based agents in SE. Our vision is to leverage the capabilities of multiple GPT agents to contribute to SE tasks and to propose an initial road map for future work. We argue that multiple GPT agents can perform creative and demanding tasks far beyond coding and debugging. GPT agents can also do project planning, requirements engineering, and software design. These can be done through high-level descriptions given by the human developer. We have shown in our initial experimental analysis for simple software (e.g., Snake Game, Tic-Tac-Toe, Notepad) that multiple GPT agents can produce high-quality code and document it carefully. We argue that it shows a promise of unforeseen efficiency and will dramatically reduce lead-times. To this end, we intend to expand our efforts to understand how we can scale these autonomous capabilities further.","The vision is to leverage the capabilities of multiple GPT agents to contribute to SE tasks and to propose an initial road map for future work, arguing that multiple G PT agents can perform creative and demanding tasks far beyond coding and debugging."
"Artificial Intelligence in Software Testing for Emerging Fields: A Review of Technical Applications and Developments","https://scispace.com/paper/artificial-intelligence-in-software-testing-for-emerging-7dfnif315vbk","2024","Journal Article","Applied and Computational Engineering","Yi Ding","10.54254/2755-2721/2025.18116","https://scispace.compdf/artificial-intelligence-in-software-testing-for-emerging-7dfnif315vbk.pdf","The rapid evolution of the Internet industry has transformed software development in emerging fields, making it markedly different from traditional approaches. Consequently, software testing has become increasingly complex. Artificial Intelligence (AI) has introduced innovative technologies and methodologies to software testing, attracting growing research interest in recent years. This study employs a systematic literature review to gather and analyze relevant research on AI applications in software testing over the past four years. Through careful screening, synthesis, and organization of literature, the study provides a detailed analysis of research progress in this field. The review examines 30 carefully selected papers, primarily focusing on the technical advancements and applications of AI in software testing within emerging domains such as cloud technology, autonomous driving, and DevOps. It explores various AI applications in software testing, including test case generation, GUI testing, and defect prediction. As a comprehensive review, this paper summarizes recent progress in AI technology applications for software testing, with particular emphasis on emerging trends. Based on these findings, the study proposes potential research directions and topics, offering valuable insights and laying a foundation for future work in this rapidly evolving field. ","This systematic review of 30 papers explores AI applications in software testing for emerging fields, highlighting technical advancements and applications in cloud technology, autonomous driving, and DevOps, with a focus on test case generation, GUI testing, and defect prediction."
"Disrupting Test Development with AI Assistants: Building the Base of the Test Pyramid with Three AI Coding Assistants","https://scispace.com/paper/disrupting-test-development-with-ai-assistants-building-the-1jqamx2iggxp","2024","Journal Article","","Vijay Keshav Joshi
I.W. Band","10.36227/techrxiv.173014488.82191966/v1","https://scispace.compdf/disrupting-test-development-with-ai-assistants-building-the-1jqamx2iggxp.pdf","Recent advancements in large language models, including GPT-4 and its variants, and Generative AI-assisted coding tools like GitHub Copilot, ChatGPT, and Tabnine, have significantly transformed software development. This paper analyzes how these innovations impact productivity and software test development metrics. These tools enable developers to generate complete software programs with minimal human intervention before deployment. However, thorough review and testing by developers are still crucial. Utilizing the Test Pyramid concept, which categorizes tests into unit, integration, and end-to-end tests, we evaluate three popular AI coding assistants by generating and comparing unit tests for opensource modules. Our findings show that AI-generated tests are of equivalent quality to original tests, highlighting differences in usage and results among the tools. This research enhances the understanding and capabilities of AI-assistant tools in automated testing.","This study evaluates the impact of AI coding assistants on software test development, analyzing three tools' ability to generate unit tests for open-source modules, finding equivalent quality to original tests, and highlighting differences in usage and results."
"AI-assisted Software Engineering: a tertiary study","https://scispace.com/paper/ai-assisted-software-engineering-a-tertiary-study-1nitclkm","2023","Proceedings Article","Mediterranean Conference on Embedded Computing","Orges Cico
Betim Cico","10.1109/MECO58584.2023.10154972","","The research in Artificial Intelligence (AI) and its applications across the software engineering (SE) domain has progressed significantly in the last decade, evidenced by an increase in systematic literature reviews. Our study aims to provide an overview of existing systematic reviews within this research area and synthesize the findings related to AI subfields (Machine Learning, Search-based, Evolutionary Computation, Vision, Robotics, Expert Systems, Speech Processing, Natural Language Processing, and Planning) supporting the five main SE processes: requirements, design, development, testing, and maintenance. For our tertiary study, we used the methodology based on Kitchenham's guidelines. We selected 11 reviews published between 2000 and 2021, including results from 513 primary studies. The selected reviews cover the AI subfields across the five main SE processes. Studies have covered Machine Learning, Natural Language Processing, and Evolutionary Computations as AI subfields assisting SE processes. We have found that reviews in AI-assisted software testing are the most common, followed by software maintenance and development. Our study can help researchers identify missing reviews on AI-assisted SE topics to help further consolidate this research area.","In this paper , an overview of existing systematic reviews within this research area and synthesize the findings related to AI subfields (Machine Learning, Search-based, Evolutionary Computation, Vision, Robotics, Expert Systems, Speech Processing, Natural Language Processing, and Planning) supporting the five main software engineering (SE) processes: requirements, design, development, testing, and maintenance."
"AI-assisted Software Engineering: a tertiary study","https://scispace.com/paper/ai-assisted-software-engineering-a-tertiary-study-25kzy0xk","2023","Proceedings Article","","","10.1109/meco58584.2023.10154972","","The research in Artificial Intelligence (AI) and its applications across the software engineering (SE) domain has progressed significantly in the last decade, evidenced by an increase in systematic literature reviews. Our study aims to provide an overview of existing systematic reviews within this research area and synthesize the findings related to AI subfields (Machine Learning, Search-based, Evolutionary Computation, Vision, Robotics, Expert Systems, Speech Processing, Natural Language Processing, and Planning) supporting the five main SE processes: requirements, design, development, testing, and maintenance. For our tertiary study, we used the methodology based on Kitchenham's guidelines. We selected 11 reviews published between 2000 and 2021, including results from 513 primary studies. The selected reviews cover the AI subfields across the five main SE processes. Studies have covered Machine Learning, Natural Language Processing, and Evolutionary Computations as AI subfields assisting SE processes. We have found that reviews in AI-assisted software testing are the most common, followed by software maintenance and development. Our study can help researchers identify missing reviews on AI-assisted SE topics to help further consolidate this research area. ","In this paper , an overview of existing systematic reviews within this research area and synthesize the findings related to AI subfields (Machine Learning, Search-based, Evolutionary Computation, Vision, Robotics, Expert Systems, Speech Processing, Natural Language Processing, and Planning) supporting the five main software engineering (SE) processes: requirements, design, development, testing, and maintenance."
"LLM for Test Script Generation and Migration: Challenges, Capabilities, and Opportunities","https://scispace.com/paper/llm-for-test-script-generation-and-migration-challenges-1eyktb987u","2023","Journal Article","arXiv.org","Shengchen Yu
Chunrong Fang
Yucheng Ling
Chentian Wu
Zhenyu Chen","10.48550/arxiv.2309.13574","","This paper investigates the application of large language models (LLM) in the domain of mobile application test script generation. Test script generation is a vital component of software testing, enabling efficient and reliable automation of repetitive test tasks. However, existing generation approaches often encounter limitations, such as difficulties in accurately capturing and reproducing test scripts across diverse devices, platforms, and applications. These challenges arise due to differences in screen sizes, input modalities, platform behaviors, API inconsistencies, and application architectures. Overcoming these limitations is crucial for achieving robust and comprehensive test automation. By leveraging the capabilities of LLMs, we aim to address these challenges and explore its potential as a versatile tool for test automation. We investigate how well LLMs can adapt to diverse devices and systems while accurately capturing and generating test scripts. Additionally, we evaluate its cross-platform generation capabilities by assessing its ability to handle operating system variations and platform-specific behaviors. Furthermore, we explore the application of LLMs in cross-app migration, where it generates test scripts across different applications and software environments based on existing scripts. Throughout the investigation, we analyze its adaptability to various user interfaces, app architectures, and interaction patterns, ensuring accurate script generation and compatibility. The findings of this research contribute to the understanding of LLMs' capabilities in test automation. Ultimately, this research aims to enhance software testing practices, empowering app developers to achieve higher levels of software quality and development efficiency. ","This paper investigates the application of large language models (LLM) in the domain of mobile application test script generation, and analyzes its adaptability to various user interfaces, app architectures, and interaction patterns, ensuring accurate script generation and compatibility."
