Paper Title,Relevance,Paper Link,Publication Year,Publication Type,Publication Title,Author Names,DOI,PDF Link,Abstract
"Software Testing with Large Language Model: Survey, Landscape, and Vision","- **Relevance Score:** 46/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Ensures test coverage and assertion preservation; combines search‑based tests with LLM outputs; uses iterative fix to resolve compilation conflicts; lacks multi‑draft LLM refinement.",https://scispace.com/paper/software-testing-with-large-language-model-survey-landscape-3tu90ids,2023,Peer Review,"","Junjie Wang
Yuchao Huang
Chunyang Chen
Zhe Liu
Song Wang
Qing Wang","",https://scispace.compdf/software-testing-with-large-language-model-survey-landscape-3tu90ids.pdf,"Pre-trained large language models (LLMs) have recently emerged as a breakthrough technology in natural language processing and artificial intelligence, with the ability to handle large-scale datasets and exhibit remarkable performance across a wide range of tasks. Meanwhile, software testing is a crucial undertaking that serves as a cornerstone for ensuring the quality and reliability of software products. As the scope and complexity of software systems continue to grow, the need for more effective software testing techniques becomes increasingly urgent, and making it an area ripe for innovative approaches such as the use of LLMs. This paper provides a comprehensive review of the utilization of LLMs in software testing. It analyzes 52 relevant studies that have used LLMs for software testing, from both the software testing and LLMs perspectives. The paper presents a detailed discussion of the software testing tasks for which LLMs are commonly used, among which test case preparation and program repair are the most representative ones. It also analyzes the commonly used LLMs, the types of prompt engineering that are employed, as well as the accompanied techniques with these LLMs. It also summarizes the key challenges and potential opportunities in this direction. This work can serve as a roadmap for future research in this area, highlighting potential avenues for exploration, and identifying gaps in our current understanding of the use of LLMs in software testing."
"Structured Program Synthesis using LLMs: Results and Insights from the
  IPARC Challenge","- **Relevance Score:** 46/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Shows strong focus on preserving task intent via LLM-generated code; partially combines inputs and refines drafts, but lacks explicit multi-source aggregation and conflict resolution.",https://scispace.com/paper/http://arxiv.org/abs/2506.13820v1,2025,Preprint,"","Shraddha Surana
Ashwin Srinivasan
Michael Bain","",http://arxiv.org/pdf/2506.13820v1,"The IPARC Challenge, inspired by ARC, provides controlled program synthesis
tasks over synthetic images to evaluate automatic program construction,
focusing on sequence, selection, and iteration. This set of 600 tasks has
resisted automated solutions. This paper presents a structured inductive
programming approach with LLMs that successfully solves tasks across all IPARC
categories. The controlled nature of IPARC reveals insights into LLM-based code
generation, including the importance of prior structuring, LLMs' ability to aid
structuring (requiring human refinement), the need to freeze correct code, the
efficiency of code reuse, and how LLM-generated code can spark human
creativity. These findings suggest valuable mechanisms for human-LLM
collaboration in tackling complex program synthesis."
"An Empirical Study on the Potential of LLMs in Automated Software
  Refactoring","- **Relevance Score:** 46/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Shows LLM‑driven refactoring that keeps semantic equivalence (preserves intent). Uses few‑shot examples as multiple hints (multi‑source). No conflict resolution; refinement not tied to multiple drafts.",https://scispace.com/paper/an-empirical-study-on-the-potential-of-llms-in-automated-3lf6qy1wudrl,2024,Journal Article,"","Bo Liu
Yanjie Jiang
Yuxia Zhang
Nan Niu
Guangjie Li
Hui Liu",10.48550/arxiv.2411.04444,https://scispace.compdf/an-empirical-study-on-the-potential-of-llms-in-automated-3lf6qy1wudrl.pdf,"Recent advances in large language models (LLMs), make it potentially feasible to automatically refactor source code with LLMs. However, it remains unclear how well LLMs perform compared to human experts in conducting refactorings automatically and accurately. To fill this gap, in this paper, we conduct an empirical study to investigate the potential of LLMs in automated software refactoring, focusing on the identification of refactoring opportunities and the recommendation of refactoring solutions. We first construct a high-quality refactoring dataset comprising 180 real-world refactorings from 20 projects, and conduct the empirical study on the dataset. With the to-be-refactored Java documents as input, ChatGPT and Gemini identified only 28 and 7 respectively out of the 180 refactoring opportunities. However, explaining the expected refactoring subcategories and narrowing the search space in the prompts substantially increased the success rate of ChatGPT from 15.6% to 86.7%. Concerning the recommendation of refactoring solutions, ChatGPT recommended 176 refactoring solutions for the 180 refactorings, and 63.6% of the recommended solutions were comparable to (even better than) those constructed by human experts. However, 13 out of the 176 solutions suggested by ChatGPT and 9 out of the 137 solutions suggested by Gemini were unsafe in that they either changed the functionality of the source code or introduced syntax errors, which indicate the risk of LLM-based refactoring. To this end, we propose a detect-and-reapply tactic, called RefactoringMirror, to avoid such unsafe refactorings. By reapplying the identified refactorings to the original code using thoroughly tested refactoring engines, we can effectively mitigate the risks associated with LLM-based automated refactoring while still leveraging LLM's intelligence to obtain valuable refactoring recommendations. "
"Is Your Code Generated by ChatGPT Really Correct? Rigorous Evaluation of
  Large Language Models for Code Generation","- **Relevance Score:** 46/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** No perfect matches. Highly relevant: evaluation on HumanEval+ and aggregates LLM‑ and mutation‑generated tests. Somewhat relevant: seeks to preserve functional intent. Not relevant: no conflict resolution, multi‑draft refinement, or theory.",https://scispace.com/paper/http://arxiv.org/abs/2305.01210v3,2023,Preprint,"","Jiawei Liu
Chunqiu Steven Xia
Yuyao Wang
Lingming Zhang","",http://arxiv.org/pdf/2305.01210v3,"Program synthesis has been long studied with recent approaches focused on
directly using the power of Large Language Models (LLMs) to generate code.
Programming benchmarks, with curated synthesis problems and test-cases, are
used to measure the performance of various LLMs on code synthesis. However,
these test-cases can be limited in both quantity and quality for fully
assessing the functional correctness of the generated code. Such limitation in
the existing benchmarks begs the following question: In the era of LLMs, is the
code generated really correct? To answer this, we propose EvalPlus -- a code
synthesis evaluation framework to rigorously benchmark the functional
correctness of LLM-synthesized code. EvalPlus augments a given evaluation
dataset with large amounts of test-cases newly produced by an automatic test
input generator, powered by both LLM- and mutation-based strategies. While
EvalPlus is general, we extend the test-cases of the popular HumanEval
benchmark by 80x to build HumanEval+. Our extensive evaluation across 26
popular LLMs (e.g., GPT-4 and ChatGPT) demonstrates that HumanEval+ is able to
catch significant amounts of previously undetected wrong code synthesized by
LLMs, reducing the pass@k by up-to 19.3-28.9%. We also surprisingly found that
test insufficiency can lead to mis-ranking. For example, both
WizardCoder-CodeLlama and Phind-CodeLlama now outperform ChatGPT on HumanEval+,
while none of them could on HumanEval. Our work not only indicates that prior
popular code synthesis evaluation results do not accurately reflect the true
performance of LLMs for code synthesis, but also opens up a new direction to
improve such programming benchmarks through automated testing. We have
open-sourced our tools, enhanced datasets as well as all LLM-generated code at
https://github.com/evalplus/evalplus to facilitate and accelerate future
LLM-for-code research."
The Program Testing Ability of Large Language Models for Code,"- **Relevance Score:** 38/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Shows LLMs generate and use multiple test cases to boost code synthesis, improving pass rates, but lacks explicit multi‑draft refinement, intent preservation guarantees, or conflict‑resolution mechanisms.",https://scispace.com/paper/http://arxiv.org/abs/2310.05727v1,2023,Preprint,"","Weimin Xiong
Yiwen Guo
Hao Chen","",http://arxiv.org/pdf/2310.05727v1,"Recent development of large language models (LLMs) for code like CodeX and
CodeT5+ demonstrates tremendous promise in achieving code intelligence. Their
ability of synthesizing code that completes a program for performing a
pre-defined task has been intensively tested and verified on benchmark datasets
including HumanEval and MBPP. Yet, evaluation of these LLMs from more
perspectives (than just program synthesis) is also anticipated, considering
their broad scope of applications in software engineering. In this paper, we
explore the ability of LLMs for testing programs/code. By performing thorough
analyses of recent LLMs for code in program testing, we show a series of
intriguing properties of these models and demonstrate how program testing
ability of LLMs can be improved. Following recent work which utilizes generated
test cases to enhance program synthesis, we further leverage our findings in
improving the quality of the synthesized programs and show +11.77% and +4.22%
higher code pass rates on HumanEval+ comparing with the GPT-3.5-turbo baseline
and the recent state-of-the-art, respectively."
Retrieval-Augmented Test Generation: How Far Are We?,"- **Relevance Score:** 38/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses API docs, GitHub issues, and StackOverflow to generate unit tests via RAG, but does not explicitly enforce coverage preservation, resolve source conflicts, or refine multiple LLM drafts.",https://scispace.com/paper/retrieval-augmented-test-generation-how-far-are-we-38egrsjc2uy2,2024,Journal Article,arXiv.org,"Jiho Shin
Reem Aleithan
Hadi Hemmati
Song Wang",10.48550/arxiv.2409.12682,https://export.arxiv.org/pdf/2409.12682v1.pdf,"Retrieval Augmented Generation (RAG) has shown notable advancements in software engineering tasks. Despite its potential, RAG's application in unit test generation remains under-explored. To bridge this gap, we take the initiative to investigate the efficacy of RAG-based LLMs in test generation. As RAGs can leverage various knowledge sources to enhance their performance, we also explore the impact of different sources of RAGs' knowledge bases on unit test generation to provide insights into their practical benefits and limitations. Specifically, we examine RAG built upon three types of domain knowledge: 1) API documentation, 2) GitHub issues, and 3) StackOverflow Q&As. Each source offers essential knowledge for creating tests from different perspectives, i.e., API documentations provide official API usage guidelines, GitHub issues offer resolutions of issues related to the APIs from the library developers, and StackOverflow Q&As present community-driven solutions and best practices. For our experiment, we focus on five widely used and typical Python-based machine learning (ML) projects, i.e., TensorFlow, PyTorch, Scikit-learn, Google JAX, and XGBoost to build, train, and deploy complex neural networks efficiently. We conducted experiments using the top 10% most widely used APIs across these projects, involving a total of 188 APIs. We investigate the effectiveness of four state-of-the-art LLMs (open and closed-sourced), i.e., GPT-3.5-Turbo, GPT-4o, Mistral MoE 8x22B, and Llamma 3.1 405B. Additionally, we compare three prompting strategies in generating unit test cases for the experimental APIs, i.e., zero-shot, a Basic RAG, and an API-level RAG on the three external sources. Finally, we compare the cost of different sources of knowledge used for the RAG."
Large Language Model-Based Agents for Software Engineering: A Survey,"- **Relevance Score:** 37/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses LLM agents to iteratively refine test drafts, improving correctness and coverage; however, does not explicitly combine multiple distinct sources or detail conflict‑resolution mechanisms.",https://scispace.com/paper/large-language-model-based-agents-for-software-engineering-a-5edi77w6grl0,2024,Journal Article,"","Junwei Liu
Kaixin Wang
Yixuan Chen
Xin Peng
Zhenpeng Chen
Lingming Zhang
Yiling Lou",10.48550/arxiv.2409.02977,https://scispace.compdf/large-language-model-based-agents-for-software-engineering-a-5edi77w6grl0.pdf,"The recent advance in Large Language Models (LLMs) has shaped a new paradigm of AI agents, i.e., LLM-based agents. Compared to standalone LLMs, LLM-based agents substantially extend the versatility and expertise of LLMs by enhancing LLMs with the capabilities of perceiving and utilizing external resources and tools. To date, LLM-based agents have been applied and shown remarkable effectiveness in Software Engineering (SE). The synergy between multiple agents and human interaction brings further promise in tackling complex real-world SE problems. In this work, we present a comprehensive and systematic survey on LLM-based agents for SE. We collect 106 papers and categorize them from two perspectives, i.e., the SE and agent perspectives. In addition, we discuss open challenges and future directions in this critical domain. The repository of this survey is at https://github.com/FudanSELab/Agent4SE-Paper-List. "
The Program Testing Ability of Large Language Models for Code,"- **Relevance Score:** 37/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Shows strong empirical results on HumanEval+ and MBPP; loosely combines multiple LLMs and test settings, measuring coverage; lacks conflict resolution, multi‑draft refinement, and theoretical analysis.",https://scispace.com/paper/the-program-testing-ability-of-large-language-models-for-2mp73zyvhg,2023,Journal Article,arXiv.org,"Weimin Xiong
Yiwen Guo
Hao Chen",10.48550/arxiv.2310.05727,https://scispace.compdf/the-program-testing-ability-of-large-language-models-for-2mp73zyvhg.pdf,"Recent development of large language models (LLMs) for code like CodeX and CodeT5+ demonstrates tremendous promise in achieving code intelligence. Their ability of synthesizing code that completes a program for performing a pre-defined task has been intensively tested and verified on benchmark datasets including HumanEval and MBPP. Yet, evaluation of these LLMs from more perspectives (than just program synthesis) is also anticipated, considering their broad scope of applications in software engineering. In this paper, we explore the ability of LLMs for testing programs/code. By performing thorough analyses of recent LLMs for code in program testing, we show a series of intriguing properties of these models and demonstrate how program testing ability of LLMs can be improved. Following recent work which utilizes generated test cases to enhance program synthesis, we further leverage our findings in improving the quality of the synthesized programs and show +11.77% and +4.22% higher code pass rates on HumanEval+ comparing with the GPT-3.5-turbo baseline and the recent state-of-the-art, respectively."
Code Repair with LLMs gives an Exploration-Exploitation Tradeoff,"- **Relevance Score:** 36/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Ensures functional intent via test coverage; uses multiple test cases but not multiple drafts; lacks explicit conflict resolution or multi‑draft aggregation.",https://scispace.com/paper/http://arxiv.org/abs/2405.17503v3,2024,Preprint,"","Hao Tang
Keya Hu
Jin Peng Zhou
Sicheng Zhong
Wei-Long Zheng
Xujie Si
Kevin Ellis","",http://arxiv.org/pdf/2405.17503v3,"Iteratively improving and repairing source code with large language models
(LLMs), known as refinement, has emerged as a popular way of generating
programs that would be too complex to construct in one shot. Given a bank of
test cases, together with a candidate program, an LLM can improve that program
by being prompted with failed test cases. But it remains an open question how
to best iteratively refine code, with prior work employing simple greedy or
breadth-first strategies. We show here that refinement exposes an
explore-exploit tradeoff: exploit by refining the program that passes the most
test cases, or explore by refining a lesser considered program. We frame this
as an arm-acquiring bandit problem, which we solve with Thompson Sampling. The
resulting LLM-based program synthesis algorithm is broadly applicable: Across
loop invariant synthesis, visual reasoning puzzles, and competition programming
problems, we find that our new method can solve more problems using fewer
language model calls."
Test-case-driven programming understanding in large language models for better code generation,"- **Relevance Score:** 36/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses test cases alongside specifications to guide generation, preserving functional intent via immediate correctness checks; lacks explicit conflict handling or multi‑draft LLM refinement.",https://scispace.com/paper/test-case-driven-programming-understanding-in-large-language-4c3bo9otte,2023,Journal Article,arXiv.org,"Zhao Tian
Junjie Chen",10.48550/arxiv.2309.16120,https://arxiv.org/pdf/2309.16120,"Code generation is to automatically generate source code conforming to a given programming specification, which has received extensive attention especially with the development of large language models (LLMs). Due to the inherent difficulty of code generation, the code generated by LLMs may be also not aligned with the specification. To improve the perfor mance of LLMs in code generation, some Chain of Thought (CoT) techniques have been proposed to guide LLMs for programming understanding before code generation. However, they are still hard to figure out complicated programming logic according to the (concise) specification, leadingto unsatisfactory code generation performance. In this work, we propose the first test-case-driven CoT technique, called TCoT, to further enhance the ability of LLMs in code generation. It understands the programming specification from the novel perspective of test cases, which is aligned with human practice by using examples to understand complicated problems. Due to the existence of the expected output specified in a test case, TCoT can instantly check the correctness of the programming understanding and then refine it to be as correct as possible before code generation. In this way, it is more likely to generate correct code. Our evaluation on 6 datasets and 14 baselines demonstrates the effectiveness of TCoT. For example, TCoT improves ChatGPT by 13.93%~69.44% in terms of Pass@1 (measuring the ratio of programming problems for which the generated code passes all test cases), and outperforms the existing CoT technique with the improvement of 12.14%~53.72% in terms of Pass@1."
