Paper Title,Relevance,Paper Link,Publication Year,Publication Type,Publication Title,Author Names,DOI,PDF Link,Abstract
"Advanced Detection of Source Code Clones via an Ensemble of Unsupervised
  Similarity Measures","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on unsupervised similarity measures and code embeddings without transformer models or clustering; lacks deduplication experiments, baselines, scalability analysis, or hierarchical clustering discussion.",https://scispace.com/paper/advanced-detection-of-source-code-clones-via-an-ensemble-of-32ycaveix6,2024,Preprint,"",Jorge Martínez-Gil,10.48550/arxiv.2405.02095,https://scispace.compdf/advanced-detection-of-source-code-clones-via-an-ensemble-of-32ycaveix6.pdf,"The capability of accurately determining code similarity is crucial in many tasks related to software development. For example, it might be essential to identify code duplicates for performing software maintenance. This research introduces a novel ensemble learning approach for code similarity assessment, combining the strengths of multiple unsupervised similarity measures. The key idea is that the strengths of a diverse set of similarity measures can complement each other and mitigate individual weaknesses, leading to improved performance. Preliminary results show that while Transformers-based CodeBERT and its variant GraphCodeBERT are undoubtedly the best option in the presence of abundant training data, in the case of specific small datasets (up to 500 samples), our ensemble achieves similar results, without prejudice to the interpretability of the resulting solution, and with a much lower associated carbon footprint due to training. The source code of this novel approach can be downloaded from https://github.com/jorge-martinez-gil/ensemble-codesim. "
Noise-Robust De-Duplication at Scale,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on textual de‑duplication using NLP methods (S‑BERT, hashing, bi‑encoders) for historical newspapers; no code embeddings, clustering, or software‑engineering evaluation.",https://scispace.com/paper/noise-robust-de-duplication-at-scale-39q7737j,2022,Journal Article,"",Panayotis League,10.2139/ssrn.4299612,https://scispace.com/pdf/noise-robust-de-duplication-at-scale-39q7737j.pdf,""
Influence of various text embeddings on clustering performance in NLP,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on text reviews with Word2Vec/BERT embeddings; no code embeddings, no software‑engineering data, and clustering is evaluated for text, not deduplication of code.",https://scispace.com/paper/influence-of-various-text-embeddings-on-clustering-2ddytqg0,2023,Posted Content,"",Choon Hyuck David Kwon,10.48550/arxiv.2305.03144,https://scispace.com/pdf/influence-of-various-text-embeddings-on-clustering-2ddytqg0.pdf,"With the advent of e-commerce platforms, reviews are crucial for customers to assess the credibility of a product. The star ratings do not always match the review text written by the customer. For example, a three star rating (out of five) may be incongruous with the review text, which may be more suitable for a five star review. A clustering approach can be used to relabel the correct star ratings by grouping the text reviews into individual groups. In this work, we explore the task of choosing different text embeddings to represent these reviews and also explore the impact the embedding choice has on the performance of various classes of clustering algorithms. We use contextual (BERT) and non-contextual (Word2Vec) text embeddings to represent the text and measure their impact of three classes on clustering algorithms - partitioning based (KMeans), single linkage agglomerative hierarchical, and density based (DBSCAN and HDBSCAN), each with various experimental settings. We use the silhouette score, adjusted rand index score, and cluster purity score metrics to evaluate the performance of the algorithms and discuss the impact of different embeddings on the clustering performance. Our results indicate that the type of embedding chosen drastically affects the performance of the algorithm, the performance varies greatly across different types of clustering algorithms, no embedding type is better than the other, and DBSCAN outperforms KMeans and single linkage agglomerative clustering but also labels more data points as outliers. We provide a thorough comparison of the performances of different algorithms and provide numerous ideas to foster further research in the domain of text clustering. "
"Structural invariants and semantic fingerprints in the ""ego network"" of
  words","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on BERT tweet embeddings, UMAP reduction, and HDBSCAN clustering for topic modeling; no code embeddings, deduplication, or software‑engineering evaluation.",https://scispace.com/paper/structural-invariants-and-semantic-fingerprints-in-the-ego-13ztc5bz,2022,Posted Content,"","",10.48550/arxiv.2203.00588,https://scispace.com/pdf/structural-invariants-and-semantic-fingerprints-in-the-ego-13ztc5bz.pdf,"Well-established cognitive models coming from anthropology have shown that, due to the cognitive constraints that limit our ""bandwidth"" for social interactions, humans organize their social relations according to a regular structure. In this work, we postulate that similar regularities can be found in other cognitive processes, such as those involving language production. In order to investigate this claim, we analyse a dataset containing tweets of a heterogeneous group of Twitter users (regular users and professional writers). Leveraging a methodology similar to the one used to uncover the well-established social cognitive constraints, we find regularities at both the structural and semantic level. At the former, we find that a concentric layered structure (which we call ego network of words, in analogy to the ego network of social relationships) very well captures how individuals organise the words they use. The size of the layers in this structure regularly grows (approximately 2-3 times with respect to the previous one) when moving outwards, and the two penultimate external layers consistently account for approximately 60% and 30% of the used words, irrespective of the number of the total number of layers of the user. For the semantic analysis, each ring of each ego network is described by a semantic profile, which captures the topics associated with the words in the ring. We find that ring #1 has a special role in the model. It is semantically the most dissimilar and the most diverse among the rings. We also show that the topics that are important in the innermost ring also have the characteristic of being predominant in each of the other rings, as well as in the entire ego network. In this respect, ring #1 can be seen as the semantic fingerprint of the ego network of words. "
Bilingual Summarization of English and Arabic Genetic Diseases Texts,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on bilingual medical text summarization with neural and semantic similarity methods; no code embeddings, clustering for deduplication, or software‑engineering evaluation.",https://scispace.com/paper/bilingual-summarization-of-english-and-arabic-genetic-315wdf61n7,2021,Journal Article,International journal for innovation education and research,Zainab Almugbel,10.31686/IJIER.VOL9.ISS9.3349,https://scispace.com/pdf/bilingual-summarization-of-english-and-arabic-genetic-315wdf61n7.pdf,"Health Literacy aims at empowering patients to take better decisions about their health. The quality of Health Literacy for patients with genetic diseases can be enriched via facilitating the bilingual retrieval of summaries about the genetic diseases texts from the net. This paper proposes helps translator to achieve this task by utilizing NLP and Recurrent Neural Network (RNN) techniques for two tasks: generating abstractive summarizations and making Arabic-English translation. Both summarization and translation tasks require training sets that can be built from English summaries corpus and Arabic-English parallel corpora. The English summaries corpus is built from Orphadata while the parallel corpora is built from Wiki articles. The corpus is utilized for generating the English summaries from the Wiki articles, and the corpora is utilized for translating these summaries into Arabic. This paper defines the research problem. Then, it investigates a set of objectives to solve the problem. After that, it presents a literature review of the tasks in the objectives. Finally, it discusses the proposed solution for the problem from the following aspects: the required corpora, the system architecture, the RNN memory cell components architectures, the proposed software for the implementation, and the system evaluation."
A Reuse-oriented Clustering Method for Test Cases,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses keyword extraction and spectral clustering on natural‑language test case descriptions; no code‑oriented embeddings, density/hierarchical clustering, or deduplication comparisons.",https://scispace.com/paper/a-reuse-oriented-clustering-method-for-test-cases-2r331b1k,2022,Proceedings Article,International Conferences on Dependable Systems and Their Applications,"Yaqing Shi
Song Huang
Jinyong Wan",10.1109/DSA56465.2022.00028,"","Different types of data are generated in each stage of software testing. There are a lot of test case data in the historical test asset library, including some case data with high similarity. Clustering test cases can effectively reduce the resource consumption and time cost of reusing test cases and improve the efficiency of test case recommendation. This paper proposes a reuse-oriented clustering method for test cases. Firstly, test case data of historical test projects of command-and-control system are collected, test case corpus is constructed, and word segmentation experiments are carried out using this corpus. Experimental tools are determined by comparing the experimental effects of current mainstream natural language word segmentation tools with self-defining dictionaries. Then, the keywords of test cases are extracted by keyword extraction algorithm, and the test case package is obtained by Spectral Clustering algorithm based on the test case similarity matrix and keyword similarity matrix. Finally, the validity of the proposed method is verified by experimental comparison on the constructed test case corpus."
Improving and Evaluating the Detection of Fragmentation in News Recommendations with the Clustering of News Story Chains,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on news article semantic clustering using SBERT and graph/hierarchical methods; no code embeddings, software data, or deduplication context.",https://scispace.com/paper/improving-and-evaluating-the-detection-of-fragmentation-in-43uxxti4xf,2023,Journal Article,arXiv.org,"Alessandra Polimeno
Myrthe Reuver
Sanne Vrijenhoek
Antske Fokkens",10.48550/arxiv.2309.06192,https://scispace.compdf/improving-and-evaluating-the-detection-of-fragmentation-in-43uxxti4xf.pdf,"News recommender systems play an increasingly influential role in shaping information access within democratic societies. However, tailoring recommendations to users' specific interests can result in the divergence of information streams. Fragmented access to information poses challenges to the integrity of the public sphere, thereby influencing democracy and public discourse. The Fragmentation metric quantifies the degree of fragmentation of information streams in news recommendations. Accurate measurement of this metric requires the application of Natural Language Processing (NLP) to identify distinct news events, stories, or timelines. This paper presents an extensive investigation of various approaches for quantifying Fragmentation in news recommendations. These approaches are evaluated both intrinsically, by measuring performance on news story clustering, and extrinsically, by assessing the Fragmentation scores of different simulated news recommender scenarios. Our findings demonstrate that agglomerative hierarchical clustering coupled with SentenceBERT text representation is substantially better at detecting Fragmentation than earlier implementations. Additionally, the analysis of simulated scenarios yields valuable insights and recommendations for stakeholders concerning the measurement and interpretation of Fragmentation."
Structural invariants and semantic fingerprints in the “ego network” of words,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on textual tweet topics using BERT, UMAP, HDBSCAN; no code embeddings, no software deduplication, and lacks relevant SE evaluations.",https://scispace.com/paper/structural-invariants-and-semantic-fingerprints-in-the-ego-1c51qdt7,2022,Journal Article,PLOS ONE,"Kilian Ollivier
Chiara Boldrini
Andrea Passarella
Marco Conti",10.1371/journal.pone.0277182,https://scispace.com/pdf/structural-invariants-and-semantic-fingerprints-in-the-ego-1c51qdt7.pdf,"Well-established cognitive models coming from anthropology have shown that, due to the cognitive constraints that limit our “bandwidth” for social interactions, humans organize their social relations according to a regular structure. In this work, we postulate that similar regularities can be found in other cognitive processes, such as those involving language production. In order to investigate this claim, we analyse a dataset containing tweets of a heterogeneous group of Twitter users (regular users and professional writers). Leveraging a methodology similar to the one used to uncover the well-established social cognitive constraints, we find regularities at both the structural and semantic levels. In the former, we find that a concentric layered structure (which we call ego network of words, in analogy to the ego network of social relationships) very well captures how individuals organise the words they use. The size of the layers in this structure regularly grows (approximately 2-3 times with respect to the previous one) when moving outwards, and the two penultimate external layers consistently account for approximately 60% and 30% of the used words, irrespective of the number of layers of the user. For the semantic analysis, each ring of each ego network is described by a semantic profile, which captures the topics associated with the words in the ring. We find that ring #1 has a special role in the model. It is semantically the most dissimilar and the most diverse among the rings. We also show that the topics that are important in the innermost ring also have the characteristic of being predominant in each of the other rings, as well as in the entire ego network. In this respect, ring #1 can be seen as the semantic fingerprint of the ego network of words."
BERTer: The Efficient One,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on NLP fine‑tuning of BERT for sentiment, paraphrase, and similarity tasks; no code embeddings, clustering, or software‑engineering evaluation.",https://scispace.com/paper/http://arxiv.org/abs/2407.14039v1,2024,Preprint,"","Pradyumna Saligram
Andrew Lanpouthakoun","",http://arxiv.org/pdf/2407.14039v1,"We explore advanced fine-tuning techniques to boost BERT's performance in
sentiment analysis, paraphrase detection, and semantic textual similarity. Our
approach leverages SMART regularization to combat overfitting, improves
hyperparameter choices, employs a cross-embedding Siamese architecture for
improved sentence embeddings, and introduces innovative early exiting methods.
Our fine-tuning findings currently reveal substantial improvements in model
efficiency and effectiveness when combining multiple fine-tuning architectures,
achieving a state-of-the-art performance score of on the test set, surpassing
current benchmarks and highlighting BERT's adaptability in multifaceted
linguistic tasks."
DeepDual-SD: Deep Dual Attribute-Aware Embedding for Binary Code Similarity Detection,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on binary function similarity via dual semantic/structural embeddings and graph neural nets; does not use transformer code models, clustering, or deduplication experiments.",https://scispace.com/paper/deepdual-sd-deep-dual-attribute-aware-embedding-for-binary-3ihhbb08,2023,Journal Article,International Journal of Computational Intelligence Systems,"Jia Guo
Bo Zhao
Hui Liu
Dongdong Leng
Yang An
Gangli Shu",10.1007/s44196-023-00206-9,https://scispace.com/pdf/deepdual-sd-deep-dual-attribute-aware-embedding-for-binary-3ihhbb08.pdf,"Abstract Binary code similarity detection (BCSD) is a task of detecting similarity of binary functions which are not available to the corresponding source code. It has been widely utilized to facilitate various kinds of crucial security analysis in software engineering. Because of the complexity of the program compilation process, identifying binary code similarity presents tough challenges. The most sensible binary similarity detector relies on a robust vector representation of binary code. However, few BCSD approaches are suitable to form vector representations for analyzing similarities between binaries, which may not only diverge in semantics but also in structures. And the existing solutions which only depend on hands-on feature engineering to form feature vectors, fail to take into consideration the relationships between instructions. To resolve these problems, we propose a novel and unified approach called DeepDual-SD that aims to combine the dual attributes (semantic and structural attribute). More specifically, DeepDual-SD consists of two branches, in which one text-based feature representation is driven by semantic attribute learning to exploit instruction semantics, another graph-based feature representation for structural attribute learning to investigate structural differences. Meanwhile deep embedding (DE) technology is utilized to map this information into low-dimensional vector representation. In addition, to get together the dual attributes, a fusion mechanism based on gate architecture is designed for learning to pay proper attention between the two attribute-aware embeddings. Experimental verifications are conducted on Openssl and Debian datasets for several tasks, including cross-compiler, cross-architecture and cross-version scenarios. The results demonstrate that our method outperforms the state-of-the-art BCSD methods in different scenarios in terms of detection accuracy. "
"Structural invariants and semantic fingerprints in the ""ego network"" of words","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on BERT tweet embeddings, UMAP reduction, and HDBSCAN clustering for topic modeling; no code embeddings, deduplication, or software‑engineering evaluation.",https://scispace.com/paper/structural-invariants-and-semantic-fingerprints-in-the-ego-2iqjjo87,2022,Journal Article,"","",10.5281/zenodo.5914652,https://scispace.com/pdf/structural-invariants-and-semantic-fingerprints-in-the-ego-2iqjjo87.pdf,""
"Detecting Redundant Health Survey Questions Using Language-agnostic BERT
  Sentence Embedding (LaBSE)","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on multilingual health survey question similarity using LaBSE, not code embeddings, clustering, or software‑engineering deduplication.",https://scispace.com/paper/http://arxiv.org/abs/2412.03817v1,2024,Preprint,"","Sunghoon Kang
Hyeoneui Kim
Hyewon Park
Ricky Taira","",http://arxiv.org/pdf/2412.03817v1,"The goal of this work was to compute the semantic similarity among publicly
available health survey questions in order to facilitate the standardization of
survey-based Person-Generated Health Data (PGHD). We compiled various health
survey questions authored in both English and Korean from the NIH CDE
Repository, PROMIS, Korean public health agencies, and academic publications.
Questions were drawn from various health lifelog domains. A randomized question
pairing scheme was used to generate a Semantic Text Similarity (STS) dataset
consisting of 1758 question pairs. Similarity scores between each question pair
were assigned by two human experts. The tagged dataset was then used to build
three classifiers featuring: Bag-of-Words, SBERT with BERT-based embeddings,
and SBRET with LaBSE embeddings. The algorithms were evaluated using
traditional contingency statistics. Among the three algorithms, SBERT-LaBSE
demonstrated the highest performance in assessing question similarity across
both languages, achieving an Area Under the Receiver Operating Characteristic
(ROC) and Precision-Recall Curves of over 0.99. Additionally, it proved
effective in identifying cross-lingual semantic similarities.The SBERT-LaBSE
algorithm excelled at aligning semantically equivalent sentences across both
languages but encountered challenges in capturing subtle nuances and
maintaining computational efficiency. Future research should focus on testing
with larger multilingual datasets and on calibrating and normalizing scores
across the health lifelog domains to improve consistency. This study introduces
the SBERT-LaBSE algorithm for calculating semantic similarity across two
languages, showing it outperforms BERT-based models and the Bag of Words
approach, highlighting its potential to improve semantic interoperability of
survey-based PGHD across language barriers."
Noise-Robust De-Duplication at Scale,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on textual de‑duplication with MinHash, S‑BERT bi‑encoders, and newspaper data; no code embeddings, clustering, or software‑engineering evaluation.",https://scispace.com/paper/noise-robust-de-duplication-at-scale-2n1iw8z9,2022,Report,"","",10.3386/w30726,https://scispace.com/pdf/noise-robust-de-duplication-at-scale-2n1iw8z9.pdf,""
2-Tier SimCSE: Elevating BERT for Robust Sentence Embeddings,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on sentence embeddings for NLP tasks; no code embeddings, clustering, or software‑engineering deduplication addressed.",https://scispace.com/paper/http://arxiv.org/abs/2501.13758v1,2025,Preprint,"","Yumeng Wang
Ziran Zhou
Junjin Wang","",http://arxiv.org/pdf/2501.13758v1,"Effective sentence embeddings that capture semantic nuances and generalize
well across diverse contexts are crucial for natural language processing tasks.
We address this challenge by applying SimCSE (Simple Contrastive Learning of
Sentence Embeddings) using contrastive learning to fine-tune the minBERT model
for sentiment analysis, semantic textual similarity (STS), and paraphrase
detection. Our contributions include experimenting with three different dropout
techniques, namely standard dropout, curriculum dropout, and adaptive dropout,
to tackle overfitting, proposing a novel 2-Tier SimCSE Fine-tuning Model that
combines both unsupervised and supervised SimCSE on STS task, and exploring
transfer learning potential for Paraphrase and SST tasks. Our findings
demonstrate the effectiveness of SimCSE, with the 2-Tier model achieving
superior performance on the STS task, with an average test score of 0.742
across all three downstream tasks. The results of error analysis reveals
challenges in handling complex sentiments and reliance on lexical overlap for
paraphrase detection, highlighting areas for future research. The ablation
study revealed that removing Adaptive Dropout in the Single-Task Unsupervised
SimCSE Model led to improved performance on the STS task, indicating
overfitting due to added parameters. Transfer learning from SimCSE models on
Paraphrase and SST tasks did not enhance performance, suggesting limited
transferability of knowledge from the STS task."
A systematic review of semantic clone detection techniques in software systems,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Provides a systematic review of semantic clone detection methods; does not propose transformer embeddings, clustering, or deduplication experiments.",https://scispace.com/paper/a-systematic-review-of-semantic-clone-detection-techniques-3j97yxu88l,2021,Journal Article,"","Ajad Kumar
Rashmi Yadav
Kuldeep Kumar",10.1088/1757-899X/1022/1/012074,https://iopscience.iop.org/article/10.1088/1757-899X/1022/1/012074/pdf,"Code clones are repeated program structures of significant similarities occurring in a software system. In various studies, it has been found that there is at least 20–30 percent of the code which is duplicated in a software system. These code clones induce software maintenance related difficulties that might lead to bug fixing, bug propagation, etc. that seed accretion of maintenance time, effort, and cost. To achieve better efficiency, it is required to detect all types of clones, i.e., syntactic and semantic clones that exist in a software system. Detection of semantic clones is considered to be a more difficult task in comparison to the syntactic clones because it requires semantic information of the given program rather than a similar structure. To detect semantic clones, techniques based on program dependency graphs, abstract syntax trees, machine learning, deep learning, support vector machines, etc. are very popular. This paper presents a systematic and extensive analysis of clone detection tools and techniques with a special focus laid on semantic clone detection. It also highlights the pros and cons of existing clone detection techniques along with the results viz. precision, recall, etc."
Learning-based recursive aggregation of abstract syntax trees for code clone detection,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on AST‑based recursive neural networks for clone detection; no transformer embeddings, clustering, or deduplication experiments.",https://scispace.com/paper/learning-based-recursive-aggregation-of-abstract-syntax-2t0z265k17,2019,Proceedings Article,"IEEE International Conference on Software Analysis, Evolution, and Reengineering","Lutz Buch
Artur Andrzejak",10.1109/SANER.2019.8668039,https://aip.ifi.uni-heidelberg.de/fileadmin/papers/2019/Buech-Andrzejak-SANER2019.pdf,"Code clone detection remains a crucial challenge in maintaining software projects. Many classic approaches rely on handcrafted aggregation schemes, while recent work uses supervised or unsupervised learning. In this work, we study several aspects of aggregation schemes for code clone detection based on supervised learning. To this aim, we implement an AST-based Recursive Neural Network. Firstly, our ablation study shows the influence of model choices and hyperparameters. We introduce error scaling as a way to effectively and efficiently address the class imbalance problem arising in code clone detection. Secondly, we study the influence of pretrained embeddings representing nodes in ASTs. We show that simply averaging all node vectors of a given AST yields strong baseline aggregation scheme. Further, learned AST aggregation schemes greatly benefit from pretrained node embeddings. Finally, we show the importance of carefully separating training and test data by clone clusters, to reliably measure generalization of models learned with supervision."
"Multitask Fine-Tuning and Generative Adversarial Learning for Improved
  Auxiliary Classification","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on NLP multitask BERT and GANs; no code embeddings, clustering, or software‑engineering deduplication addressed.",https://scispace.com/paper/http://arxiv.org/abs/2408.15265v1,2024,Preprint,"","Christopher Sun
Abishek Satish","",http://arxiv.org/pdf/2408.15265v1,"In this study, we implement a novel BERT architecture for multitask
fine-tuning on three downstream tasks: sentiment classification, paraphrase
detection, and semantic textual similarity prediction. Our model, Multitask
BERT, incorporates layer sharing and a triplet architecture, custom sentence
pair tokenization, loss pairing, and gradient surgery. Such optimizations yield
a 0.516 sentiment classification accuracy, 0.886 paraphase detection accuracy,
and 0.864 semantic textual similarity correlation on test data. We also apply
generative adversarial learning to BERT, constructing a conditional generator
model that maps from latent space to create fake embeddings in
$\mathbb{R}^{768}$. These fake embeddings are concatenated with real BERT
embeddings and passed into a discriminator model for auxiliary classification.
Using this framework, which we refer to as AC-GAN-BERT, we conduct
semi-supervised sensitivity analyses to investigate the effect of increasing
amounts of unlabeled training data on AC-GAN-BERT's test accuracy. Overall,
aside from implementing a high-performing multitask classification system, our
novelty lies in the application of adversarial learning to construct a
generator that mimics BERT. We find that the conditional generator successfully
produces rich embeddings with clear spatial correlation with class labels,
demonstrating avoidance of mode collapse. Our findings validate the GAN-BERT
approach and point to future directions of generator-aided knowledge
distillation."
Unleashing the power of pseudo-code for binary code similarity analysis,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on pseudo‑code features for binary similarity, lacking transformer embeddings, clustering, deduplication, or software‑engineering dataset evaluation.",https://scispace.com/paper/unleashing-the-power-of-pseudo-code-for-binary-code-11si6ye7,2022,Journal Article,Cybersecurity,"Weiwei Zhang
Zhengzi Xu
Yang Xiao
Yinxing Xue",10.1186/s42400-022-00121-0,https://scispace.com/pdf/unleashing-the-power-of-pseudo-code-for-binary-code-11si6ye7.pdf,"Abstract Code similarity analysis has become more popular due to its significant applicantions, including vulnerability detection, malware detection, and patch analysis. Since the source code of the software is difficult to obtain under most circumstances, binary-level code similarity analysis (BCSA) has been paid much attention to. In recent years, many BCSA studies incorporating AI techniques focus on deriving semantic information from binary functions with code representations such as assembly code, intermediate representations, and control flow graphs to measure the similarity. However, due to the impacts of different compilers, architectures, and obfuscations, binaries compiled from the same source code may vary considerably, which becomes the major obstacle for these works to obtain robust features. In this paper, we propose a solution, named UPPC (Unleashing the Power of Pseudo-code), which leverages the pseudo-code of binary function as input, to address the binary code similarity analysis challenge, since pseudo-code has higher abstraction and is platform-independent compared to binary instructions. UPPC selectively inlines the functions to capture the full function semantics across different compiler optimization levels and uses a deep pyramidal convolutional neural network to obtain the semantic embedding of the function. We evaluated UPPC on a data set containing vulnerabilities and a data set including different architectures (X86, ARM), different optimization options (O0-O3), different compilers (GCC, Clang), and four obfuscation strategies. The experimental results show that the accuracy of UPPC in function search is 33.2% higher than that of existing methods. "
A Survey of Binary Code Similarity,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey of binary code similarity embeddings; focuses on binary function representations, not transformer code models, test‑case deduplication, or the specified clustering methods.",https://scispace.com/paper/a-survey-of-binary-code-similarity-53m8r6hss3,2021,Journal Article,ACM Computing Surveys,"Irfan Ul Haq
Juan Caballero",10.1145/3446371,https://scispace.com/pdf/a-survey-of-binary-code-similarity-53m8r6hss3.pdf,"Binary code similarityapproaches compare two or more pieces of binary code to identify their similarities and differences. The ability to compare binary code enables many real-world applications on scenarios where source code may not be available such as patch analysis, bug search, and malware detection and analysis. Over the past 22 years numerous binary code similarity approaches have been proposed, but the research area has not yet been systematically analyzed. This article presents the first survey of binary code similarity. It analyzes 70 binary code similarity approaches, which are systematized on four aspects: (1) the applications they enable, (2) their approach characteristics, (3) how the approaches are implemented, and (4) the benchmarks and methodologies used to evaluate them. In addition, the survey discusses the scope and origins of the area, its evolution over the past two decades, and the challenges that lie ahead."
"Machine Learning Based Applications for Data Visualization, Modeling, Control, and Optimization for Chemical and Biological Systems","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Paper addresses biological data clustering and visualization; no code embeddings, software test deduplication, or SE datasets, thus irrelevant to all criteria.",https://scispace.com/paper/machine-learning-based-applications-for-data-visualization-17e5f9gh9z,2020,"","","Yan Ma
Adriana Rodas Merino","",https://scispace.com/pdf/machine-learning-based-applications-for-data-visualization-17e5f9gh9z.pdf,""
Fake News Detection in Spanish Using Deep Learning Techniques,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on Spanish fake‑news detection with NLP models; no code embeddings, clustering, deduplication, or software‑engineering datasets or scalability analysis.",https://scispace.com/paper/http://arxiv.org/abs/2110.06461v1,2021,Preprint,"","Kevin Martínez-Gallego
Andrés M. Álvarez-Ortiz
Julián D. Arias-Londoño","",http://arxiv.org/pdf/2110.06461v1,"This paper addresses the problem of fake news detection in Spanish using
Machine Learning techniques. It is fundamentally the same problem tackled for
the English language; however, there is not a significant amount of publicly
available and adequately labeled fake news in Spanish to effectively train a
Machine Learning model, similarly to those proposed for the English language.
Therefore, this work explores different training strategies and architectures
to establish a baseline for further research in this area. Four datasets were
used, two in English and two in Spanish, and four experimental schemes were
tested, including a baseline with classical Machine Learning models, trained
and validated using a small dataset in Spanish. The remaining schemes include
state-of-the-art Deep Learning models trained (or fine-tuned) and validated in
English, trained and validated in Spanish, and fitted in English and validated
with automatic translated Spanish sentences. The Deep Learning architectures
were built on top of different pre-trained Word Embedding representations,
including GloVe, ELMo, BERT, and BETO (a BERT version trained on a large corpus
in Spanish). According to the results, the best strategy was a combination of a
pre-trained BETO model and a Recurrent Neural Network based on LSTM layers,
yielding an accuracy of up to 80%; nonetheless, a baseline model using a Random
Forest estimator obtained similar outcomes. Additionally, the translation
strategy did not yield acceptable results because of the propagation error;
there was also observed a significant difference in models performance when
trained in English or Spanish, mainly attributable to the number of samples
available for each language."
