"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Expertise Trees Resolve Knowledge Limitations in Collective Decision-Making.","https://scispace.com/paper/expertise-trees-resolve-knowledge-limitations-in-collective-6vnbtl82nhx6","","","","Axel Abels
Tom Lenaerts
Vito Trianni
Ann Nowe","10.5555/3618408.3618413","","Experts advising decision-makers are likely to display expertise which varies as a function of the problem instance. In practice, this may lead to sub-optimal or discriminatory decisions against minority cases. In this work, we model such changes in depth and breadth of knowledge as a partitioning of the problem space into regions of differing expertise. We provide here new algorithms that explicitly consider and adapt to the relationship between problem instances and experts' knowledge. We first propose and highlight the drawbacks of a naive approach based on nearest neighbor queries. To address these drawbacks we then introduce a novel algorithm -- expertise trees--that constructs decision trees enabling the learner to select appropriate models. We provide theoretical insights and empirically validate the improved performance of our novel approach on a range of problems for which existing methods proved to be inadequate.","This study proposes expertise trees, a novel algorithm that adapts to varying expert knowledge across problem instances, improving collective decision-making by selecting appropriate models and resolving knowledge limitations in minority cases."
"On the reversed bias-variance tradeoff in deep ensembles","https://scispace.com/paper/on-the-reversed-bias-variance-tradeoff-in-deep-ensembles-se57t4e1sa","2021","Proceedings Article","International Conference on Machine Learning","Seijin Kobayashi
Johannes von Oswald
Benjamin F. Grewe","10.3929/ETHZ-B-000501624","","Deep ensembles aggregate predictions of diverse neural networks to improve generalisation and quantify uncertainty. Here, we investigate their behavior when increasing the ensemble members’ parameter size a practice typically associated with better performance for single models. We show that under practical assumptions in the overparametrized regime far into the double descent curve, not only the ensemble test loss degrades, but common out-of-distribution detection and calibration metrics suffer as well. Reminiscent to deep double descent, we observe this phenomenon not only when increasing the single member’s capacity but also as we increase the training budget, suggesting deep ensembles can benefit from early stopping. This sheds light on the success and failure modes of deep ensembles and suggests that averaging finite width models perform better than the neural tangent kernel limit for these metrics.","It is shown that under practical assumptions in the overparametrized regime far into the double descent curve, not only the ensemble test loss degrades, but common out-of-distribution detection and calibration metrics suffer as well, suggesting deep ensembles can benefit from early stopping."
"Evolutionary Ensemble Learning","https://scispace.com/paper/evolutionary-ensemble-learning-1bm51bze27","2023","Book Chapter","Genetic and evolutionary computation","Malcolm I. Heywood","10.1007/978-981-99-3814-8_8","","Evolutionary Ensemble Learning (EEL) provides a general approach for scaling evolutionary learning algorithms to increasingly complex tasks. This is generally achieved by developing a diverse complement of models that provide solutions to different (yet overlapping) aspects of the task. This chapter reviews the topic of EEL by considering two basic application contexts that were initially developed independently: (1) ensembles as applied to classification and regression problems and (2) multi-agent systemsMulti-agent system as typically applied to reinforcement learningReinforcement Learning tasks. We show that common research themes have developed from the two communities, resulting in outcomes applicable to both application contexts. More recent developments reviewed include EEL frameworks that support variable-sized ensembles, scaling to high cardinality or dimensionality, and operation under dynamic environments. Looking to the future we point out that the versatility of EEL can lead to developments that support interpretable solutions and lifelong/continuous learning. ","EEL provides a general approach for scaling evolutionary learning algorithms to complex tasks by developing diverse models that provide solutions to different aspects of the task."
"A bias-variance analysis of ensemble learning for classification","https://scispace.com/paper/a-bias-variance-analysis-of-ensemble-learning-for-51f7y234fk","2016","","","Arnu Pretorius
Surette Bierman
Sarel J. Steel","","","A decomposition of the expected prediction error into bias and variance components is useful when investigating the accuracy of a predictor. However, in classification such a decomposition is not as straightforward as in the case of squared-error loss in regression. As a result various definitions of bias and variance for classification can be found in the literature. In this paper these definitions are reviewed and an empirical study of a particular bias-variance decomposition is presented for ensemble classifiers.","In this paper these definitions of bias and variance for classification are reviewed and an empirical study of a particular bias-variance decomposition is presented for ensemble classifiers."
"Ensembling over Classifiers: a Bias-Variance Perspective","https://scispace.com/paper/ensembling-over-classifiers-a-bias-variance-perspective-31k0mzyi","2022","Posted Content","","","10.48550/arxiv.2206.10566","http://arxiv.org/pdf/2206.10566","Ensembles are a straightforward, remarkably effective method for improving the accuracy,calibration, and robustness of models on classification tasks; yet, the reasons that underlie their success remain an active area of research. We build upon the extension to the bias-variance decomposition by Pfau (2013) in order to gain crucial insights into the behavior of ensembles of classifiers. Introducing a dual reparameterization of the bias-variance tradeoff, we first derive generalized laws of total expectation and variance for nonsymmetric losses typical of classification tasks. Comparing conditional and bootstrap bias/variance estimates, we then show that conditional estimates necessarily incur an irreducible error. Next, we show that ensembling in dual space reduces the variance and leaves the bias unchanged, whereas standard ensembling can arbitrarily affect the bias. Empirically, standard ensembling reducesthe bias, leading us to hypothesize that ensembles of classifiers may perform well in part because of this unexpected reduction.We conclude by an empirical analysis of recent deep learning methods that ensemble over hyperparameters, revealing that these techniques indeed favor bias reduction. This suggests that, contrary to classical wisdom, targeting bias reduction may be a promising direction for classifier ensembles. ","In this paper , a dual reparameterization of the bias-variance tradeoff is introduced, and generalized laws of total expectation and variance for nonsymmetric losses typical of classification tasks are derived."
"Ensembling over Classifiers: a Bias-Variance Perspective","https://scispace.com/paper/ensembling-over-classifiers-a-bias-variance-perspective-1ok68hkc","2022","Journal Article","arXiv.org","Neha Gupta
Jamie Smith
Ben Adlam
Zelda Mariet","10.48550/arXiv.2206.10566","https://scispace.compdf/ensembling-over-classifiers-a-bias-variance-perspective-1ok68hkc.pdf","Ensembles are a straightforward, remarkably effective method for improving the accuracy, calibration, and robustness of models on classiﬁcation tasks; yet, the reasons that underlie their success remain an active area of research. We build upon the extension to the bias-variance decomposition by Pfau (2013) in order to gain crucial insights into the behavior of ensembles of classiﬁers. Introducing a dual reparameterization of the bias-variance tradeoff, we ﬁrst derive generalized laws of total expectation and variance for nonsymmetric losses typical of classiﬁcation tasks. Comparing conditional and bootstrap bias/variance estimates, we then show that conditional estimates necessarily incur an irreducible error. Next, we show that ensembling in dual space reduces the variance and leaves the bias unchanged, whereas standard ensembling can arbitrarily affect the bias. Empirically, standard ensembling reduces the bias, leading us to hypothesize that ensembles of classiﬁers may perform well in part because of this unexpected reduction. We conclude by an empirical analysis of recent deep learning methods that ensemble over hyperparameters, revealing that these techniques indeed favor bias reduction. This suggests that, contrary to classical wisdom, targeting bias reduction may be a promising direction for classiﬁer ensembles.","An empirical analysis of recent deep learning methods that ensemble over hyperparameters, revealing that these techniques indeed favor bias reduction, suggests that, contrary to classical wisdom, targeting bias reduction may be a promising direction for classiﬁer ensembles."
"Generating highly accurate prediction hypotheses through collaborative ensemble learning","https://scispace.com/paper/generating-highly-accurate-prediction-hypotheses-through-4fubmcd1ii","2017","Journal Article","Scientific Reports","Nino Arsov
Martin Pavlovski
Lasko Basnarkov
Lasko Basnarkov
Ljupco Kocarev
Ljupco Kocarev
Ljupco Kocarev","10.1038/SREP44649","https://scispace.com/pdf/generating-highly-accurate-prediction-hypotheses-through-4fubmcd1ii.pdf","Ensemble generation is a natural and convenient way of achieving better generalization performance of learning algorithms by gathering their predictive capabilities. Here, we nurture the idea of ensemble-based learning by combining bagging and boosting for the purpose of binary classification. Since the former improves stability through variance reduction, while the latter ameliorates overfitting, the outcome of a multi-model that combines both strives toward a comprehensive net-balancing of the bias-variance trade-off. To further improve this, we alter the bagged-boosting scheme by introducing collaboration between the multi-model's constituent learners at various levels. This novel stability-guided classification scheme is delivered in two flavours: during or after the boosting process. Applied among a crowd of Gentle Boost ensembles, the ability of the two suggested algorithms to generalize is inspected by comparing them against Subbagging and Gentle Boost on various real-world datasets. In both cases, our models obtained a 40% generalization error decrease. But their true ability to capture details in data was revealed through their application for protein detection in texture analysis of gel electrophoresis images. They achieve improved performance of approximately 0.9773 AUROC when compared to the AUROC of 0.9574 obtained by an SVM based on recursive feature elimination.","This novel stability-guided classification scheme is delivered in two flavours: during or after the boosting process, and the ability of the two suggested algorithms to generalize is inspected by comparing them against Subbagging and Gentle Boost on various real-world datasets."
"Enhancing Ensemble Models through Diversity using K-means for Effective Diabetes Classification","https://scispace.com/paper/enhancing-ensemble-models-through-diversity-using-k-means-4ovb0xeql9qf","2024","Journal Article","","Joydeep Dey
Ramalingaswamy Cheruku
Arukonda Srinivas
Ilaiah Kavati
Boddu Vijayasree
Prakash Kodali","10.1109/conecct62155.2024.10677062","","Ensemble learning leverages the diversity among models to mitigate overfitting and underfitting issues. Insufficient diversity can lead to misclassification due to overfitting, while excessive diversity may yield random predictions from inaccurately performing models. Conventionally, ensembles train distinct models on the same dataset and aggregate their predictions. In our approach, we introduce a partitioning of the training dataset into k clusters, each containing related data. Through iterations, we randomly sample data from each cluster, combining them to create a new dataset called ""ns,"" which is used to train a model. After N iterations, an ensemble is constructed by combining the N trained models. Our proposed approach emphasizes the importance of diversity while addressing overfitting and underfitting concerns in ensemble learning. Experimental results validate the effectiveness of this methodology, highlighting its potential for improving ensemble performance.","This study introduces a novel ensemble learning approach that enhances model diversity by partitioning the training dataset into clusters, promoting effective diabetes classification by mitigating overfitting and underfitting issues through iterative model training and aggregation."
"Ensemble Models","https://scispace.com/paper/ensemble-models-28vh00yyc2","2023","Book Chapter","","Frank Acito","10.1007/978-3-031-45630-5_12","","Ensemble models in machine learning involve combining predictions from multiple diverse models to achieve improved accuracy and stability. This chapter explores various ensemble techniques and their benefits. The search for the best machine learning algorithm for a particular problem is an ongoing challenge. Studies have shown that no single algorithm performs best across all datasets. This has led to the concept of ensemble learning, where the predictions of multiple models are aggregated to produce a final estimate. The effectiveness of combining diverse independent estimates was first highlighted in “The Wisdom of Crowds.” A classic example by Sir Francis Galton demonstrated the power of combining individual estimates, leading to a more accurate prediction. Ensemble models are created using different approaches, such as employing multiple algorithms, varying model parameters, sampling different subsets of predictor variables, or sampling observations. The benefits of ensemble models lie in reduced variation and improved accuracy. Reduced variation ensures reliability in predictions with different data samples, allowing for a better understanding of the model’s performance with unseen data. Improved accuracy is achieved by combining independent predictions, which helps cancel out errors, resulting in better overall predictions. Bagging, Random Forests, AdaBoost, Gradient Tree Boosting, and XGBoost are discussed. These models are popular for their ability to handle different types of data and achieve state-of-the-art performance in various contexts. The chapter includes practical examples of ensemble modeling with continuous and binary targets. One example uses a KNIME workflow to predict used car prices using ordinary least regression (OLS) and Gradient Boosted Trees. Another example involves predicting credit status using XGBoost. ","Ensemble models combine predictions from multiple diverse models to achieve improved accuracy and stability. They involve various techniques such as bagging, random forests, AdaBoost, and gradient tree boosting. The benefits include reduced variation and improved accuracy."
"Generalized Negative Correlation Learning for Deep Ensembling","https://scispace.com/paper/generalized-negative-correlation-learning-for-deep-rdy67dd51r","2020","Posted Content","arXiv: Learning","Sebastian Buschjäger
Lukas Pfahler
Katharina Morik","","https://arxiv.org/pdf/2011.02952.pdf","Ensemble algorithms offer state of the art performance in many machine learning applications. A common explanation for their excellent performance is due to the bias-variance decomposition of the mean squared error which shows that the algorithm's error can be decomposed into its bias and variance. Both quantities are often opposed to each other and ensembles offer an effective way to manage them as they reduce the variance through a diverse set of base learners while keeping the bias low at the same time. Even though there have been numerous works on decomposing other loss functions, the exact mathematical connection is rarely exploited explicitly for ensembling, but merely used as a guiding principle. In this paper, we formulate a generalized bias-variance decomposition for arbitrary twice differentiable loss functions and study it in the context of Deep Learning. We use this decomposition to derive a Generalized Negative Correlation Learning (GNCL) algorithm which offers explicit control over the ensemble's diversity and smoothly interpolates between the two extremes of independent training and the joint training of the ensemble. We show how GNCL encapsulates many previous works and discuss under which circumstances training of an ensemble of Neural Networks might fail and what ensembling method should be favored depending on the choice of the individual networks. We make our code publicly available under this https URL","A generalized bias-variance decomposition for arbitrary twice differentiable loss functions is formulated and used to derive a Generalized Negative Correlation Learning (GNCL) algorithm which offers explicit control over the ensemble's diversity and smoothly interpolates between the two extremes of independent training and the joint training of the ensemble."
"Deep Neural Network Ensembles Against Deception: Ensemble Diversity, Accuracy and Robustness","https://scispace.com/paper/deep-neural-network-ensembles-against-deception-ensemble-11honwvauh","2019","Proceedings Article","Mobile Adhoc and Sensor Systems","Ling Liu
Wenqi Wei
Ka-Ho Chow
Margaret Loper
Emre Gursoy
Stacey Truex
Yanzhao Wu","10.1109/MASS.2019.00040","http://arxiv.org/pdf/1908.11091.pdf","Ensemble learning is a methodology that integrates multiple DNN learners for improving prediction performance of individual learners. Diversity is greater when the errors of the ensemble prediction is more uniformly distributed. Greater diversity is highly correlated with the increase in ensemble accuracy. Another attractive property of diversity optimized ensemble learning is its robustness against deception: an adversarial perturbation attack can mislead one DNN model to misclassify but may not fool other ensemble DNN members consistently. In this paper we first give an overview of the concept of ensemble diversity and examine the three types of ensemble diversity in the context of DNN classifiers. We then describe a set of ensemble diversity measures, a suite of algorithms for creating diversity ensembles and for performing ensemble consensus (voted or learned) for generating high accuracy ensemble output by strategically combining outputs of individual members. This paper concludes with a discussion on a set of open issues in quantifying ensemble diversity for robust deep learning.","A set of ensemble diversity measures, a suite of algorithms for creating diversity ensembles and for performing ensemble consensus for generating high accuracy ensemble output by strategically combining outputs of individual members are described."
"Special Issue on Ensemble Learning and Applications","https://scispace.com/paper/special-issue-on-ensemble-learning-and-applications-2vu6th1ww8","2020","Journal Article","Algorithms","Panagiotis Pintelas
Ioannis E. Livieris","10.3390/A13060140","https://www.mdpi.com/1999-4893/13/6/140/pdf","During the last decades, in the area of machine learning and data mining, the development of ensemble methods has gained a significant attention from the scientific community. Machine learning ensemble methods combine multiple learning algorithms to obtain better predictive performance than could be obtained from any of the constituent learning algorithms alone. Combining multiple learning models has been theoretically and experimentally shown to provide significantly better performance than their single base learners. In the literature, ensemble learning algorithms constitute a dominant and state-of-the-art approach for obtaining maximum performance, thus they have been applied in a variety of real-world problems ranging from face and emotion recognition through text classification and medical diagnosis to financial forecasting.","This work has shown that ensemble learning algorithms constitute a dominant and state-of-the-art approach for obtaining maximum performance and have been applied in a variety of real-world problems ranging from face and emotion recognition through text classification and medical diagnosis to financial forecasting."
"Ensemble Learning Techniques and Their Applications: An Overview","https://scispace.com/paper/ensemble-learning-techniques-and-their-applications-an-3m1wv7zp","2023","Journal Article","Cognitive science and technology","Benjamin Holt","10.1007/978-981-19-8086-2_85","","Despite of important successes in knowledge discovery, conventional machine learning techniques may fail to get satisfactory achievements when dispensing with complex and noisy data, like high-dimensional, imbalanced, etc. This is because achieving many features and the underlying structure of data is difficult with these methods. Ensemble learning, on the other hand, tries to combine data fusion, modeling, and mining into a coherent framework as a single research hotspot. Specifically, ensemble model generates a set of diverse classifiers and then creates a robust prediction model by combining the diverse classifier and creates a robust and reliable prediction model. Therefore, this paper systematically discusses ensemble learning methods and analyzes them critically. This paper also reports their suitability in different applications and their classifications. The paper targets the beginners in ensemble learning to provide a precise and compact view about ensemble learning methods. ","Ensemble learning as discussed by the authors combines data fusion, modeling, and mining into a coherent framework as a single research hotspot to combine data fusion and modeling into a robust and reliable prediction model."
"Incentive Mechanism Design for Distributed Ensemble Learning","https://scispace.com/paper/incentive-mechanism-design-for-distributed-ensemble-learning-1ctbdclxj2","2023","Journal Article","arXiv.org","Chao Huang
Pengchao Han
Jianwei Huang","10.48550/arxiv.2310.08792","https://scispace.compdf/incentive-mechanism-design-for-distributed-ensemble-learning-1ctbdclxj2.pdf","Distributed ensemble learning (DEL) involves training multiple models at distributed learners, and then combining their predictions to improve performance. Existing related studies focus on DEL algorithm design and optimization but ignore the important issue of incentives, without which self-interested learners may be unwilling to participate in DEL. We aim to fill this gap by presenting a first study on the incentive mechanism design for DEL. Our proposed mechanism specifies both the amount of training data and reward for learners with heterogeneous computation and communication costs. One design challenge is to have an accurate understanding regarding how learners' diversity (in terms of training data) affects the ensemble accuracy. To this end, we decompose the ensemble accuracy into a diversity-precision tradeoff to guide the mechanism design. Another challenge is that the mechanism design involves solving a mixed-integer program with a large search space. To this end, we propose an alternating algorithm that iteratively updates each learner's training data size and reward. We prove that under mild conditions, the algorithm converges. Numerical results using MNIST dataset show an interesting result: our proposed mechanism may prefer a lower level of learner diversity to achieve a higher ensemble accuracy.","It is shown that the mechanism may prefer a lower level of learner diversity to achieve a higher ensemble accuracy, and it is proved that the algorithm converges and is polynomial in the number of learners."
"Collective Iterative Learning Control: Exploiting Diversity in Multi-Agent Systems for Reference Tracking Tasks","https://scispace.com/paper/collective-iterative-learning-control-exploiting-diversity-15p3n3v3i1","2021","Posted Content","","Michael Meindl
Fabio Molinari
Dustin Lehmann
Thomas Seel","","https://arxiv.org/pdf/2104.07620.pdf","This paper considers a group of autonomous agents learning to track the same given reference trajectory in a possibly small number of trials. We propose a novel collective learning control method (namely, CILC) that combines Iterative Learning Control (ILC) with a collective input update strategy. We derive conditions for desirable convergence properties of such systems. We show that the proposed method allows the collective to combine the advantages of the agents' individual learning strategies and thereby overcomes trade-offs and limitations of single-agent ILC. This benefit is leveraged by designing a heterogeneous collective, i.e., a different learning law is assigned to each agent. All theoretical results are confirmed in simulations and experiments with two-wheeled-inverted-pendulums robots (TWIPRs) that jointly learn to perform a desired maneuver.","In this paper, the authors consider a group of autonomous agents learning to track the same given reference trajectory in a possibly small number of trials and derive conditions for desirable convergence properties of such systems."
"Towards Convergence Rates for Parameter Estimation in Gaussian-gated Mixture of Experts","https://scispace.com/paper/towards-convergence-rates-for-parameter-estimation-in-29yqhdyu","2023","Posted Content","","","","","Originally introduced as a neural network for ensemble learning, mixture of experts (MoE) has recently become a fundamental building block of highly successful modern deep neural networks for heterogeneous data analysis in several applications, including those in machine learning, statistics, bioinformatics, economics, and medicine. Despite its popularity in practice, a satisfactory level of understanding of the convergence behavior of Gaussian-gated MoE parameter estimation is far from complete. The underlying reason for this challenge is the inclusion of covariates in the Gaussian gating and expert networks, which leads to their intrinsically complex interactions via partial differential equations with respect to their parameters. We address these issues by designing novel Voronoi loss functions to accurately capture heterogeneity in the maximum likelihood estimator (MLE) for resolving parameter estimation in these models. Our results reveal distinct behaviors of the MLE under two settings: the first setting is when all the location parameters in the Gaussian gating are non-zeros while the second setting is when there exists at least one zero-valued location parameter. Notably, these behaviors can be characterized by the solvability of two different systems of polynomial equations. Finally, we conduct a simulation study to verify our theoretical results. ","In this article , a Voronoi loss function is proposed to accurately capture heterogeneity in the maximum likelihood estimator (MLE) for resolving parameter estimation in the mixture of experts model."
"Explainability for Ensemble Supervised Models","https://scispace.com/paper/explainability-for-ensemble-supervised-models-ylcdbxdf","2023","Book Chapter","","Bernhard Offenhauser","10.1007/978-1-4842-9029-3_4","","Ensemble models are considered to be effective when individual models are failing to balance the bias and variance for a training dataset. The predictions are aggregated in ensemble models to generate the final models. In the case of supervised regression models, many models are generated, and the averages of all the predictions are taken into consideration to generate the final prediction. Similarly, for supervised classification problems, multiple models are being trained, and each model generates a classification. The final model takes into account the majority voting rule criteria to decide the final prediction. Because of the nature of ensemble models, these are harder to explain to end users. That is why we need frameworks that can explain the ensemble models. ","In this article , the authors propose a framework that can explain the ensemble models and the majority voting rule criteria to decide the final prediction of the final model, which is harder to explain to end users."
"Distributed estimation and learning over heterogeneous networks","https://scispace.com/paper/distributed-estimation-and-learning-over-heterogeneous-49fr1n2233","2016","Proceedings Article","Allerton Conference on Communication, Control, and Computing","M. Amin Rahimian
Ali Jadbabaie","10.1109/ALLERTON.2016.7852386","https://scispace.com/pdf/distributed-estimation-and-learning-over-heterogeneous-49fr1n2233.pdf","We consider several estimation and learning problems that networked agents face when making decisions given their uncertainty about an unknown variable. Our methods are designed to efficiently deal with heterogeneity in both size and quality of the observed data, as well as heterogeneity over time (intermittence). The goal of the studied aggregation schemes is to efficiently combine the observed data that is spread over time and across several network nodes, accounting for all the network heterogeneities. Moreover, we require no form of coordination beyond the local neighborhood of every network agent or sensor node. The three problems that we consider are (i) maximum likelihood estimation of the unknown given initial data sets, (ii) learning the true model parameter from streams of data that the agents receive intermittently over time, and (iii) minimum variance estimation of a complete sufficient statistic from several data points that the networked agents collect over time. In each case, we rely on an aggregation scheme to combine the observations of all agents; moreover, when the agents receive streams of data over time, we modify the update rules to accommodate the most recent observations. In every case, we demonstrate the efficiency of our algorithms by proving convergence to the globally efficient estimators given the observations of all agents. We supplement these results by investigating the rate of convergence and providing finite-time performance guarantees.","In this paper, the authors consider several estimation and learning problems that networked agents face when making decisions given their uncertainty about an unknown variable, and propose aggregation schemes to efficiently combine the observed data that is spread over time and across several network nodes, accounting for all the network heterogeneities."
"Ensemble learning approaches for classification with high-dimensional data","https://scispace.com/paper/ensemble-learning-approaches-for-classification-with-high-bvrr3p1x","2023","Journal Article","Journal of Science and Technique","Cao Truong Tran","10.56651/lqdtu.jst.v12.n1.659.ict","http://jst.lqdtu.edu.vn/index.php/ict/article/download/659/421","Classification with high-dimensional data is a significant challenge in machine learning because the abundance of features in high-dimensional data makes it difficult to identify meaningful patterns, which leads to overfitting and reduced classification performance. Moreover, the computational cost of processing high-dimensional data is often prohibitively expensive, requiring specialized hardware or optimized algorithms. Ensemble learning is a powerful machine learning technique that combines multiple models to improve classification accuracy. By aggregating the predictions of multiple models, ensemble learning can reduce overfitting, increase robustness, and improve performance on a wide range of real-world classification problems. Ensemble learning is effective for classification with high-dimensional data because it can combine multiple models to mitigate the effects of the curse of dimensionality, reduce overfitting, and enhance generalization performance. By using different learning algorithms or subsets of features, ensemble learning can improve the diversity of the models, leading to better overall performance on high-dimensional data. This paper proposes two hybrid ensemble machine learning approaches that integrate random subspace ensemble with bagging and boosting to enhance classification performance with high-dimensional data. Experimental results demonstrate that these methods significantly improve classification accuracy with highdimensional data.","In this paper , the authors proposed two hybrid ensemble machine learning approaches that integrate random subspace ensemble with bagging and boosting to enhance classification performance with high-dimensional data, which can mitigate the effects of the curse of dimensionality, reduce overfitting and enhance generalization performance."
"Ensemble learning based on relative accuracy approach and diversity teams","https://scispace.com/paper/ensemble-learning-based-on-relative-accuracy-approach-and-4a5s43pjmy","2024","Journal Article","Buletin Teknik Elektro dan Informatika","Mahmoud B. Rokaya
Kholod D. Alsufiani","10.11591/eei.v13i3.6003","","Ensemble learning, which involves combining the opinions of multiple experts to arrive at a better result, has been used for centuries. In this work, a review of the major voting methods in ensemble learning is explored. This work will focus on a new method for combining the results of individual learners. The method depends on the relative accuracy and diversity of teams. Instead of trying to assign weight to each different trainer, the concept of diversity teams is presented. Each team will vote as one player; however, the individual accuracies of each learner still be implemented. The concept of relaxing parameters that deal with each team as one player is presented. Our experiments demonstrate that traditional ensemble voting methods outperform individual learners. There is a limit to the superiority of the ensemble learner that any ensemble learner cannot go beyond. The proposed voting method gives the same results as the traditional ensemble voting methods, however, a different diversity of the proposed method from the traditional voting method or for different values of the relaxing parameter can be achieved.","A new method for combining the results of individual learners, which depends on the relative accuracy and diversity of teams, and gives the same results as the traditional ensemble voting methods, however, a different diversity of the proposed method from the traditional voting method or for different values of the relaxing parameter can be achieved."
"Towards Group Learning: Distributed Weighting of Experts","https://scispace.com/paper/towards-group-learning-distributed-weighting-of-experts-3tk6jkjg","2022","Journal Article","arXiv.org","Bennett Abramowitz
Nicholas Mattei","10.48550/arXiv.2206.02566","","Aggregating signals from a collection of noisy sources is a fundamental problem in many domains including crowd-sourcing, multi-agent planning, sensor networks, signal processing, voting, ensemble learning, and federated learning. The core question is how to aggregate signals from multiple sources (e.g. experts) in order to reveal an underlying ground truth. While a full answer depends on the type of signal, correlation of signals, and desired output, a problem common to all of these applications is that of differentiating sources based on their quality and weighting them accordingly. It is often assumed that this differentiation and aggregation is done by a single , accurate central mechanism or agent (e.g. judge). We complicate this model in two ways. First, we investigate the setting with both a single judge, and one with multiple judges. Second, given this multi-agent interaction of judges, we investigate various constraints on the judges’ reporting space. We build on known results for the optimal weighting of experts and prove that an ensemble of sub-optimal mechanisms can perform optimally under certain conditions. We then show empirically that the ensemble approximates the performance of the optimal mechanism under a broader range of conditions.","This work builds on known results for the optimal weighting of experts and proves that an ensemble of sub-optimal mechanisms can perform optimally under certain conditions and shows empirically that the ensemble approximates the performance of the optimal mechanism under a broader range of conditions."
"Towards Group Learning: Distributed Weighting of Experts","https://scispace.com/paper/towards-group-learning-distributed-weighting-of-experts-2ypj1fkc","2022","Posted Content","","","10.48550/arxiv.2206.02566","https://scispace.com/pdf/towards-group-learning-distributed-weighting-of-experts-2ypj1fkc.pdf","Aggregating signals from a collection of noisy sources is a fundamental problem in many domains including crowd-sourcing, multi-agent planning, sensor networks, signal processing, voting, ensemble learning, and federated learning. The core question is how to aggregate signals from multiple sources (e.g. experts) in order to reveal an underlying ground truth. While a full answer depends on the type of signal, correlation of signals, and desired output, a problem common to all of these applications is that of differentiating sources based on their quality and weighting them accordingly. It is often assumed that this differentiation and aggregation is done by a single, accurate central mechanism or agent (e.g. judge). We complicate this model in two ways. First, we investigate the setting with both a single judge, and one with multiple judges. Second, given this multi-agent interaction of judges, we investigate various constraints on the judges' reporting space. We build on known results for the optimal weighting of experts and prove that an ensemble of sub-optimal mechanisms can perform optimally under certain conditions. We then show empirically that the ensemble approximates the performance of the optimal mechanism under a broader range of conditions. ","In this paper , the authors investigate the setting with both a single judge and one with multiple judges and show empirically that the ensemble approximates the performance of the optimal mechanism under a broader range of conditions."
"Distributed Estimation and Learning over Heterogeneous Networks","https://scispace.com/paper/distributed-estimation-and-learning-over-heterogeneous-24xn48istd","2016","Posted Content","arXiv: Applications","M. Amin Rahimian
Ali Jadbabaie","","https://arxiv.org/pdf/1611.03328","We consider several estimation and learning problems that networked agents face when making decisions given their uncertainty about an unknown variable. Our methods are designed to efficiently deal with heterogeneity in both size and quality of the observed data, as well as heterogeneity over time (intermittence). The goal of the studied aggregation schemes is to efficiently combine the observed data that is spread over time and across several network nodes, accounting for all the network heterogeneities. Moreover, we require no form of coordination beyond the local neighborhood of every network agent or sensor node. The three problems that we consider are (i) maximum likelihood estimation of the unknown given initial data sets, (ii) learning the true model parameter from streams of data that the agents receive intermittently over time, and (iii) minimum variance estimation of a complete sufficient statistic from several data points that the networked agents collect over time. In each case we rely on an aggregation scheme to combine the observations of all agents; moreover, when the agents receive streams of data over time, we modify the update rules to accommodate the most recent observations. In every case, we demonstrate the efficiency of our algorithms by proving convergence to the globally efficient estimators given the observations of all agents. We supplement these results by investigating the rate of convergence and providing finite-time performance guarantees.","This work considers several estimation and learning problems that networked agents face when making decisions given their uncertainty about an unknown variable, and demonstrates the efficiency of the algorithms by proving convergence to the globally efficient estimators given the observations of all agents."
"Fluctuations, bias, variance and ensemble of learners: exact asymptotics for convex losses in high-dimension
 *","https://scispace.com/paper/fluctuations-bias-variance-and-ensemble-of-learners-exact-58uwcm5t1e","2023","Journal Article","Journal of Statistical Mechanics: Theory and Experiment","Bruno Loureiro
Cédric Gerbelot
Maria Refinetti
Gabriele Sicuro
Florent Krzakala","10.1088/1742-5468/ad0221","","
 From the sampling of data to the initialisation of parameters, randomness is ubiquitous in modern Machine Learning practice. Understanding the statistical fluctuations engendered by the different sources of randomness in prediction is therefore key to understanding robust generalisation. In this manuscript we develop a quantitative and rigorous theory for the study of fluctuations in an ensemble of generalised linear models trained on different, but correlated, features in high-dimensions. In particular, we provide a complete description of the asymptotic joint distribution of the empirical risk minimiser for generic convex loss and regularisation in the high-dimensional limit. Our result encompasses a rich set of classification and regression tasks, such as the lazy regime of overparametrised neural networks, or equivalently the random features approximation of kernels. While allowing to study directly the mitigating effect of ensembling (or bagging) on the bias-variance decomposition of the test error, our analysis also helps disentangle the contribution of statistical fluctuations, and the singular role played by the interpolation threshold that are at the roots of the ‘double-descent’ phenomenon.","This manuscript develops a quantitative and rigorous theory for the study of fluctuations in an ensemble of generalised linear models trained on different, but correlated, features in high-dimensions, and provides a complete description of the asymptotic joint distribution of the empirical risk minimiser for generic convex loss and regularisation in the high-dimensional limit."
