Paper Title,Relevance,Paper Link,Publication Year,Publication Type,Publication Title,Author Names,DOI,PDF Link,Abstract
"Persona is a Double-edged Sword: Mitigating the Negative Impact of
  Role-playing Prompts in Zero-shot Reasoning Tasks","- **Relevance Score:** 47/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses role‑playing prompts to boost reasoning; ensembles role‑play and neutral prompts for dual perspectives; LLM evaluator acts as critic; shows empirical gains; no unit‑test focus.",https://scispace.com/paper/http://arxiv.org/abs/2408.08631v2,2024,Preprint,"","Junseok Kim
Nakyeong Yang
Kyomin Jung","",http://arxiv.org/pdf/2408.08631v2,"Recent studies demonstrate that prompting a role-playing persona to an LLM
improves reasoning capability. However, assigning an adequate persona is
difficult since LLMs are extremely sensitive to assigned prompts; thus,
inaccurately defined personas sometimes hinder LLMs and degrade their reasoning
capabilities. In this paper, we first investigate the potential negative impact
of injecting persona into language models. Furthermore, we propose a novel
framework, Jekyll \& Hyde, which ensembles the outcomes of both role-playing
and neutral prompts to enhance the robustness of reasoning ability.
Specifically, Jekyll \& Hyde predicts an appropriate persona using an LLM when
defining the role-playing prompt. Then, Jekyll \& Hyde collects two potential
solutions from role-playing and neutral prompts and selects a better solution
using the LLM evaluator. The experimental analysis demonstrates that
role-playing prompts sometimes distract LLMs, degrading their reasoning
abilities in 7 out of 12 datasets in llama3. Meanwhile, Jekyll \& Hyde improve
reasoning capabilities by selecting better choices among the potential
solutions on twelve widely-used natural language reasoning datasets. In
addition, we reveal that assigning LLM-generated personas obtains more stable
results than handcrafted personas."
"In-Context Impersonation Reveals Large Language Models' Strengths and
  Biases","- **Relevance Score:** 46/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Shows persona‑based prompting improves task performance and reveals biases, but does not address unit‑test generation, adversarial agents, or provide tools/human studies.",https://scispace.com/paper/http://arxiv.org/abs/2305.14930v2,2023,Preprint,"","Leonard Salewski
Stephan Alaniz
Isabel Rio-Torto
Eric Schulz
Zeynep Akata","",http://arxiv.org/pdf/2305.14930v2,"In everyday conversations, humans can take on different roles and adapt their
vocabulary to their chosen roles. We explore whether LLMs can take on, that is
impersonate, different roles when they generate text in-context. We ask LLMs to
assume different personas before solving vision and language tasks. We do this
by prefixing the prompt with a persona that is associated either with a social
identity or domain expertise. In a multi-armed bandit task, we find that LLMs
pretending to be children of different ages recover human-like developmental
stages of exploration. In a language-based reasoning task, we find that LLMs
impersonating domain experts perform better than LLMs impersonating non-domain
experts. Finally, we test whether LLMs' impersonations are complementary to
visual information when describing different categories. We find that
impersonation can improve performance: an LLM prompted to be a bird expert
describes birds better than one prompted to be a car expert. However,
impersonation can also uncover LLMs' biases: an LLM prompted to be a man
describes cars better than one prompted to be a woman. These findings
demonstrate that LLMs are capable of taking on diverse roles and that this
in-context impersonation can be used to uncover their hidden strengths and
biases."
Code-Aware Prompting: A study of Coverage Guided Test Generation in Regression Setting using LLM,"- **Relevance Score:** 46/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Generates unit tests via code‑aware, multi‑stage prompts; boosts correct tests 5× and coverage 26% vs baselines, but lacks explicit role‑play or adversarial agents.",https://scispace.com/paper/code-aware-prompting-a-study-of-coverage-guided-test-53tfikzvdv,2024,Journal Article,arXiv.org,"Gabriel Ryan
Siddhartha Jain
Mingyue Shang
Shiqi Wang
Xiaofei Ma
Murali Ramanathan
Baishakhi Ray",10.48550/arxiv.2402.00097,"","Testing plays a pivotal role in ensuring software quality, yet conventional Search Based Software Testing (SBST) methods often struggle with complex software units, achieving suboptimal test coverage. Recent work using large language models (LLMs) for test generation have focused on improving generation quality through optimizing the test generation context and correcting errors in model outputs, but use fixed prompting strategies that prompt the model to generate tests without additional guidance. As a result LLM-generated test suites still suffer from low coverage. In this paper, we present SymPrompt, a code-aware prompting strategy for LLMs in test generation. SymPrompt's approach is based on recent work that demonstrates LLMs can solve more complex logical problems when prompted to reason about the problem in a multi-step fashion. We apply this methodology to test generation by deconstructing the testsuite generation process into a multi-stage sequence, each of which is driven by a specific prompt aligned with the execution paths of the method under test, and exposing relevant type and dependency focal context to the model. Our approach enables pretrained LLMs to generate more complete test cases without any additional training. We implement SymPrompt using the TreeSitter parsing framework and evaluate on a benchmark challenging methods from open source Python projects. SymPrompt enhances correct test generations by a factor of 5 and bolsters relative coverage by 26% for CodeGen2. Notably, when applied to GPT-4, symbolic path prompts improve coverage by over 2x compared to baseline prompting strategies."
"Quantifying and Optimizing Global Faithfulness in Persona-driven
  Role-playing","- **Relevance Score:** 44/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Shows persona‑driven prompting for LLMs and measurable faithfulness gains; discusses prompting methods; lacks unit‑test focus, multi‑perspective or adversarial setups, and no released tool.",https://scispace.com/paper/quantifying-and-optimizing-global-faithfulness-in-persona-4d3v30frou,2024,Preprint,"","Letian Peng
Shang Jie",10.48550/arxiv.2405.07726,https://scispace.compdf/quantifying-and-optimizing-global-faithfulness-in-persona-4d3v30frou.pdf,"Persona-driven role-playing (PRP) aims to build AI characters that can respond to user queries by faithfully sticking with all persona statements. Unfortunately, existing faithfulness criteria for PRP are limited to coarse-grained LLM-based scoring without a clear definition or formulation. This paper presents a pioneering exploration to quantify PRP faithfulness as a fine-grained and explainable criterion, which also serves as a reliable reference for optimization. Our criterion first discriminates persona statements into active and passive constraints by identifying the query-statement relevance. Then, we incorporate all constraints following the principle that the AI character's response should be (a) entailed by active (relevant) constraints and (b) not contradicted by passive (irrelevant) constraints. We translate this principle mathematically into a novel Active-Passive-Constraint (APC) score, a constraint-wise sum of natural language inference (NLI) scores weighted by relevance scores. In practice, we build the APC scoring system by symbolically distilling small discriminators from GPT-4 for efficiency. We validate the quality of the APC score against human evaluation based on example personas with tens of statements, and the results show a high correlation. We further leverage it as a reward system in direct preference optimization (DPO) for better AI characters. Our experiments offer a fine-grained and explainable comparison between existing PRP techniques, revealing their advantages and limitations. We further find APC-based DPO to be one of the most competitive techniques for sticking with all constraints and can be well incorporated with other techniques. We then extend the scale of the experiments to real persons with hundreds of statements and reach a consistent conclusion. "
"Harnessing Multi-Agent LLMs for Complex Engineering Problem-Solving: A
  Framework for Senior Design Projects","- **Relevance Score:** 44/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses role‑based LLM agents to model expert personas for engineering design; leverages multiple specialized agents for holistic problem solving; includes modest empirical evaluation but lacks unit‑test focus or adversarial testing.",https://scispace.com/paper/http://arxiv.org/abs/2501.01205v1,2025,Preprint,"","Abdullah Mushtaq
Muhammad Rafay Naeem
Ibrahim Ghaznavi
Muhammad Imran Taj
Imran Hashmi
Junaid Qadir","",http://arxiv.org/pdf/2501.01205v1,"Multi-Agent Large Language Models (LLMs) are gaining significant attention
for their ability to harness collective intelligence in complex
problem-solving, decision-making, and planning tasks. This aligns with the
concept of the wisdom of crowds, where diverse agents contribute collectively
to generating effective solutions, making it particularly suitable for
educational settings. Senior design projects, also known as capstone or final
year projects, are pivotal in engineering education as they integrate
theoretical knowledge with practical application, fostering critical thinking,
teamwork, and real-world problem-solving skills. In this paper, we explore the
use of Multi-Agent LLMs in supporting these senior design projects undertaken
by engineering students, which often involve multidisciplinary considerations
and conflicting objectives, such as optimizing technical performance while
addressing ethical, social, and environmental concerns. We propose a framework
where distinct LLM agents represent different expert perspectives, such as
problem formulation agents, system complexity agents, societal and ethical
agents, or project managers, thus facilitating a holistic problem-solving
approach. This implementation leverages standard multi-agent system (MAS)
concepts such as coordination, cooperation, and negotiation, incorporating
prompt engineering to develop diverse personas for each agent. These agents
engage in rich, collaborative dialogues to simulate human engineering teams,
guided by principles from swarm AI to efficiently balance individual
contributions towards a unified solution. We adapt these techniques to create a
collaboration structure for LLM agents, encouraging interdisciplinary reasoning
and negotiation similar to real-world senior design projects. To assess the
efficacy of this framework, we collected six proposals of engineering and
computer science of..."
"Can AI with High Reasoning Ability Replicate Human-like Decision Making
  in Economic Experiments?","- **Relevance Score:** 43/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses persona prompting to enhance generative agents' reasoning and shows empirical gains; employs multiple agents but not for unit tests or adversarial evaluation.",https://scispace.com/paper/http://arxiv.org/abs/2406.11426v1,2024,Preprint,"","Ayato Kitadai
Sinndy Dayana Rico Lugo
Yudai Tsurusaki
Yusuke Fukasawa
Nariaki Nishino",10.1007/s10726-025-09946-9,http://arxiv.org/pdf/2406.11426v1,"Economic experiments offer a controlled setting for researchers to observe
human decision-making and test diverse theories and hypotheses; however,
substantial costs and efforts are incurred to gather many individuals as
experimental participants. To address this, with the development of large
language models (LLMs), some researchers have recently attempted to develop
simulated economic experiments using LLMs-driven agents, called generative
agents. If generative agents can replicate human-like decision-making in
economic experiments, the cost problem of economic experiments can be
alleviated. However, such a simulation framework has not been yet established.
Considering the previous research and the current evolutionary stage of LLMs,
this study focuses on the reasoning ability of generative agents as a key
factor toward establishing a framework for such a new methodology. A
multi-agent simulation, designed to improve the reasoning ability of generative
agents through prompting methods, was developed to reproduce the result of an
actual economic experiment on the ultimatum game. The results demonstrated that
the higher the reasoning ability of the agents, the closer the results were to
the theoretical solution than to the real experimental result. The results also
suggest that setting the personas of the generative agents may be important for
reproducing the results of real economic experiments. These findings are
valuable for the future definition of a framework for replacing human
participants with generative agents in economic experiments when LLMs are
further developed."
Prompt Framework for Role-playing: Generation and Evaluation,"- **Relevance Score:** 43/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses role‑based prompts to generate and evaluate role‑playing data, shows empirical gains via fine‑tuning, but does not target unit‑test creation, adversarial agents, or human studies.",https://scispace.com/paper/prompt-framework-for-role-playing-generation-and-evaluation-5g9krrjzf7,2024,Preprint,"","Xun Liu
Zhengwei Ni",10.48550/arxiv.2406.00627,https://scispace.compdf/prompt-framework-for-role-playing-generation-and-evaluation-5g9krrjzf7.pdf,"Large language models (LLM) have demonstrated remarkable abilities in generating natural language, understanding user instruction, and mimicking human language use. These capabilities have garnered considerable interest in applications such as role-playing. However, the process of collecting individual role scripts (or profiles) data and manually evaluating the performance can be costly. We introduce a framework that uses prompts to leverage the state-of-the-art (SOTA) LLMs to construct role-playing dialogue datasets and evaluate the role-playing performance. Additionally, we employ recall-oriented evaluation Rouge-L metric to support the result of the LLM evaluator. "
"Code-Aware Prompting: A study of Coverage Guided Test Generation in
  Regression Setting using LLM","- **Relevance Score:** 43/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses code-aware, multi-stage prompting to generate unit tests, showing 2x coverage gains; lacks role‑play personas or adversarial agents, but provides strong empirical results.",https://scispace.com/paper/http://arxiv.org/abs/2402.00097v2,2024,Preprint,"","Gabriel Ryan
Siddhartha Jain
Mingyue Shang
Shiqi Wang
Xiaofei Ma
Murali Krishna Ramanathan
Baishakhi Ray","",http://arxiv.org/pdf/2402.00097v2,"Testing plays a pivotal role in ensuring software quality, yet conventional
Search Based Software Testing (SBST) methods often struggle with complex
software units, achieving suboptimal test coverage. Recent works using large
language models (LLMs) for test generation have focused on improving generation
quality through optimizing the test generation context and correcting errors in
model outputs, but use fixed prompting strategies that prompt the model to
generate tests without additional guidance. As a result LLM-generated
testsuites still suffer from low coverage. In this paper, we present SymPrompt,
a code-aware prompting strategy for LLMs in test generation. SymPrompt's
approach is based on recent work that demonstrates LLMs can solve more complex
logical problems when prompted to reason about the problem in a multi-step
fashion. We apply this methodology to test generation by deconstructing the
testsuite generation process into a multi-stage sequence, each of which is
driven by a specific prompt aligned with the execution paths of the method
under test, and exposing relevant type and dependency focal context to the
model. Our approach enables pretrained LLMs to generate more complete test
cases without any additional training. We implement SymPrompt using the
TreeSitter parsing framework and evaluate on a benchmark challenging methods
from open source Python projects. SymPrompt enhances correct test generations
by a factor of 5 and bolsters relative coverage by 26% for CodeGen2. Notably,
when applied to GPT-4, SymPrompt improves coverage by over 2x compared to
baseline prompting strategies."
The Impact of Prompt Programming on Function-Level Code Generation,"- **Relevance Score:** 43/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses persona and role‑based prompts; shows empirical gains in code correctness and quality; combines multiple prompt techniques; no unit‑test focus or adversarial agents; no human study or tool release.",https://scispace.com/paper/the-impact-of-prompt-programming-on-function-level-code-3vjkekzj0qmc,2024,Journal Article,"","Ranim Khojah
Francisco Gomes de Oliveira Neto
Mazen Mohamad
Philipp Leitner",10.48550/arxiv.2412.20545,https://scispace.compdf/the-impact-of-prompt-programming-on-function-level-code-3vjkekzj0qmc.pdf,"Large Language Models (LLMs) are increasingly used by software engineers for code generation. However, limitations of LLMs such as irrelevant or incorrect code have highlighted the need for prompt programming (or prompt engineering) where engineers apply specific prompt techniques (e.g., chain-of-thought or input-output examples) to improve the generated code. Despite this, the impact of different prompt techniques -- and their combinations -- on code generation remains underexplored. In this study, we introduce CodePromptEval, a dataset of 7072 prompts designed to evaluate five prompt techniques (few-shot, persona, chain-of-thought, function signature, list of packages) and their effect on the correctness, similarity, and quality of complete functions generated by three LLMs (GPT-4o, Llama3, and Mistral). Our findings show that while certain prompt techniques significantly influence the generated code, combining multiple techniques does not necessarily improve the outcome. Additionally, we observed a trade-off between correctness and quality when using prompt techniques. Our dataset and replication package enable future research on improving LLM-generated code and evaluating new prompt techniques. "
"Rolellm: benchmarking, eliciting, and enhancing role-playing abilities of large language models","- **Relevance Score:** 42/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses role‑based prompting (RoleGPT) and shows benchmarked gains in role‑playing ability, but does not target unit‑test generation, adversarial agents, or human studies.",https://scispace.com/paper/rolellm-benchmarking-eliciting-and-enhancing-role-playing-5djxzl2pyc,2023,Journal Article,arXiv.org,"Zekun Moore Wang
Zhongyuan Peng
Haoran Que
Jiaheng Liu
Wangchunshu Zhou
Yuhan Wu
Hongcheng Guo
Ruitong Gan
Zehao Ni
Man Zhang
Zhaoxiang Zhang
Wanli Ouyang
Ke Xu
Wenhu Chen
Jie Fu
Junran Peng",10.48550/arxiv.2310.00746,https://www.research-collection.ethz.ch/bitstreams/99fe3e2a-da4b-499f-bd43-d07d1b2c4bb8/download,"The advent of Large Language Models (LLMs) has paved the way for complex tasks such as role-playing, which enhances user interactions by enabling models to imitate various characters. However, the closed-source nature of state-of-the-art LLMs and their general-purpose training limit role-playing optimization. In this paper, we introduce RoleLLM, a framework to benchmark, elicit, and enhance role-playing abilities in LLMs. RoleLLM comprises four stages: (1) Role Profile Construction for 100 roles; (2) Context-Based Instruction Generation (Context-Instruct) for role-specific knowledge extraction; (3) Role Prompting using GPT (RoleGPT) for speaking style imitation; and (4) Role-Conditioned Instruction Tuning (RoCIT) for fine-tuning open-source models along with role customization. By Context-Instruct and RoleGPT, we create RoleBench, the first systematic and fine-grained character-level benchmark dataset for role-playing with 168,093 samples. Moreover, RoCIT on RoleBench yields RoleLLaMA (English) and RoleGLM (Chinese), significantly enhancing role-playing abilities and even achieving comparable results with RoleGPT (using GPT-4)."
Responsible Agentic Reasoning and AI Agents: A Critical Survey: Proposal for Safe Agentic AI via Responsible Reasoning AI Agents (R2A2),"- **Relevance Score:** 41/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Surveys role‑based prompting and responsible agentic AI, discusses multi‑agent and adversarial setups, but lacks unit‑test focus, empirical gains, human studies, or released tools.",https://scispace.com/paper/t_fjMzDb09UJ,"","","","S Raza
R Sapkota
M Karkee","",https://s-rsa.com/index.php/agi/article/download/16169/11497,""
Code-Aware Prompting: A Study of Coverage-Guided Test Generation in Regression Setting using LLM,"- **Relevance Score:** 40/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Provides a code‑aware, multi‑stage prompting method that boosts unit‑test coverage, but lacks role‑based or adversarial components and does not discuss broader role‑play strategies or human studies.",https://scispace.com/paper/code-aware-prompting-a-study-of-coverage-guided-test-moq3jfl5gn,2024,Journal Article,"","Gabriel Ryan
Siddhartha Jain
Mingyue Shang
S. Wang
Xiaofei Ma
Murali Krishna Ramanathan
Baishakhi Ray",10.1145/3643769,https://scispace.compdf/code-aware-prompting-a-study-of-coverage-guided-test-moq3jfl5gn.pdf,"Testing plays a pivotal role in ensuring software quality, yet conventional Search Based Software Testing (SBST) methods often struggle with complex software units, achieving suboptimal test coverage. Recent work using large language models (LLMs) for test generation have focused on improving generation quality through optimizing the test generation context and correcting errors in model outputs, but use fixed prompting strategies that prompt the model to generate tests without additional guidance. As a result LLM-generated testsuites still suffer from low coverage. In this paper, we present SymPrompt, a code-aware prompting strategy for LLMs in test generation. SymPrompt’s approach is based on recent work that demonstrates LLMs can solve more complex logical problems when prompted to reason about the problem in a multi-step fashion. We apply this methodology to test generation by deconstructing the testsuite generation process into a multi-stage sequence, each of which is driven by a specific prompt aligned with the execution paths of the method under test, and exposing relevant type and dependency focal context to the model. Our approach enables pretrained LLMs to generate more complete test cases without any additional training. We implement SymPrompt using the TreeSitter parsing framework and evaluate on a benchmark challenging methods from open source Python projects. SymPrompt enhances correct test generations by a factor of 5 and bolsters relative coverage by 26% for CodeGen2. Notably, when applied to GPT-4, SymPrompt improves coverage by over 2x compared to baseline prompting strategies. "
ChatUniTest: A Framework for LLM-Based Test Generation,"- **Relevance Score:** 40/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses LLMs to generate unit tests with validation‑repair loops; shows higher line coverage than TestSpark/EvoSuite; releases core library and toolchain; includes a user study indicating stakeholder value; does not employ role‑based or adversarial prompting.",https://scispace.com/paper/chatunitest-a-framework-for-llm-based-test-generation-37jbgz8feq,2024,Journal Article,"","Y. S. Chen
Zhenguo Hu
Chongyang Zhi
Junxiao Han
Shuiguang Deng
J. Q. Yin",10.1145/3663529.3663801,"","Unit testing is an essential yet frequently arduous task. Various automated unit test generation tools have been introduced to mitigate this challenge. Notably, methods based on large language models (LLMs) have garnered considerable attention and exhibited promising results in recent years. Nevertheless, LLM-based tools encounter limitations in generating accurate unit tests. This paper presents ChatUniTest, an LLM-based automated unit test generation framework. ChatUniTest incorporates an adaptive focal context mechanism to encompass valuable context in prompts and adheres to a generation-validation-repair mechanism to rectify errors in generated unit tests. Subsequently, we have developed ChatUniTest Core, a common library that implements core workflow, complemented by the ChatUniTest Toolchain, a suite of seamlessly integrated tools enhancing the capabilities of ChatUniTest. Our effectiveness evaluation reveals that ChatUniTest outperforms TestSpark and EvoSuite in half of the evaluated projects, achieving the highest overall line coverage. Furthermore, insights from our user study affirm that ChatUniTest delivers substantial value to various stakeholders in the software testing domain. ChatUniTest is available at https://github.com/ZJU-ACES-ISE/ChatUniTest, and the demo video is available at https://www.youtube.com/watch?v=GmfxQUqm2ZQ."
"A Case Study in Engineering a Conversational Programming Assistant's
  Persona","- **Relevance Score:** 40/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses persona‑driven prompting to shape a programming assistant; discusses prompt design strategies, but lacks unit‑test focus, adversarial evaluation, empirical benchmarks, or released tools.",https://scispace.com/paper/a-case-study-in-engineering-a-conversational-programming-lwvtnggd,2023,Posted Content,"","",10.48550/arxiv.2301.10016,https://scispace.com/pdf/a-case-study-in-engineering-a-conversational-programming-lwvtnggd.pdf,"The Programmer's Assistant is an experimental prototype software development environment that integrates a chatbot with a code editor. Conversational capability was achieved by using an existing code-fluent Large Language Model and providing it with a prompt that establishes a conversational interaction pattern, a set of conventions, and a style of interaction appropriate for the application. A discussion of the evolution of the prompt provides a case study in how to coax an existing foundation model to behave in a desirable manner for a particular application. "
"Whose Boat Does it Float? Improving Personalization in Preference Tuning
  via Inferred User Personas","- **Relevance Score:** 39/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses persona-driven prompting to infer user needs and tailors LLM outputs, showing empirical gains in personalization. No unit-test focus, adversarial agents, or tool release.",https://scispace.com/paper/http://arxiv.org/abs/2501.11549v2,2025,Preprint,"","Nishant Balepur
Vishakh Padmakumar
Fumeng Yang
Shi Feng
Rachel Rudinger
Jordan Lee Boyd-Graber","",http://arxiv.org/pdf/2501.11549v2,"LLMs are aligned to follow input instructions by learning which of two
responses users prefer for a prompt. However, such preference data do not
convey why users prefer responses that are chosen or rejected, so LLMs trained
on these datasets cannot tailor responses to varied user needs. To surface
these parameters of personalization, we apply abductive reasoning to preference
data, inferring needs and interests of users, i.e., personas, that may prefer
either response. We test this idea in two steps: Persona Inference (PI),
abductively inferring personas of users who prefer chosen or rejected outputs,
and Persona Tailoring (PT), training models to tailor outputs to personas from
PI. We show: 1) LLMs infer personas accurately explaining why different users
may prefer both chosen or rejected outputs; 2) Training on preference data
augmented with PI personas via PT boosts personalization and generalizes to
supporting user-written personas; and 3) Rejected response personas form harder
personalization evaluations, showing PT better aids users with uncommon
preferences versus typical alignment methods. We argue for an abductive view of
preferences for personalization, asking not only which response is better but
when, why, and for whom."
