"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Automated Test Case Generation Using Code Models and Domain Adaptation","https://scispace.com/paper/automated-test-case-generation-using-code-models-and-domain-5fjxol3zef","2023","Journal Article","arXiv.org","Sepehr Hashtroudi
Jiho Shin
Hadi Hemmati
Song Wang","10.48550/arxiv.2308.08033","","Recently, deep learning-based test case generation approaches have been proposed to automate the generation of unit test cases. In this study, we leverage Transformer-based code models to generate unit tests with the help of Domain Adaptation (DA) at a project level. Specifically, we use CodeT5, which is a relatively small language model trained on source code data, and fine-tune it on the test generation task; then again further fine-tune it on each target project data to learn the project-specific knowledge (project-level DA). We use the Methods2test dataset to fine-tune CodeT5 for the test generation task and the Defects4j dataset for project-level domain adaptation and evaluation. We compare our approach with (a) CodeT5 fine-tuned on the test generation without DA, (b) the A3Test tool, and (c) GPT-4, on 5 projects from the Defects4j dataset. The results show that using DA can increase the line coverage of the generated tests on average 18.62%, 19.88%, and 18.02% compared to the above (a), (b), and (c) baselines, respectively. The results also consistently show improvements using other metrics such as BLEU and CodeBLEU. In addition, we show that our approach can be seen as a complementary solution alongside existing search-based test generation tools such as EvoSuite, to increase the overall coverage and mutation scores with an average of 34.42% and 6.8%, for line coverage and mutation score, respectively.","This study leverage Transformer-based code models to generate unit tests with the help of Domain Adaptation at a project level to increase the overall coverage and mutation scores with an average of 34.42% and 6.8%, for line coverage and mutation score, respectively."
"Disrupting Test Development with AI Assistants: Building the Base of the Test Pyramid with Three AI Coding Assistants","https://scispace.com/paper/disrupting-test-development-with-ai-assistants-building-the-1jqamx2iggxp","2024","Journal Article","","Vijay Keshav Joshi
I.W. Band","10.36227/techrxiv.173014488.82191966/v1","https://scispace.compdf/disrupting-test-development-with-ai-assistants-building-the-1jqamx2iggxp.pdf","Recent advancements in large language models, including GPT-4 and its variants, and Generative AI-assisted coding tools like GitHub Copilot, ChatGPT, and Tabnine, have significantly transformed software development. This paper analyzes how these innovations impact productivity and software test development metrics. These tools enable developers to generate complete software programs with minimal human intervention before deployment. However, thorough review and testing by developers are still crucial. Utilizing the Test Pyramid concept, which categorizes tests into unit, integration, and end-to-end tests, we evaluate three popular AI coding assistants by generating and comparing unit tests for opensource modules. Our findings show that AI-generated tests are of equivalent quality to original tests, highlighting differences in usage and results among the tools. This research enhances the understanding and capabilities of AI-assistant tools in automated testing.","This study evaluates the impact of AI coding assistants on software test development, analyzing three tools' ability to generate unit tests for open-source modules, finding equivalent quality to original tests, and highlighting differences in usage and results."
"Rethink Diversity in Deep Learning Testing","https://scispace.com/paper/rethink-diversity-in-deep-learning-testing-15tndvzx","2023","Journal Article","arXiv.org","Zi Wang
Jihye Choi
Somesh Jha","10.48550/arXiv.2305.15698","","Deep neural networks (DNNs) have demonstrated extraordinary capabilities and are an integral part of modern software systems. However, they also suffer from various vulnerabilities such as adversarial attacks and unfairness. Testing deep learning (DL) systems is therefore an important task, to detect and mitigate those vulnerabilities. Motivated by the success of traditional software testing, which often employs diversity heuristics, various diversity measures on DNNs have been proposed to help efficiently expose the buggy behavior of DNNs. In this work, we argue that many DNN testing tasks should be treated as directed testing problems rather than general-purpose testing tasks, because these tasks are specific and well-defined. Hence, the diversity-based approach is less effective. Following our argument based on the semantics of DNNs and the testing goal, we derive $6$ metrics that can be used for DNN testing and carefully analyze their application scopes. We empirically show their efficacy in exposing bugs in DNNs compared to recent diversity-based metrics. Moreover, we also notice discrepancies between the practices of the software engineering (SE) community and the DL community. We point out some of these gaps, and hopefully, this can lead to bridging the SE practice and DL findings.","In this paper , the authors argue that many DNN testing tasks should be treated as directed testing problems rather than general-purpose testing tasks, because these tasks are specific and well-defined."
"A Software Engineering Perspective on Testing Large Language Models:
  Research, Practice, Tools and Benchmarks","https://scispace.com/paper/a-software-engineering-perspective-on-testing-large-language-3y7cyl47o8","2024","Preprint","","Scott E. Hudson
Sophia Jit
Boyue Caroline Hu
Marsha Chećhik","10.48550/arxiv.2406.08216","https://scispace.compdf/a-software-engineering-perspective-on-testing-large-language-3y7cyl47o8.pdf","Large Language Models (LLMs) are rapidly becoming ubiquitous both as stand-alone tools and as components of current and future software systems. To enable usage of LLMs in the high-stake or safety-critical systems of 2030, they need to undergo rigorous testing. Software Engineering (SE) research on testing Machine Learning (ML) components and ML-based systems has systematically explored many topics such as test input generation and robustness. We believe knowledge about tools, benchmarks, research and practitioner views related to LLM testing needs to be similarly organized. To this end, we present a taxonomy of LLM testing topics and conduct preliminary studies of state of the art and practice approaches to research, open-source tools and benchmarks for LLM testing, mapping results onto this taxonomy. Our goal is to identify gaps requiring more research and engineering effort and inspire a clearer communication between LLM practitioners and the SE research community. ","Testing large language models requires rigorous testing to ensure their reliability in high-stake systems. The research and practice on testing LLMs need to be systematically organized to bridge the gap between researchers and practitioners."
"More Effective Test Case Generation with Multiple Tribes of AI","https://scispace.com/paper/more-effective-test-case-generation-with-multiple-tribes-of-3jvm9chf","2022","Proceedings Article","","Mitchell Olsthoorn","10.1145/3510454.3517066","https://scispace.com/pdf/more-effective-test-case-generation-with-multiple-tribes-of-3jvm9chf.pdf","Software testing is a critical activity in the software development life cycle for quality assurance. Automated Test Case Generation (TCG) can assist developers by speeding up this process. It accomplishes this by evolving an initial set of randomly generated test cases over time to optimize for predefined coverage criteria. One of the key challenges for automated TCG approaches is navigating the large input space. Existing state-of-the-art TCG algorithms struggle with generating highly-structured input data and preserving patterns in test structures, among others. I hypothesize that combining multiple tribes of AI can improve the effectiveness and efficiency of automated TCG. To test this hypothesis, I propose using grammar-based fuzzing and machine learning to augment evolutionary algorithms for generating more structured input data and preserving promising patterns within test cases. Additionally, I propose to use behavioral modeling and interprocedural control dependency analysis to improve test effectiveness. Finally, I propose integrating these novel approaches into a testing framework to promote the adoption of automated TCG in industry.","It is hypothesized that combining multiple tribes of AI can improve the effectiveness and efficiency of automated TCG and is proposed to use grammar-based fuzzing and machine learning to augment evolutionary algorithms for generating more structured input data and preserving promising patterns within test cases."
"DeepREST: Automated Test Case Generation for REST APIs Exploiting Deep
  Reinforcement Learning","https://scispace.com/paper/deeprest-automated-test-case-generation-for-rest-apis-5nv1s4c55hyl","2024","Journal Article","","Davide Corradini
Zeno Montolli
Michele Pasqua
Mariano Ceccato","10.48550/arxiv.2408.08594","https://scispace.compdf/deeprest-automated-test-case-generation-for-rest-apis-5nv1s4c55hyl.pdf","Automatically crafting test scenarios for REST APIs helps deliver more reliable and trustworthy web-oriented systems. However, current black-box testing approaches rely heavily on the information available in the API's formal documentation, i.e., the OpenAPI Specification (OAS for short). While useful, the OAS mostly covers syntactic aspects of the API (e.g., producer-consumer relations between operations, input value properties, and additional constraints in natural language), and it lacks a deeper understanding of the API business logic. Missing semantics include implicit ordering (logic dependency) between operations and implicit input-value constraints. These limitations hinder the ability of black-box testing tools to generate truly effective test cases automatically. This paper introduces DeepREST, a novel black-box approach for automatically testing REST APIs. It leverages deep reinforcement learning to uncover implicit API constraints, that is, constraints hidden from API documentation. Curiosity-driven learning guides an agent in the exploration of the API and learns an effective order to test its operations. This helps identify which operations to test first to take the API in a testable state and avoid failing API interactions later. At the same time, experience gained on successful API interactions is leveraged to drive accurate input data generation (i.e., what parameters to use and how to pick their values). Additionally, DeepREST alternates exploration with exploitation by mutating successful API interactions to improve test coverage and collect further experience. Our empirical validation suggests that the proposed approach is very effective in achieving high test coverage and fault detection and superior to a state-of-the-art baseline. ","DeepREST, a novel black-box testing approach, leverages deep reinforcement learning to automatically generate effective test cases for REST APIs by uncovering implicit constraints and learning optimal testing order and input data."
"Mutation Testing Reinvented: How Artificial Intelligence Complements Classic Methods","https://scispace.com/paper/mutation-testing-reinvented-how-artificial-intelligence-6hs4sn2ixde9","2024","Proceedings Article","2021 6th International Conference on Computer Science and Engineering (UBMK)","Serhat Uzunbayir
Kaan Kurtel","10.1109/ubmk63289.2024.10773427","","Mutation testing is a widely accepted method for assessing the effectiveness of software test suites. It focuses on evaluating how well a test suite can identify deliberately introduced faults, known as mutations, in the code, helping to reveal potential vulnerabilities. Traditional mutation testing approaches, however, often encounter significant issues such as high computational demands and limited fault detection range. Recently, there has been an increasing interest in integrating artificial intelligence (AI) into mutation testing to address these challenges. AI can enhance mutation testing by incorporating intelligent algorithms and automating various tasks. It can analyze the codebase, identify key program components, and strategically select mutation operators that are more likely to detect faults. This paper explores the fundamental concepts of mutation testing, relevant research, and innovations in combining AI with mutation testing, focusing on the challenges and the most effective models currently available. By integrating AI, mutation testing has seen improvements in both fault detection and computational efficiency.","This paper explores the integration of artificial intelligence with mutation testing to enhance fault detection and computational efficiency, leveraging AI's ability to analyze codebases, identify key components, and strategically select mutation operators."
"Are We Testing or Being Tested? Exploring the Practical Applications of Large Language Models in Software Testing","https://scispace.com/paper/are-we-testing-or-being-tested-exploring-the-practical-d2li3carjt","2023","Journal Article","arXiv.org","Robson Santos
Italo Santos
Cleyton Vanut Cordeiro de Magalhães
Ronnie de Souza Santos","10.48550/arxiv.2312.04860","","A Large Language Model (LLM) represents a cutting-edge artificial intelligence model that generates coherent content, including grammatically precise sentences, human-like paragraphs, and syntactically accurate code snippets. LLMs can play a pivotal role in software development, including software testing. LLMs go beyond traditional roles such as requirement analysis and documentation and can support test case generation, making them valuable tools that significantly enhance testing practices within the field. Hence, we explore the practical application of LLMs in software testing within an industrial setting, focusing on their current use by professional testers. In this context, rather than relying on existing data, we conducted a cross-sectional survey and collected data within real working contexts, specifically, engaging with practitioners in industrial settings. We applied quantitative and qualitative techniques to analyze and synthesize our collected data. Our findings demonstrate that LLMs effectively enhance testing documents and significantly assist testing professionals in programming tasks like debugging and test case automation. LLMs can support individuals engaged in manual testing who need to code. However, it is crucial to emphasize that, at this early stage, software testing professionals should use LLMs with caution while well-defined methods and guidelines are being built for the secure adoption of these tools.","This work explores the practical application of LLMs in software testing within an industrial setting, focusing on their current use by professional testers, and demonstrates that LLMs effectively enhance testing documents and significantly assist testing professionals in programming tasks like debugging and test case automation."
"Retrieval-Augmented Test Generation: How Far Are We?","https://scispace.com/paper/retrieval-augmented-test-generation-how-far-are-we-38egrsjc2uy2","2024","Journal Article","arXiv.org","Jiho Shin
Reem Aleithan
Hadi Hemmati
Song Wang","10.48550/arxiv.2409.12682","https://export.arxiv.org/pdf/2409.12682v1.pdf","Retrieval Augmented Generation (RAG) has shown notable advancements in software engineering tasks. Despite its potential, RAG's application in unit test generation remains under-explored. To bridge this gap, we take the initiative to investigate the efficacy of RAG-based LLMs in test generation. As RAGs can leverage various knowledge sources to enhance their performance, we also explore the impact of different sources of RAGs' knowledge bases on unit test generation to provide insights into their practical benefits and limitations. Specifically, we examine RAG built upon three types of domain knowledge: 1) API documentation, 2) GitHub issues, and 3) StackOverflow Q&As. Each source offers essential knowledge for creating tests from different perspectives, i.e., API documentations provide official API usage guidelines, GitHub issues offer resolutions of issues related to the APIs from the library developers, and StackOverflow Q&As present community-driven solutions and best practices. For our experiment, we focus on five widely used and typical Python-based machine learning (ML) projects, i.e., TensorFlow, PyTorch, Scikit-learn, Google JAX, and XGBoost to build, train, and deploy complex neural networks efficiently. We conducted experiments using the top 10% most widely used APIs across these projects, involving a total of 188 APIs. We investigate the effectiveness of four state-of-the-art LLMs (open and closed-sourced), i.e., GPT-3.5-Turbo, GPT-4o, Mistral MoE 8x22B, and Llamma 3.1 405B. Additionally, we compare three prompting strategies in generating unit test cases for the experimental APIs, i.e., zero-shot, a Basic RAG, and an API-level RAG on the three external sources. Finally, we compare the cost of different sources of knowledge used for the RAG.","This study investigates the efficacy of Retrieval-Augmented Generation (RAG) in unit test generation for five Python-based machine learning projects, using four state-of-the-art LLMs and three external knowledge sources, and compares prompting strategies and knowledge source costs."
"Deeply Reinforcing Android GUI Testing with Deep Reinforcement Learning","https://scispace.com/paper/deeply-reinforcing-android-gui-testing-with-deep-2bc78ft45y","2024","Journal Article","","Yuanhong Lan
Yifei Lu
Zhong Li
Minxue Pan
Wenhua Yang
Tian Zhang
Xuandong Li","10.1145/3597503.3623344","","As the scale and complexity of Android applications continue to grow in response to increasing market and user demands, quality assurance challenges become more significant. While previous studies have demonstrated the superiority of Reinforcement Learning (RL) in Android GUI testing, its effectiveness remains limited, particularly in large, complex apps. This limitation arises from the ineffectiveness of Tabular RL in learning the knowledge within the large state-action space of the App Under Test (AUT) and from the suboptimal utilization of the acquired knowledge when em-ploying more advanced RL techniques. To address such limitations, this paper presents DQT, a novel automated Android GUI testing approach based on deep reinforcement learning. DQT preserves widgets' structural and semantic information with graph embedding techniques, building a robust foundation for identifying similar states or actions and distinguishing different ones. Moreover, a specially designed Deep Q-Network (DQN) effectively guides curiosity-driven exploration by learning testing knowledge from runtime interactions with the AUT and sharing it across states or actions. Experiments conducted on 30 diverse open-source apps demonstrate that DQT outperforms existing state-of-the-art testing approaches in both code coverage and fault detection, particularly for large, complex apps. The faults detected by DQT have been reproduced and reported to developers; so far, 21 of the reported issues have been explicitly confirmed, and 14 have been fixed.","Deeply Reinforcing Android GUI Testing with Deep Reinforcement Learning effectively tackles large, complex apps by leveraging graph embedding techniques and a specially designed Deep Q-Network (DQN) to learn testing knowledge from runtime interactions."
"FuSeBMC AI: Acceleration of Hybrid Approach through Machine Learning","https://scispace.com/paper/fusebmc-ai-acceleration-of-hybrid-approach-through-machine-3hjzhf8gds","2024","Journal Article","arXiv.org","Kaled M. Alshmrany
Mohannad Aldughaim
Chenfeng Wei
Tom Sweet
Richard Allmendinger
Lucas C. Cordeiro","10.48550/arxiv.2404.06031","","We present FuSeBMC-AI, a test generation tool grounded in machine learning techniques. FuSeBMC-AI extracts various features from the program and employs support vector machine and neural network models to predict a hybrid approach optimal configuration. FuSeBMC-AI utilizes Bounded Model Checking and Fuzzing as back-end verification engines. FuSeBMC-AI outperforms the default configuration of the underlying verification engine in certain cases while concurrently diminishing resource consumption.","FuSeBMC-AI accelerates hybrid approach optimization through machine learning, leveraging Bounded Model Checking and Fuzzing as back-end verification engines."
"QuoTe: Quality-oriented Testing for Deep Learning Systems","https://scispace.com/paper/quote-quality-oriented-testing-for-deep-learning-systems-3vfasvfk","2023","Journal Article","ACM Transactions on Software Engineering and Methodology","Jialuo Chen
Jingyi Wang
Xingjun Ma
Youcheng Sun
Jun Sun
Peixin Zhang
Peng Cheng","10.1145/3582573","https://dl.acm.org/doi/pdf/10.1145/3582573","Recently, there has been a significant growth of interest in applying software engineering techniques for the quality assurance of deep learning (DL) systems. One popular direction is deep learning testing, i.e., given a property of test, defects of DL systems are found either by fuzzing or guided search with the help of certain testing metrics. However, recent studies have revealed that the neuron coverage metrics, commonly used by most existing DL testing approaches, are not necessarily correlated with model quality (e.g., robustness, the most studied model property), and are also not an effective measurement on the confidence of the model quality after testing. In this work, we address this gap by proposing a novel testing framework called QuoTe (i.e., Quality-oriented Testing). A key part of QuoTe is a quantitative measurement on 1) the value of each test case in enhancing the model property of interest (often via retraining), and 2) the convergence quality of the model property improvement. QuoTe utilizes the proposed metric to automatically select or generate valuable test cases for improving model quality. The proposed metric is also a lightweight yet strong indicator of how well the improvement converged. Extensive experiments on both image and tabular datasets with a variety of model architectures confirm the effectiveness and efficiency of QuoTe in improving DL model quality, i.e., robustness and fairness. As a generic quality-oriented testing framework, future adaptions can be made to other domains (e.g., text) as well as other model properties.","QuoTe as mentioned in this paper is a quality-oriented testing framework for deep learning systems, which is based on the value of each test case in enhancing the model property of interest (often via retraining), and the convergence quality of model property improvement."
"Business Scenario Driven Reinforcement Learning Testing Method","https://scispace.com/paper/business-scenario-driven-reinforcement-learning-testing-d7m7ii2ngd","2023","Journal Article","","Lizhi Cai
Jin Wang","10.1109/snpd-winter57765.2023.10223736","","Reinforcement learning has been successfully applied in software testing, but the existing testing methods cannot perform effective testing according to the characteristics of applications, and using outdated interactive experience during training, resulting in inefficient testing. In this paper, we propose BSDRTesting. Firstly, the demonstration experience of human users is collected according to the functional scenarios and business logic of each application, and combining reinforcement learning and imitation learning to maximize rewards while imitating user behavior, experience replay aims to sample experiences from the agent's self-exploration and expert demonstrations to improve sampling efficiency. At the same time, according to the input rules, the black-box testing method is used to fully test the input events, and finally an experience filtering mechanism is proposed, and the reward value and TD-Error are used as the basis for priority sampling. The experimental results on 10 open source applications show BSDRTesting has achieved significant improvements in code coverage and branch coverage compared with existing methods. ","BSDRTesting is a business scenario driven reinforcement learning testing method that improves testing efficiency by maximizing rewards, imitating user behavior, and filtering experiences based on reward value and TD-Error."
"Integrating AI and Machine Learning in Quality Assurance for Automation Engineering","https://scispace.com/paper/integrating-ai-and-machine-learning-in-quality-assurance-for-tz2t3ntqvt","2024","Journal Article","","Parameshwar Reddy Kothamali
Sai Surya
Mounika Dandyala
Vinod Kumar Karne","10.36676/jrps.v15.i3.1445","","The integration of AI and Machine Learning (ML) into Quality Assurance (QA) for Automation Engineering represents a transformative shift, leveraging data-driven decision-making and automation across industries. Despite their promising benefits, the reliability, fairness, and generalizability of ML models remain significant concerns. This paper addresses these challenges by exploring the complexities inherent in assessing and validating ML programs. Firstly, it identifies obstacles such as bias, model robustness, and adaptability to new data, emphasizing the necessity for rigorous testing frameworks. Secondly, the paper reviews existing methodologies and solutions proposed in scholarly literature to enhance the assessment of ML programs, ensuring they perform as intended and meet ethical standards.This comprehensive manual serves as a guiding resource for professionals and scholars navigating the dynamic convergence of QA and ML. It underscores the need for continual learning and adaptation in an era where AI's potential is matched by the responsibilities of ethical and resilient model development. By offering profound insights and methodologies, the paper equips QA practitioners and AI enthusiasts alike to navigate the intricate terrain of quality assurance in the era of machine learning effectively.","This comprehensive manual serves as a guiding resource for professionals and scholars navigating the dynamic convergence of QA and ML, highlighting the need for continual learning and adaptation in an era where AI's potential is matched by the responsibilities of ethical and resilient model development."
"MLCheck- Property-Driven Testing of Machine Learning Models","https://scispace.com/paper/mlcheck-property-driven-testing-of-machine-learning-models-4z7nukwbir","2021","Posted Content","arXiv: Software Engineering","Arnab Sharma
Caglar Demir
Axel-Cyrille Ngonga Ngomo
Heike Wehrheim","","https://arxiv.org/pdf/2105.00741v1","In recent years, we observe an increasing amount of software with machine learning components being deployed. This poses the question of quality assurance for such components: how can we validate whether specified requirements are fulfilled by a machine learned software? Current testing and verification approaches either focus on a single requirement (e.g., fairness) or specialize on a single type of machine learning model (e.g., neural networks). In this paper, we propose property-driven testing of machine learning models. Our approach MLCheck encompasses (1) a language for property specification, and (2) a technique for systematic test case generation. The specification language is comparable to property-based testing languages. Test case generation employs advanced verification technology for a systematic, property-dependent construction of test suites, without additional user-supplied generator functions. We evaluate MLCheck using requirements and data sets from three different application areas (software discrimination, learning on knowledge graphs and security). Our evaluation shows that despite its generality MLCheck can even outperform specialised testing approaches while having a comparable runtime.","In this article, the authors propose a test suite generation approach for machine learning models, based on a language for property specification and a technique for systematic test case generation, which is comparable to property-based testing languages."
"Integrating Large Language Models for Automated Test Case Generation in Complex","https://scispace.com/paper/integrating-large-language-models-for-automated-test-case-4zs14u9kgyi0","2020","Journal Article","International Journal For Multidisciplinary Research","Hariprasad Sivaraman","10.36948/ijfmr.2020.v02i01.20750","","When software systems are larger, complex and mature, the quality assurance process gets difficult. Test case generation in a conventional manner, often manually, is a time and resource-intensive process that fails to cope with the fast cycles that modern dynamic development environments push. In this paper a novel technique to automatically generate test cases based on the new state-of-the-art Large Language Models (LLMs) is being proposed. LLMs, an application of Natural Language Processing (NLP) techniques, provide immense benefits such as the ability to analyze unstructured data for e.g., system documentation, user stories, and historical test data to automatically generate test cases. Integrating LLMs into the test automation pipeline can result in increased test coverage, decreased manual overhead, and enhanced system stability to the organization. Conventional approaches are contrasted with LLM-centric methodologies, to provide a detailed sequential approach to integrating LLMs, and highlight challenges and limitations with respect to the practical adoption of LLMs for testing. This paper provides directions for future research in this fast-growing area. ","This paper proposes a novel technique using Large Language Models to automatically generate test cases for complex software systems, increasing test coverage, reducing manual overhead, and enhancing system stability, while highlighting challenges and limitations for practical adoption."
"RGChaser: A RL-guided Fuzz and Mutation Testing Framework for Deep Learning Systems","https://scispace.com/paper/rgchaser-a-rl-guided-fuzz-and-mutation-testing-framework-for-1c1cigjw","2022","Proceedings Article","International Conferences on Dependable Systems and Their Applications","Yuteng Lu
Kaicheng Shao
Weidi Sun
Meng Sun","10.1109/DSA56465.2022.00012","","Due to the powerful performance of deep learning (DL) systems, they have been increasingly deployed in numerous safety-critical domains. However, DL systems are known to be vulnerable to adversarial examples. Although testing techniques have been applied to ensure the robustness of DL systems nowadays and made gratifying progress, existing fuzz testing for DL systems does not pay attention to more diverse predetermined goals, nor does it provide guidance on how to mutate the seeds. Moreover, existing mutation testing for DL systems also suffers from similar troubles. To fill this gap, we investigate fuzz testing and mutation testing guided by reinforcement learning (RL) for DL systems. Meanwhile, we propose RGChaser, a RL-Guided testing framework which combines these two techniques to generate and screen more diverse high-quality test data for chasing potential vulnerabilities. Besides, to further improve the diversity of the generated mutants, we design a set of mutation operators for convolutional neural network (CNN) and continuous mutation spaces. We have implemented the introduced techniques on the MNIST and CIFAR-10 datasets to evaluate their practicality. Experimental evidences show that: (1) our approach is useful for generating diverse test suites efficiently, by upto 71.6% reduction in required mutations and 10 more success rates; (2) our approach could provide specific guidance on how to generate goal-based mutants.","Fuzz testing and mutation testing guided by reinforcement learning (RL) for DL systems are investigated and RGChaser is proposed, a RL-Guided testing framework which combines these two techniques to generate and screen more diverse high-quality test data for chasing potential vulnerabilities."
"RGChaser: A RL-guided Fuzz and Mutation Testing Framework for Deep Learning Systems","https://scispace.com/paper/rgchaser-a-rl-guided-fuzz-and-mutation-testing-framework-for-1cchwrlq","2022","Proceedings Article","2022 9th International Conference on Dependable Systems and Their Applications (DSA)","","10.1109/dsa56465.2022.00012","","Due to the powerful performance of deep learning (DL) systems, they have been increasingly deployed in numerous safety-critical domains. However, DL systems are known to be vulnerable to adversarial examples. Although testing techniques have been applied to ensure the robustness of DL systems nowadays and made gratifying progress, existing fuzz testing for DL systems does not pay attention to more diverse predetermined goals, nor does it provide guidance on how to mutate the seeds. Moreover, existing mutation testing for DL systems also suffers from similar troubles. To fill this gap, we investigate fuzz testing and mutation testing guided by reinforcement learning (RL) for DL systems. Meanwhile, we propose RGChaser, a RL-Guided testing framework which combines these two techniques to generate and screen more diverse high-quality test data for chasing potential vulnerabilities. Besides, to further improve the diversity of the generated mutants, we design a set of mutation operators for convolutional neural network (CNN) and continuous mutation spaces. We have implemented the introduced techniques on the MNIST and CIFAR-10 datasets to evaluate their practicality. Experimental evidences show that: (1) our approach is useful for generating diverse test suites efficiently, by upto 71.6% reduction in required mutations and 10 more success rates; (2) our approach could provide specific guidance on how to generate goal-based mutants. ","RGChaser as discussed by the authors is a RL-Guided testing framework which combines fuzz testing and mutation testing to generate and screen more diverse high-quality test data for chasing potential vulnerabilities, which is useful for generating diverse test suites efficiently, by upto 71.6% reduction in required mutations and 10 more success rates."
"Artificial Intelligence Techniques in System Testing","https://scispace.com/paper/artificial-intelligence-techniques-in-system-testing-3s02tiv8ok","","Journal Article","","Michael Felderer
Eduard Paul Enoiu
Sahar Tahvili","10.1007/978-981-19-9948-2_8","","System testing is essential for developing high-quality systems, but the degree of automation in system testing is still low. Therefore, there is high potential for Artificial Intelligence (AI) techniques like machine learning, natural language processing, or search-based optimization to improve the effectiveness and efficiency of system testing. This chapter presents where and how AI techniques can be applied to automate and optimize system testing activities. First, we identified different system testing activities (i.e., test planning and analysis, test design, test execution, and test evaluation) and indicated how AI techniques could be applied to automate and optimize these activities. Furthermore, we presented an industrial case study on test case analysis, where AI techniques are applied to encode and group natural language into clusters of similar test cases for cluster-based test optimization. Finally, we discuss the levels of autonomy of AI in system testing. ","This chapter explores the application of Artificial Intelligence (AI) techniques to automate and optimize system testing activities, including test planning, design, execution, and evaluation, with a case study on AI-assisted test case analysis and cluster-based optimization."
"MLCheck- Property-Driven Testing of Machine Learning Models","https://scispace.com/paper/mlcheck-property-driven-testing-of-machine-learning-models-q5kf4iyr57tv","","","","Arnab Sharma
Caglar Demir
Axel-Cyrille Ngonga Ngomo
Heike Wehrheim","10.1109/icmla52953.2021.00123","","In recent years, we observe an increasing amount of software with machine learning components being deployed. This poses the question of quality assurance for such components: how can we validate whether specified requirements are fulfilled by a machine learned software? Current testing and verification approaches either focus on a single requirement (e.g., fairness) or specialize on a single type of machine learning model (e.g., neural networks). In this paper, we propose property-driven testing of machine learning models. Our approach MLCheck encompasses (1) a language for property specification, and (2) a technique for systematic test case generation. The specification language is comparable to property-based testing languages. Test case generation employs advanced verification technology for a systematic, property-dependent construction of test suites, without additional user-supplied generator functions. We evaluate MLCheck using requirements and data sets from three different application areas (software discrimination, learning on knowledge graphs and security). Our evaluation shows that despite its generality MLCheck can even outperform specialised testing approaches while having a comparable runtime.",""
"DeepSmartFuzzer: Reward Guided Test Generation for Deep Learning","https://scispace.com/paper/deepsmartfuzzer-reward-guided-test-generation-for-deep-edsgurszjpym","","","","Samet Demir
Hasan Ferit Eniser
Alper Sen","10.48550/arxiv.1911.10621","","Testing Deep Neural Network (DNN) models has become more important than ever with the increasing usage of DNN models in safety-critical domains such as autonomous cars. The traditional approach of testing DNNs is to create a test set, which is a random subset of the dataset about the problem of interest. This kind of approach is not enough for testing most of the real-world scenarios since these traditional test sets do not include corner cases, while a corner case input is generally considered to introduce erroneous behaviors. Recent works on adversarial input generation, data augmentation, and coverage-guided fuzzing (CGF) have provided new ways to extend traditional test sets. Among those, CGF aims to produce new test inputs by fuzzing existing ones to achieve high coverage on a test adequacy criterion (i.e. coverage criterion). Given that the subject test adequacy criterion is a well-established one, CGF can potentially find error inducing inputs for different underlying reasons. In this paper, we propose a novel CGF solution for structural testing of DNNs. The proposed fuzzer employs Monte Carlo Tree Search to drive the coverage-guided search in the pursuit of achieving high coverage. Our evaluation shows that the inputs generated by our method result in higher coverage than the inputs produced by the previously introduced coverage-guided fuzzing techniques.","This paper proposes DeepSmartFuzzer, a novel coverage-guided fuzzer for Deep Neural Networks, employing Monte Carlo Tree Search to generate test inputs with high coverage, outperforming existing techniques in structural testing of DNNs."
"Automated Test Case Generation using Machine Learning","https://scispace.com/paper/automated-test-case-generation-using-machine-learning-3s69kdiv702m","2024","Journal Article","International Journal of Advanced Research in Science, Communication and Technology","Dhanunjay Reddy Seelam","10.48175/ijarsct-22892","","Software development is a fast-paced industry that requires testing methodologies that are just as fast and reliable. Proposed Conventional Test Case Generation techniques tend to struggle to meet the needs of the fast pacing ways software is developed in nowadays. In order to reduce the efforts used in testing process, machine learning can help automate the generation of test cases and enhance the performance at the same time. This technique, utilizing supervised and unsupervised learning models, reduces human factor, eliminates redundancy, and improves the identification of edge cases. We highlight the prominent methodologies, challenges, implementation frameworks and experimental results in the paper, together with suggested future directions to effectively integrate ML techniques into test automation pipelines. ","This paper explores the application of machine learning to automate test case generation, leveraging supervised and unsupervised learning models to reduce human effort, eliminate redundancy, and improve edge case identification in software testing."
