Paper Title,Relevance,Paper Link,Publication Year,Publication Type,Publication Title,Author Names,DOI,PDF Link,Abstract
Large Language Model-Based Agents for Software Engineering: A Survey,"- **Relevance Score:** 12/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey outlines multi-agent concepts and roles, but provides no original ensemble experiments, performance data, or theoretical/efficiency analyses for software engineering tasks.",https://scispace.com/paper/large-language-model-based-agents-for-software-engineering-a-5edi77w6grl0,2024,Journal Article,"","Junwei Liu
Kaixin Wang
Yixuan Chen
Xin Peng
Zhenpeng Chen
Lingming Zhang
Yiling Lou",10.48550/arxiv.2409.02977,https://scispace.compdf/large-language-model-based-agents-for-software-engineering-a-5edi77w6grl0.pdf,"The recent advance in Large Language Models (LLMs) has shaped a new paradigm of AI agents, i.e., LLM-based agents. Compared to standalone LLMs, LLM-based agents substantially extend the versatility and expertise of LLMs by enhancing LLMs with the capabilities of perceiving and utilizing external resources and tools. To date, LLM-based agents have been applied and shown remarkable effectiveness in Software Engineering (SE). The synergy between multiple agents and human interaction brings further promise in tackling complex real-world SE problems. In this work, we present a comprehensive and systematic survey on LLM-based agents for SE. We collect 106 papers and categorize them from two perspectives, i.e., the SE and agent perspectives. In addition, we discuss open challenges and future directions in this critical domain. The repository of this survey is at https://github.com/FudanSELab/Agent4SE-Paper-List. "
Large language models empowered agent-based modeling and simulation: A survey and perspectives,"- **Relevance Score:** 12/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey outlines LLM‑driven agents for simulation, but lacks concrete multi‑LLM ensembles, software‑engineering experiments, or quantitative diversity analyses.",https://scispace.com/paper/large-language-models-empowered-agent-based-modeling-and-2alj1dx3i6,2023,Journal Article,arXiv.org,"Chen Gao
Xiaochong Lan
Nian Li
Yuan Yuan
Jingtao Ding
Zhi Zhou
Fengli Xu
Yong Li",10.48550/arxiv.2312.11970,https://www.nature.com/articles/s41599-024-03611-3.pdf,"Agent-based modeling and simulation has evolved as a powerful tool for modeling complex systems, offering insights into emergent behaviors and interactions among diverse agents. Integrating large language models into agent-based modeling and simulation presents a promising avenue for enhancing simulation capabilities. This paper surveys the landscape of utilizing large language models in agent-based modeling and simulation, examining their challenges and promising future directions. In this survey, since this is an interdisciplinary field, we first introduce the background of agent-based modeling and simulation and large language model-empowered agents. We then discuss the motivation for applying large language models to agent-based simulation and systematically analyze the challenges in environment perception, human alignment, action generation, and evaluation. Most importantly, we provide a comprehensive overview of the recent works of large language model-empowered agent-based modeling and simulation in multiple scenarios, which can be divided into four domains: cyber, physical, social, and hybrid, covering simulation of both real-world and virtual environments. Finally, since this area is new and quickly evolving, we discuss the open problems and promising future directions."
Transforming Software Development: A Study on the Integration of Multi-Agent Systems and Large Language Models for Automatic Code Generation,"- **Relevance Score:** 10/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses MAS+LLM integration to automate code generation; includes a case study on software development but lacks multiple distinct LLM agents, ensemble comparisons, or detailed diversity analysis.",https://scispace.com/paper/transforming-software-development-a-study-on-the-integration-6lf467yygi78,2024,Journal Article,"","Rolando Ramírez-Rueda
Edgard Benítez–Guerrero
Carmen Mezura-Godoy
Everardo Bárcenas",10.1109/conisoft63288.2024.00013,"","This paper explores the integration of Multi-Agent Systems (MAS) and Large Language Models (LLMs) for auto-matic code generation, addressing the limitations of traditional manual coding. By conducting a comprehensive review of existing literature and analyzing a practical case study, we demonstrate how MAS and LLMs can collaboratively enhance software development processes. The research focuses on the technical and theoretical challenges of this integration, highlighting the potential for improved productivity, adaptability, and quality in code generation. The findings contribute to AI-based software engineering by revealing new research directions in collective intelligence and automated programming."
Large language models for software engineering: A systematic literature review,"- **Relevance Score:** 10/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Reviews 229 LLM‑for‑SE papers, categorizing models and tasks; provides broad SE task overview but lacks original multi‑agent or ensemble experiments, diversity analysis, or scalability discussion.",https://scispace.com/paper/large-language-models-for-software-engineering-a-systematic-1j69c9384z,2023,Preprint,"","Xinyi Hou
Yanjie Zhao
Yue Liu
Yang Zhou
Kailong Wang
Li Li
Xiapu Luo
David Lo
John Grundy
Haoyu Wang",10.48550/arxiv.2308.10620,https://arxiv.org/pdf/2308.10620,"Large Language Models (LLMs) have significantly impacted numerous domains, including Software Engineering (SE). Many recent publications have explored LLMs applied to various SE tasks. Nevertheless, a comprehensive understanding of the application, effects, and possible limitations of LLMs on SE is still in its early stages. To bridge this gap, we conducted a systematic literature review on LLM4SE, with a particular focus on understanding how LLMs can be exploited to optimize processes and outcomes. We collect and analyze 229 research papers from 2017 to 2023 to answer four key research questions (RQs). In RQ1, we categorize different LLMs that have been employed in SE tasks, characterizing their distinctive features and uses. In RQ2, we analyze the methods used in data collection, preprocessing, and application highlighting the role of well-curated datasets for successful LLM for SE implementation. RQ3 investigates the strategies employed to optimize and evaluate the performance of LLMs in SE. Finally, RQ4 examines the specific SE tasks where LLMs have shown success to date, illustrating their practical contributions to the field. From the answers to these RQs, we discuss the current state-of-the-art and trends, identifying gaps in existing research, and flagging promising areas for future study. "
"From llms to llm-based agents for software engineering: A survey of current, challenges and future","- **Relevance Score:** 10/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey summarizes LLM and agent applications in software engineering but provides no new multi‑agent system, ensemble experiments, or diversity analysis; only discusses existing tasks.",https://scispace.com/paper/from-llms-to-llm-based-agents-for-software-engineering-a-2fb63jbcpnef,2024,Journal Article,"","Haolin Jin
Li Huang
Haipeng Cai
Jun Yan
Bo Li
Huaming Chen",10.48550/arxiv.2408.02479,https://arxiv.org/pdf/2408.02479,"With the rise of large language models (LLMs), researchers are increasingly exploring their applications in var ious vertical domains, such as software engineering. LLMs have achieved remarkable success in areas including code generation and vulnerability detection. However, they also exhibit numerous limitations and shortcomings. LLM-based agents, a novel tech nology with the potential for Artificial General Intelligence (AGI), combine LLMs as the core for decision-making and action-taking, addressing some of the inherent limitations of LLMs such as lack of autonomy and self-improvement. Despite numerous studies and surveys exploring the possibility of using LLMs in software engineering, it lacks a clear distinction between LLMs and LLM based agents. It is still in its early stage for a unified standard and benchmarking to qualify an LLM solution as an LLM-based agent in its domain. In this survey, we broadly investigate the current practice and solutions for LLMs and LLM-based agents for software engineering. In particular we summarise six key topics: requirement engineering, code generation, autonomous decision-making, software design, test generation, and software maintenance. We review and differentiate the work of LLMs and LLM-based agents from these six topics, examining their differences and similarities in tasks, benchmarks, and evaluation metrics. Finally, we discuss the models and benchmarks used, providing a comprehensive analysis of their applications and effectiveness in software engineering. We anticipate this work will shed some lights on pushing the boundaries of LLM-based agents in software engineering for future research. "
"Helping or Herding? Reward Model Ensembles Mitigate but do not Eliminate
  Reward Hacking","- **Relevance Score:** 10/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Studies reward‑model ensembles for alignment, not LLM collaboration or software tasks; only modest relevance to model diversity and ensemble benefits.",https://scispace.com/paper/http://arxiv.org/abs/2312.09244v3,2023,Preprint,"","Jacob Eisenstein
Chirag Nagpal
Alekh Agarwal
Ahmad Beirami
Alex D'Amour
DJ Dvijotham
Adam Fisch
Katherine Heller
Stephen Pfohl
Deepak Ramachandran
Peter Shaw
Jonathan Berant","",http://arxiv.org/pdf/2312.09244v3,"Reward models play a key role in aligning language model applications towards
human preferences. However, this setup creates an incentive for the language
model to exploit errors in the reward model to achieve high estimated reward, a
phenomenon often termed \emph{reward hacking}. A natural mitigation is to train
an ensemble of reward models, aggregating over model outputs to obtain a more
robust reward estimate. We explore the application of reward ensembles to
alignment at both training time (through reinforcement learning) and inference
time (through reranking). First, we show that reward models are
\emph{underspecified}: reward models that perform similarly in-distribution can
yield very different rewards when used in alignment, due to distribution shift.
Second, underspecification results in overoptimization, where alignment to one
reward model does not improve reward as measured by another reward model
trained on the same data. Third, overoptimization is mitigated by the use of
reward ensembles, and ensembles that vary by their \emph{pretraining} seeds
lead to better generalization than ensembles that differ only by their
\emph{fine-tuning} seeds, with both outperforming individual reward models.
However, even pretrain reward ensembles do not eliminate reward hacking: we
show several qualitative reward hacking phenomena that are not mitigated by
ensembling because all reward models in the ensemble exhibit similar error
patterns."
AgentsNet: Coordination and Collaborative Reasoning in Multi-Agent LLMs,"- **Relevance Score:** 5/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Introduces a benchmark for multi-agent reasoning, evaluates scaling to 100 agents, but does not present a collaborative system, ensembles, software engineering tasks, or diversity analyses.",https://scispace.com/paper/agentsnet-coordination-and-collaborative-reasoning-in-multi-upxy5ayxu7zw,2025,Journal Article,arXiv.org,"F. Grötschla
Luis Müller
Jan Tönshoff
Mikhail Galkin
Bryan Perozzi",10.48550/arxiv.2507.08616,https://scispace.compdf/agentsnet-coordination-and-collaborative-reasoning-in-multi-upxy5ayxu7zw.pdf,"Large-language models (LLMs) have demonstrated powerful problem-solving capabilities, in particular when organized in multi-agent systems. However, the advent of such systems also raises several questions on the ability of a complex network of agents to effectively self-organize and collaborate. While measuring performance on standard reasoning benchmarks indicates how well multi-agent systems can solve reasoning tasks, it is unclear whether these systems are able to leverage their topology effectively. Here, we propose AgentsNet, a new benchmark for multi-agent reasoning. By drawing inspiration from classical problems in distributed systems and graph theory, AgentsNet measures the ability of multi-agent systems to collaboratively form strategies for problem-solving, self-organization, and effective communication given a network topology. We evaluate a variety of baseline methods on AgentsNet including homogeneous networks of agents which first have to agree on basic protocols for organization and communication. We find that some frontier LLMs are already demonstrating strong performance for small networks but begin to fall off once the size of the network scales. While existing multi-agent benchmarks cover at most 2-5 agents, AgentsNet is practically unlimited in size and can scale with new generations of LLMs. As such, we also probe frontier models in a setup with up to 100 agents."
Research on the role of LLM in multi-agent systems: A survey,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey reviews LLM‑based agents and challenges but provides no concrete multi‑LLM system, experiments, or performance data for software engineering or test generation tasks.",https://scispace.com/paper/research-on-the-role-of-llm-in-multi-agent-systems-a-survey-2xvqjswlpoga,2024,Journal Article,Applied and Computational Engineering,Jianxiang Ma,10.54254/2755-2721/71/20241674,"","In recent years, the rapid development of large language model (LLM) has demonstrated superior performance in language understanding, text generation, planning, reasoning, and knowledge integration. This has led to the emergence of intelligent agents based on LLM. By leveraging the capabilities of LLM, these agents can effectively make decisions based on given objectives and possess certain learning and adaptation abilities. However, single-agent systems are generally suited to solving relatively simple problems and are limited in handling complex tasks that require coordination. For instance, in fields such as power grid management or traffic control systems, relying solely on a single agent is often insufficient for effective decision-making. In this context, adopting multi-agent systems proves to be more effective: through collaboration among multiple agents, each undertaking specific tasks, complex problems can be efficiently managed through interaction and coordination. This survey will analyze the role of LLM in multi-agent collaboration, discuss and analyze the current research challenges and key issues, and explore potential directions for future development. "
Large Language Model Based Multi-agents: A Survey of Progress and Challenges,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey summarizes existing LLM‑multi‑agent research; does not present original collaborative system, ensemble experiments, software‑engineering evaluations, or analyses of diversity and scalability.",https://scispace.com/paper/large-language-model-based-multi-agents-a-survey-of-progress-598f8qtz93,2024,Journal Article,"","Taicheng Guo
Yanjiao Chen
Yaqi Wang
Rui Chang
Shichao Pei
Nitesh V. Chawla
Olaf Wiest
Xiangliang Zhang",10.24963/ijcai.2024/890,https://scispace.compdf/large-language-model-based-multi-agents-a-survey-of-progress-598f8qtz93.pdf,"Large Language Models (LLMs) have achieved remarkable success across a wide array of tasks. Due to their notable capabilities in planning and reasoning, LLMs have been utilized as autonomous agents for the automatic execution of various tasks. Recently, LLM-based agent systems have rapidly evolved from single-agent planning or decision-making to operating as multi-agent systems, enhancing their ability in complex problem-solving and world simulation. To offer an overview of this dynamic field, we present this survey to offer an in-depth discussion on the essential aspects and challenges of LLM-based multi-agent (LLM-MA) systems. Our objective is to provide readers with an in-depth understanding of these key points: the domains and settings where LLM-MA systems operate or simulate; the profiling and communication methods of these agents; and the means by which these agents develop their skills. For those interested in delving into this field, we also summarize the commonly used datasets or benchmarks. To keep researchers updated on the latest studies, we maintain an open-source GitHub repository (github.com/taichengguo/LLM_MultiAgents_Survey_Papers), dedicated to outlining the research of LLM-MA research. "
Large Language Model Applied in Multi-agent SystemA Survey,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey reviews LLM use in MAS without presenting new collaborative systems, ensembles, software‑engineering experiments, or empirical analyses of diversity or scalability.",https://scispace.com/paper/large-language-model-applied-in-multi-agent-systema-survey-40i6jj60c2ky,2024,Journal Article,Applied and Computational Engineering,Kaiwen Dong,10.54254/2755-2721/109/20241330,https://scispace.compdf/large-language-model-applied-in-multi-agent-systema-survey-40i6jj60c2ky.pdf,"Abstract. The application of large language models (LLMs) in single-agent systems within complex environments has proven successful, prompting a growing interest in their use within multi-agent systems (MAS). Despite the impressive capabilities of LLMs, it remains unclear how they can be optimally integrated and utilized to empower agents in MAS. Understanding how to effectively leverage the advantages of LLMs to enhance agent performance is crucial. This survey provides a comprehensive overview of the application of LLMs in MAS, focusing on their impact on agent cooperation, reasoning, and adaptive abilities. Finally, we discuss future directions and open questions in this evolving field. "
Software engineering for large-scale multi-agent systems: SELMAS 2003: workshop report,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** The paper focuses on software engineering methodologies for large-scale multi-agent systems, predating LLMs and lacking any discussion of language models, ensembles, or test generation.",https://scispace.com/paper/software-engineering-for-large-scale-multi-agent-systems-31z5c6x40i,2003,Journal Article,ACM Sigsoft Software Engineering Notes,"Alessandro Garcia
José Alberto R. P. Sardinha
Carlos José Pereira de Lucena
Jaelson Castro
Julio Cesar Sampaio do Prado Leite
Ruy Luiz Milidiú
Alexander Romanovsky
Martin Griss
Rogério de Lemos
Anna Perini",10.1145/966221.966223,https://scispace.com/pdf/software-engineering-for-large-scale-multi-agent-systems-31z5c6x40i.pdf,"This paper is intended to sum up the results of the Second International Workshop on Software Engineering for Large-Scale Multi-Agent Systems (SELMAS'03) held in Portland, Oregon, USA, May 3--4, 2003, as part of the International Conference on Software Engineering (ICSE'03). The main purpose of this workshop was to share and pool the collective experience of people, both academics and practitioners, who are actively working on software engineering for large-scale multi-agent systems. The call for papers elicited some 26 submissions, of which 19 papers were accepted for presentation. A selected set of the workshop papers and invited papers are to appear in the 2nd edition of the book Software Engineering for Large-Scale Multi-Agent Systems (LNCS, Springer, 2003). The workshop consisted of an opening presentation, several paper presentations organized into five sessions, and three panels. During the workshop we informally reviewed ongoing and previous work and debated a number of important issues. The SELMAS'03 Web page, including the papers and the electronic version of this report, can be found at . We begin by presenting an overview of our goals and the workshop structure, and then focus on the workshop technical program."
Advancements in Multi-Agent Large Language Model Systems for Next-Generation AI,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on medical diagnostics, EHR integration, and explainable AI; no software engineering tasks, ensemble performance data, or diversity analysis presented.",https://scispace.com/paper/advancements-in-multi-agent-large-language-model-systems-for-toq5g9kgsdig,2025,Journal Article,Advances in computational intelligence and robotics book series,"Abinaya Gopalakrishnan
G. Ramya
Preethiya Thandapani
R. Nithya Paranthaman
S. Ashwini
R. Dhwarithaa",10.4018/979-8-3373-1419-8.ch002,"","Large Language Models (LLMs) have enabled AI research. Their easier design of new ways to handle challenges across a wide range of applications has increased this discipline's influence. Multi-agent LLM systems in diagnostics and healthcare can revolutionize clinical decision-making, precision medicine, and patient care. This chapter examines multi-agent LLMs' medical concepts, designs, and applications.Multi-agent systems can scale, modularize, and specialize and integrate several medical specializations and contextual knowledge. This chapters covers the technical implementation of these systems, including advanced Large Language Models, quality control measures, guardrails, self-reflection, integration with EHRs, and explainable AI for decision transparency. We discuss possible benefits with future directions, like integrating IoT devices and creating advanced natural language interfaces. "
"Efficient Test Time Adapter Ensembling for Low-resource Language
  Varieties","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on adapter ensembling for low‑resource languages, not LLM agents, software engineering, or diversity analyses, so it does not meet any listed criteria.",https://scispace.com/paper/http://arxiv.org/abs/2109.04877v1,2021,Preprint,"","Xinyi Wang
Yulia Tsvetkov
Sebastian Ruder
Graham Neubig","",http://arxiv.org/pdf/2109.04877v1,"Adapters are light-weight modules that allow parameter-efficient fine-tuning
of pretrained models. Specialized language and task adapters have recently been
proposed to facilitate cross-lingual transfer of multilingual pretrained models
(Pfeiffer et al., 2020b). However, this approach requires training a separate
language adapter for every language one wishes to support, which can be
impractical for languages with limited data. An intuitive solution is to use a
related language adapter for the new language variety, but we observe that this
solution can lead to sub-optimal performance. In this paper, we aim to improve
the robustness of language adapters to uncovered languages without training new
adapters. We find that ensembling multiple existing language adapters makes the
fine-tuned model significantly more robust to other language varieties not
included in these adapters. Building upon this observation, we propose Entropy
Minimized Ensemble of Adapters (EMEA), a method that optimizes the ensemble
weights of the pretrained language adapters for each test sentence by
minimizing the entropy of its predictions. Experiments on three diverse groups
of language varieties show that our method leads to significant improvements on
both named entity recognition and part-of-speech tagging across all languages."
Plataforma de simulação em Repast Simphony para análise da divulgação de novas ideias em mercado,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on simulating idea diffusion with Repast; no LLMs, ensembles, software‑engineering tasks, or diversity analyses are addressed.",https://scispace.com/paper/plataforma-de-simulacao-em-repast-simphony-para-analise-da-30x3kiq42u,2013,"","",Joaquim Margarido Passos de Sousa,"",https://scispace.com/pdf/plataforma-de-simulacao-em-repast-simphony-para-analise-da-30x3kiq42u.pdf,""
Software Engineering for Large-Scale Multi-Agent Systems SELMAS 2002: Workshop Report,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on MAS software engineering workshops, not on LLM ensembles, evaluations, or diversity analyses.",https://scispace.com/paper/software-engineering-for-large-scale-multi-agent-systems-3njyy582wc,2002,"","","Alessandro Garcia
Carlos José Pereira de Lucena
Jaelson Castro
Andrea Omicini
Franco Zambonelli","",https://scispace.com/pdf/software-engineering-for-large-scale-multi-agent-systems-3njyy582wc.pdf,"This paper reports on the First International Workshop on Software Engineering for Large-Scale Multi-Agent Systems (SELMAS 2002) held in Orlando, Florida, USA, May 19, 2002, as part of the International Conference on Software Engineering (ICSE 2002). The main purpose behind this workshop is to share and pool the collective experience of people, both academics and practitioners, who are actively working on software engineering for large-scale multi-agent systems. The call for papers elicited about 20 submissions of which 17 papers were accepted for publication in the workshop proceedings and 12 papers were accepted for pre sentation. A selected set of workshop papers and invited papers are going to appear in the book Software Engineering for Large-Scale MultiAgent Systems (LNCS, Springer, 2002). The workshop consisted of an opening presentation, several paper presentations that were organized into three distinct sessions, and a panel. During the workshop we informally reviewed ongoing and previous work and debated a number of i mportant issues. The SELMAS’02 Web page, including the papers and the electronic version of this report, can be found at . We begin by presenting an overview of our goals and the workshop structure, and then focus on the workshop’s technical program."
Relating Agent Technology and Component Models,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on software component models and agent technology from 2001, with no mention of LLMs, ensembles, or software‑engineering LLM tasks.",https://scispace.com/paper/relating-agent-technology-and-component-models-2uyegm9n98,2001,"","",Jürgen Lind,"",https://scispace.com/pdf/relating-agent-technology-and-component-models-2uyegm9n98.pdf,"In this paper, I will discuss some conceptual and technical similarities and differences between component models and agent technology. To this end, I will briefly introduce three component platforms and relate conceptual and technical aspects to the agent world with respect to the entities, interactions and problem solving capabilities that are characteristic for either technology. From this comparison, I will finally derive some ideas on where agent technology could extend the component approach to make it easier to build complex and distributed systems."
What do you mean by collaborative learning,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Discusses human/agent collaborative learning concepts, not LLM ensembles, software engineering tasks, or performance evaluations.",https://scispace.com/paper/what-do-you-mean-by-collaborative-learning-4yh17cjr7v,1999,"","",Pierre Dillenbourg,"",https://scispace.com/pdf/what-do-you-mean-by-collaborative-learning-4yh17cjr7v.pdf,"This book arises from a series of workshops on collaborative learning, that gathered together 20 scholars from the disciplines of psychology, education and computer science. The series was part of a research program entitled 'Learning in Humans and Machines' (LHM), launched by Peter Reimann and Hans Spada, and funded by the European Science Foundation. This program aimed to develop a multidisciplinary dialogue on learning, involving mainly scholars from cognitive psychology, educational science, and artificial intelligence (including machine learning). During the preparation of the program, Agnes Blaye, Claire O'Malley, Michael Baker and I developed a theme on collaborative learning. When the program officially began, 12 members were selected to work on this theme and formed the so-called 'task force 5'. I became the coordinator of the group. This group organised two workshops, in Sitges (Spain, 1994) and Aix-en-Provence (France, 1995). In 1996, the group was enriched with new members to reach its final size. Around 20 members met in the subsequent workshops, at Samoens (France, 1996), Houthalen (Belgium, 1996) and Mannheim (Germany, 1997). Several individuals joined the group for some time but have not written a chapter. I would nevertheless like to acknowledge their contributions to our activities: George Bilchev, Stevan Harnad, Calle Jansson and Claire O'Malley."
Software agents as next generation software components,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on traditional software agents, emergent behavior, and component flexibility; no mention of LLMs, ensembles, or software‑engineering LLM evaluations.",https://scispace.com/paper/software-agents-as-next-generation-software-components-28ot4e5pgv,2001,Proceedings Article,Component-Based Software Engineering,Martin L. Griss,"",https://scispace.com/pdf/software-agents-as-next-generation-software-components-28ot4e5pgv.pdf,"The increasing volume of Business-to-Consumer (B2C) and Business-to-Business (B2B) Internet traffic provides great opportunity to delegate information search, analysis, and negotiation to automated assistants. These new classes of applications demand flexible, intelligent solutions. Distributed software agents offer great promise, building on increasingly pervasive message-based middleware and component technology, Java, the Extensible Markup Language (XML), and the Hypertext Transfer Protocol (HTTP). Agents are specialized kinds of components, offering greater flexibility than traditional components. As will be explained, agents use dynamically adaptable rich message-based interaction, and flexible knowledge-based techniques to make it much easier to build and evolve systems as requirement and technologies change. At HP Laboratories, our E-commerce research focuses on simulation, agent communication, mobile appliances and personal agents, and multi-agent systems (Griss, 2000b; Chen, 1999). We are interested in how agents are defined and constructed, how they communicate, and how collaborations between groups of agents can be established and controlled. We combine agents and workflow to provide significant benefits beyond those traditionally associated with components and scripting. There are many kinds of software agents, with differing characteristics such as mobility, autonomy, collaboration, persistence and intelligence. This chapter surveys some of these agent capabilities. More details can be found in books (Huhns, 1998; Jennings, 1998; Bradshaw, 1997), papers (Genesereth, 1994; Maes, 1999; Griss, 1999, 2000) and web sites (http://agents.umbc.edu/, http://www.hpl.hp.com/reuse/agents/, http://www.agent.com/)."
Agent-Environment Interaction in MAS - Introduction and Survey,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on general multi-agent system modeling and simulations; does not involve LLMs, software engineering tasks, or ensemble performance analyses.",https://scispace.com/paper/agent-environment-interaction-in-mas-introduction-and-survey-41b83mepoo,2011,Book Chapter,"","Joonas Kesäniemi
Vagan Terziyan",10.5772/15145,https://scispace.com/pdf/agent-environment-interaction-in-mas-introduction-and-survey-41b83mepoo.pdf,"Although agent and its environment have been inseparable concepts since the beginningof agent related research, there are quite a few opinions what the concept ”environment”actually comprises in the context of multi-agent systems. Environment is often treated eitherin an implicit or ad hoc way, by referring basically anything outside the boundaries of anindividual agent as the environment. Only recently environment has been considered as aﬁrst class abstraction with its own clear cut responsibilities apart from agents (Weyns et al.,2005). Thisprogresshasbeenmadeaspartoftheagent-orientedsoftwareengineering(AOSE)ﬁeld, which aims at incorporating agent-oriented concepts into the disciplined processes ofsoftware engineering.InthelayeredviewofMASwithenvironment-basedsupportsbyVirolietal. Virolietal.(2007)the application level environmental abstractions are supported by specialized platform levelinfrastructure. Using this infrastructure, the environmental abstraction can interact with eachother and with the agents. According to the classic deﬁnition of agenthood by Russell andNorvig [4], agents can receive information from the environment through sensors and affectit via actuators. This agent-environment interface will be the focal point of this chapter.The goal of this chapter is two fold. First of all, we want to give an introductionto the relationship between agent and its environment. This age-old issue is coveredfrom the perspective of individual agent and multi-agent system. Second, we focus onthe agent-environment interface and survey the different aspects of agent-environmentinteraction. Survey emphasizes the engineering side of the multi-agent systems, as we gothrough the meta-models, methodologiesand infrastructures presented in the recent researchliterature. However, details of any application-speciﬁc environmental infrastructures oragent’s inner workings are out of the scope of this paper. We limit ourselves to the actionand observation related issues that make it possible for an agent to perceive and affect itsenvironment.By turning the attention to the design and implementation details of agent-oriented systems,AOSE approach offers results that pave the way for turning agent systems from researchprototypesinto seriousalternatives formainstream softwaredevelopment. Inorderforthis tohappen,itiscrucialtounderstandthedifferentrolesthatagentrelatedconcepts,suchasagent,environment and agent-environment interaction, play in the context of multi-agent systems."
Multi-agent collaboration mechanisms: A survey of llms,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey paper reviews concepts; does not present a concrete multi‑LLM system, experiments, or performance data for software engineering or test generation tasks.",https://scispace.com/paper/multi-agent-collaboration-mechanisms-a-survey-of-llms-gxsw03fw1w2m,2025,Journal Article,arXiv.org,"Khanh-Tung Tran
Dung Dao
Minh-Duong Nguyen
Quoc-Viet Pham
Barry O’Sullivan
Hoang D. Nguyen",10.48550/arxiv.2501.06322,https://arxiv.org/pdf/2501.06322,""
Editorial: Understanding and engineering cyber-physical collectives,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on cyber‑physical collectives, macro‑level abstractions, and robotics; contains no LLMs, ensembles, software‑engineering experiments, or diversity analyses.",https://scispace.com/paper/editorial-understanding-and-engineering-cyber-physical-3v4952cstx,2024,Journal Article,Frontiers in Robotics and AI,"Roberto Casadei
Lukas Esterle
Rose Gamble
Paul Harvey
Elizabeth F. Wanner",10.3389/frobt.2024.1407421,https://scispace.compdf/editorial-understanding-and-engineering-cyber-physical-3v4952cstx.pdf,"EDITORIAL article Front. Robot. AI, 06 May 2024Sec. Multi-Robot Systems Volume 11 - 2024 | https://doi.org/10.3389/frobt.2024.1407421 "
Computational experiments meet large language model based agents: A survey and perspective,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey discusses conceptual integration of LLM agents with computational experiments, lacking concrete multi‑LLM systems, empirical ensembles, software‑engineering evaluations, or diversity analyses.",https://scispace.com/paper/computational-experiments-meet-large-language-model-based-3gsp2b7g9r,2024,Journal Article,arXiv.org,"Qun Ma
Xiao Xue
Deyu Zhou
Xiangning Yu
Donghua Liu
Xuwen Zhang
Zihan Zhao
Yifan Shen
Peilin Ji
Juanjuan Li
Gang Wang
Wanpeng Ma",10.48550/arxiv.2402.00262,https://arxiv.org/pdf/2402.00262,"Computational experiments have emerged as a valuable method for studying complex systems, involving the algorithmization of counterfactuals. However, accurately representing real social systems in Agent-based Modeling (ABM) is challenging due to the diverse and intricate characteristics of humans, including bounded rationality and heterogeneity. To address this limitation, the integration of Large Language Models (LLMs) has been proposed, enabling agents to possess anthropomorphic abilities such as complex reasoning and autonomous learning. These agents, known as LLM-based Agent, offer the potential to enhance the anthropomorphism lacking in ABM. Nonetheless, the absence of explicit explainability in LLMs significantly hinders their application in the social sciences. Conversely, computational experiments excel in providing causal analysis of individual behaviors and complex phenomena. Thus, combining computational experiments with LLM-based Agent holds substantial research potential. This paper aims to present a comprehensive exploration of this fusion. Primarily, it outlines the historical development of agent structures and their evolution into artificial societies, emphasizing their importance in computational experiments. Then it elucidates the advantages that computational experiments and LLM-based Agents offer each other, considering the perspectives of LLM-based Agent for computational experiments and vice versa. Finally, this paper addresses the challenges and future trends in this research domain, offering guidance for subsequent related studies."
